#{"t_start": 1655317496.3062775, "env_id": "kuka_handlit_multiprocess-v0"}
r,l,t
-2762.587813,1001,173.004126
-2866.754791,1001,343.736564
-2896.073813,1001,514.240032
-2868.766496,1001,684.798515
-2843.377931,1001,916.930542
-2963.662152,1001,1091.564493
-2913.755223,1001,1264.436586
-2936.192953,1001,1432.802928
-2760.172758,1001,1603.829381
-2854.067079,1001,1832.269084
-2878.217395,1001,2002.264241
-2906.377821,1001,2170.566391
-2846.245275,1001,2338.562249
-2922.608933,1001,2509.317421
-2858.415671,1001,2737.918563
-2913.705894,1001,2908.620841
-2803.776117,1001,3079.604237
-2910.166562,1001,3249.806303
-2874.048811,1001,3420.644088
-2958.491046,1001,3653.104772
-2745.802944,1001,3823.319418
-2935.216385,1001,3992.90553
-2870.05592,1001,4164.980859
-2848.768297,1001,4335.395409
-2934.562597,1001,4566.585335
-2854.380251,1001,4736.491969
-2977.912616,1001,4913.381233
-2897.164201,1001,5085.434718
-2757.195042,1001,5255.616498
-2889.75386,1001,5490.407654
-2804.443826,1001,5665.159272
-2775.163216,1001,5836.954404
-2835.280238,1001,6009.862567
-2783.215932,1001,6178.537801
-2764.319776,1001,6408.913514
-2853.278339,1001,6580.677607
-2757.005456,1001,6753.365412
-2772.008502,1001,6927.465416
-2765.9522,1001,7100.042855
-2837.761972,1001,7331.849242
-2566.998428,1001,7506.076248
-2775.318233,1001,7676.690305
-2804.848047,1001,7848.812967
-2840.381306,1001,8021.490006
-2858.627937,1001,8258.058574
-2716.725563,1001,8431.401678
-2729.265041,1001,8606.477047
-2854.720539,1001,8777.425951
-2726.107506,1001,8947.143639
-2726.823686,1001,9176.208645
-2595.773142,1001,9346.448002
-2709.416931,1001,9517.372967
-2767.487194,1001,9689.167438
-2704.500133,1001,9860.627478
-2752.354689,1001,10096.367842
-2799.154387,1001,10267.959179
-2632.357937,1001,10436.569863
-2653.29971,1001,10606.138682
-2617.170479,1001,10778.318135
-2728.030931,1001,11016.874921
-2662.26381,1001,11188.249648
-2749.841536,1001,11358.038095
-2668.29763,1001,11528.452417
-2525.585637,1001,11699.15227
-2662.556448,1001,11931.642684
-2660.105776,1001,12102.206401
-2543.174956,1001,12273.509319
-2599.259865,1001,12443.873576
-2661.319348,1001,12613.338614
-2624.008853,1001,12841.746029
-2483.895119,1001,13014.201977
-2567.966518,1001,13186.8742
-2505.380799,1001,13357.007507
-2553.811024,1001,13528.779183
-2526.617927,1001,13762.313376
-2418.584923,1001,13932.539748
-2462.394535,1001,14102.779013
-2444.252251,1001,14273.61839
-2376.932342,1001,14446.025748
-2397.426378,1001,14687.777629
-2225.615676,1001,14858.114935
-2520.076795,1001,15027.948032
-2368.197479,1001,15198.188394
-2357.291886,1001,15369.589437
-2426.551612,1001,15607.249011
-2292.142872,1001,15775.73101
-2284.942048,1001,15945.608241
-2309.270455,1001,16117.467287
-2215.210983,1001,16288.230226
-2504.685257,1001,16525.626658
-2314.056538,1001,16692.459229
-2135.109281,1001,16863.241095
-2197.743426,1001,17036.33272
-2376.546084,1001,17206.979804
-2284.685273,1001,17440.824471
-2179.216367,1001,17612.341264
-2137.377971,1001,17782.906158
-2074.589101,1001,17950.970737
-2252.652136,1001,18121.54447
-2222.642673,1001,18353.869765
-1959.983646,1001,18524.2441
-2060.508332,1001,18694.877837
-2144.262967,1001,18868.91428
-2046.629024,1001,19040.249409
-2175.740564,1001,19273.865744
-2038.409925,1001,19443.194428
-1992.023861,1001,19613.825392
-2121.701537,1001,19784.479885
-1907.716578,1001,19954.879367
-2056.41868,1001,20187.202776
-2000.701962,1001,20357.931082
-1962.06107,1001,20528.380411
-2008.516124,1001,20697.956431
-1926.650739,1001,20870.080295
-2000.653587,1001,21101.911735
-1946.91876,1001,21271.551096
-1844.977967,1001,21441.036291
-1854.8887,1001,21609.096476
-1959.617315,1001,21777.838318
-2013.140608,1001,22012.342145
-1818.885206,1001,22182.744852
-1879.301314,1001,22351.57643
-1786.63807,1001,22522.224986
-1832.096147,1001,22691.161859
-1852.130995,1001,22926.225689
-1868.408926,1001,23095.651837
-1747.159402,1001,23265.476029
-1772.87165,1001,23432.957101
-1699.973578,1001,23601.9071
-1781.223122,1001,23861.429943
-1672.81337,1001,24026.469349
-1662.91015,1001,24190.885742
-1693.890171,1001,24355.026538
-1666.265879,1001,24524.712298
-1732.504103,1001,24753.407834
-1642.179768,1001,24923.728246
-1586.092488,1001,25092.169124
-1582.090909,1001,25263.229286
-1676.437882,1001,25433.933044
-1524.234028,1001,25668.761556
-1640.5127,1001,25839.685709
-1573.300405,1001,26007.695546
-1622.588104,1001,26174.593481
-1572.713731,1001,26344.047805
-1580.106222,1001,26579.590174
-1400.664226,1001,26753.626964
-1382.356066,1001,26926.315994
-1495.915272,1001,27090.681268
-1480.674751,1001,27260.200119
-1431.396343,1001,27491.314161
-1347.186741,1001,27661.149186
-1380.460509,1001,27831.218344
-1218.697809,1001,27999.09431
-1228.972882,1001,28168.151146
-1398.844106,1001,28399.76883
-1259.998372,1001,28569.156137
-1345.628178,1001,28740.536765
-1362.224406,1001,28910.149957
-1410.664444,1001,29078.82253
-1311.39561,1001,29336.71997
-1254.54849,1001,29502.361055
-1333.283814,1001,29670.423065
-1148.393287,1001,29840.655503
-1280.196564,1001,30012.281736
-1179.09456,1001,30242.897596
-1175.743529,1001,30406.564434
-1129.08844,1001,30570.993508
-1089.078261,1001,30735.04822
-1222.051179,1001,30898.478642
-1123.79733,1001,31126.710728
-1124.080534,1001,31296.140358
-1077.994726,1001,31465.355592
-1049.839563,1001,31635.434572
-1041.987631,1001,31803.656813
-1092.712348,1001,32040.653604
-1019.714501,1001,32206.792805
-1088.6717,1001,32376.308339
-981.695322,1001,32544.185758
-1033.410221,1001,32712.967902
-1098.208018,1001,32943.920717
-989.255899,1001,33122.293568
-1078.676648,1001,33292.241283
-1026.250924,1001,33463.091926
-950.097605,1001,33631.961087
-920.581154,1001,33866.74334
-945.816215,1001,34039.661055
-949.764129,1001,34211.225046
-975.15008,1001,34380.17379
-955.312667,1001,34549.417336
-900.860055,1001,34805.585272
-899.55517,1001,34973.392873
-942.115358,1001,35143.239235
-929.360826,1001,35317.779845
-866.863906,1001,35491.044242
-959.517198,1001,35740.133871
-938.119276,1001,35914.145629
-904.667421,1001,36086.641395
-915.109244,1001,36257.784147
-919.474388,1001,36427.730322
-888.255794,1001,36661.970939
-850.664984,1001,36829.890348
-904.166491,1001,36997.310383
-915.752941,1001,37167.33256
-913.486769,1001,37337.439959
-889.228275,1001,37571.451433
-858.049033,1001,37739.906004
-810.838445,1001,37905.099363
-834.143136,1001,38073.253568
-805.661543,1001,38241.854645
-905.617993,1001,38473.279766
-788.634213,1001,38640.81481
-797.27711,1001,38813.03796
-745.239793,1001,38982.791545
-834.628242,1001,39150.558082
-828.771238,1001,39382.876143
-736.873005,1001,39556.978335
-734.216425,1001,39730.095668
-743.5387,1001,39906.662215
-742.495449,1001,40076.025185
-767.328297,1001,40311.188113
-821.592988,1001,40484.454877
-750.879634,1001,40653.960661
-680.324924,1001,40823.396053
-749.345752,1001,40991.525254
-791.374262,1001,41223.546579
-777.40156,1001,41392.257138
-714.018115,1001,41561.392536
-673.715764,1001,41730.504172
-770.291672,1001,41900.618338
-827.719695,1001,42131.529406
-714.782045,1001,42300.254421
-793.48109,1001,42469.078458
-702.764516,1001,42637.106209
-734.704843,1001,42805.919912
-708.492727,1001,43038.704279
-788.393776,1001,43206.549623
-690.548939,1001,43379.618324
-682.382913,1001,43548.483593
-742.11653,1001,43719.615135
-652.84443,1001,43953.401827
-668.479496,1001,44122.301528
-695.323117,1001,44294.270509
-671.988533,1001,44466.711911
-696.520933,1001,44635.76618
-677.831423,1001,44892.760046
-679.483009,1001,45058.771245
-676.425384,1001,45229.840607
-638.248373,1001,45402.854735
-667.300032,1001,45572.400234
-737.710623,1001,45804.23106
-676.064638,1001,45974.868419
-666.942336,1001,46143.540534
-661.316046,1001,46315.629154
-636.545834,1001,46485.446015
-684.131208,1001,46714.673091
-637.572393,1001,46883.774103
-645.926745,1001,47053.06179
-665.350812,1001,47221.257494
-659.529711,1001,47391.751769
-619.65532,1001,47630.696907
-644.992024,1001,47799.904889
-622.238074,1001,47971.678992
-611.359536,1001,48140.296463
-632.918256,1001,48311.183393
-657.865533,1001,48545.035063
-630.689806,1001,48712.953024
-613.152263,1001,48886.006687
-616.826418,1001,49054.962694
-601.708464,1001,49227.751472
-657.064229,1001,49489.351856
-617.711326,1001,49663.618299
-625.579544,1001,49834.362563
-626.696638,1001,50004.550475
-635.013232,1001,50172.463386
-606.824726,1001,50404.933604
-615.257847,1001,50571.718482
-614.678731,1001,50739.925457
-620.711422,1001,50909.009129
-610.409458,1001,51077.726556
-604.582376,1001,51323.952719
-602.614786,1001,51490.450979
-588.88822,1001,51659.179587
-612.80033,1001,51827.424068
-589.828609,1001,51993.948513
-615.114464,1001,52224.9975
-621.171716,1001,52393.634104
-586.818605,1001,52562.153843
-593.223407,1001,52730.990502
-590.579923,1001,52899.83248
-584.37704,1001,53129.871983
-590.887458,1001,53297.056092
-583.184233,1001,53465.818729
-616.827443,1001,53633.648675
-605.473595,1001,53800.821481
-567.467667,1001,54046.313837
-575.860124,1001,54214.764445
-603.564599,1001,54385.656543
-587.191767,1001,54553.897717
-582.189603,1001,54725.553716
-577.446246,1001,54957.138433
-589.524975,1001,55129.143787
-580.286382,1001,55297.481962
-582.156448,1001,55467.679667
-562.531154,1001,55636.33328
-568.395121,1001,55865.258144
-564.229381,1001,56036.509055
-562.65754,1001,56204.045761
-581.908688,1001,56372.233828
