#{"t_start": 1655306719.3031473, "env_id": "kuka_handlit_multiprocess-v0"}
r,l,t
-8229.078597,1001,180.8849
-8234.651584,1001,352.84332
-8231.139397,1001,526.485146
-8235.10525,1001,696.969814
-8232.425849,1001,936.712097
-8226.547282,1001,1115.689507
-8234.780044,1001,1293.04737
-8230.113244,1001,1471.701766
-8224.583641,1001,1650.973709
-8208.33382,1001,1902.23153
-8215.858466,1001,2078.503911
-8209.73394,1001,2254.815247
-8221.091203,1001,2432.290857
-8206.266732,1001,2611.846139
-8206.562714,1001,2865.97578
-8195.456186,1001,3045.703418
-8199.360445,1001,3225.923277
-8207.155882,1001,3405.203928
-8201.980488,1001,3582.305363
-8187.192576,1001,3829.418288
-8175.745633,1001,4006.773936
-8187.119584,1001,4186.691389
-8201.362825,1001,4365.378882
-8186.443395,1001,4545.696478
-8204.963913,1001,4791.737462
-8177.511379,1001,4971.421311
-8170.524237,1001,5148.970013
-8177.382608,1001,5326.27068
-8185.52642,1001,5502.754613
-8187.4129,1001,5755.272523
-8162.518797,1001,5931.002711
-8158.347492,1001,6109.330394
-8169.584867,1001,6289.403494
-8195.303041,1001,6469.551838
-8204.915497,1001,6711.849206
-8164.996929,1001,6894.585589
-8172.503337,1001,7073.407877
-8151.750381,1001,7247.49882
-8161.477708,1001,7419.570053
-8156.240131,1001,7649.721355
-8137.154084,1001,7825.574828
-8130.850768,1001,8007.452566
-8100.090639,1001,8193.415871
-8132.495948,1001,8370.599947
-8162.797898,1001,8634.27766
-8141.209437,1001,8816.441792
-8151.639917,1001,8998.708957
-8143.311463,1001,9184.298555
-8112.283033,1001,9374.754162
-8148.693421,1001,9637.986739
-8123.538519,1001,9820.684642
-8131.149107,1001,10014.985467
-8116.990562,1001,10201.345055
-8113.653858,1001,10382.20945
-8138.457909,1001,10649.891083
-8109.333358,1001,10838.504683
-8119.134286,1001,11023.516232
-8143.388542,1001,11204.948168
-8111.264347,1001,11387.721646
-8137.792405,1001,11648.487308
-8161.51855,1001,11830.138554
-8104.713656,1001,12015.12271
-8133.424078,1001,12201.253531
-8118.565167,1001,12384.077501
-8092.414778,1001,12638.059893
-8110.045997,1001,12817.149504
-8099.475445,1001,13001.707459
-8095.970809,1001,13178.127485
-8092.98332,1001,13355.083837
-8096.587773,1001,13634.476045
-8103.16258,1001,13802.59172
-8032.500608,1001,13971.858449
-8054.160715,1001,14141.741524
-8080.907101,1001,14322.575659
-8064.052508,1001,14554.697735
-8062.560922,1001,14725.123216
