#{"t_start": 1655311080.0301719, "env_id": "kuka_handlit_multiprocess-v0"}
r,l,t
-11217.428035,1001,204.157554
-11364.201135,1001,403.565278
-11388.574963,1001,609.038208
-11154.932633,1001,810.172006
-11281.936955,1001,1085.414579
-11112.543038,1001,1285.481649
-11207.719518,1001,1489.387674
-11154.164351,1001,1685.495584
-11132.350911,1001,1879.130441
-11172.707949,1001,2149.497153
-11210.384626,1001,2346.425287
-11272.860121,1001,2540.511117
-11136.34493,1001,2738.466889
-11098.141124,1001,2932.691686
-11209.026017,1001,3206.825725
-11188.355654,1001,3405.325291
-11128.934703,1001,3600.2086
-11181.361249,1001,3794.638282
-11123.411864,1001,3989.253048
-11359.125791,1001,4256.401802
-11104.99597,1001,4453.947689
-11262.172852,1001,4650.129009
-11462.361085,1001,4844.635835
-11616.646745,1001,5036.228519
-11325.674325,1001,5305.00613
-11216.496707,1001,5497.305799
-11261.844975,1001,5688.902477
-11333.676119,1001,5880.861899
-11209.389193,1001,6075.261129
-11110.592802,1001,6342.860626
-11129.204508,1001,6540.730354
-11492.032265,1001,6734.618411
-11298.304423,1001,6924.932311
-11086.944815,1001,7119.132368
-11118.661248,1001,7384.603969
-11250.759902,1001,7579.379971
-11150.487347,1001,7776.347101
-11222.087528,1001,7970.649302
-11141.937968,1001,8166.937644
-11245.009618,1001,8440.173848
-11116.11463,1001,8641.006487
-11123.566981,1001,8836.924412
-11170.065249,1001,9037.335326
-11095.784262,1001,9242.976626
-11191.172983,1001,9518.308565
-11077.4378,1001,9718.063394
-11171.619536,1001,9920.698233
-11170.533541,1001,10120.016781
-11357.210112,1001,10326.698686
-11083.985596,1001,10596.338329
-11127.175458,1001,10798.670454
-11150.524958,1001,11009.390116
-11103.207624,1001,11210.229909
-11162.386738,1001,11413.3664
-11275.075349,1001,11689.761413
-11100.914954,1001,11888.626691
-11257.509093,1001,12093.311976
-11136.010744,1001,12293.178182
-11387.140394,1001,12496.162933
-11204.71361,1001,12772.594996
-11083.765715,1001,12974.481945
-11086.736085,1001,13176.806358
-11100.578658,1001,13376.292106
-11187.194376,1001,13576.285782
-11266.367109,1001,13854.861891
-11096.246742,1001,14058.134026
-11080.084466,1001,14257.677903
-11108.341832,1001,14459.513254
-11096.762534,1001,14659.024248
-11130.82494,1001,14935.024161
-11103.013534,1001,15137.232096
-11103.181997,1001,15344.256762
-11094.003908,1001,15548.053462
-11093.650044,1001,15751.928489
-11131.650182,1001,16191.473331
-11094.119314,1001,16422.570853
-11230.597336,1001,16641.844353
-11130.468711,1001,16857.460404
-11115.380525,1001,17087.223346
-11115.756895,1001,17394.87927
-11093.579708,1001,17626.393053
-11092.122335,1001,17855.507159
-11106.35279,1001,18090.448399
-11093.053446,1001,18310.014749
-11105.625464,1001,18697.460693
-11085.648695,1001,18922.723505
-11082.250346,1001,19138.668921
-11095.142797,1001,19373.458715
-11092.920815,1001,19601.750088
-11080.366975,1001,19956.416017
-11084.172667,1001,20191.710554
-11121.992133,1001,20406.607571
-11103.198932,1001,20621.239673
-11103.652339,1001,20851.697722
-11087.887205,1001,21245.456617
-11076.880413,1001,21473.340961
-11097.128932,1001,21686.036901
-11092.434321,1001,21912.703421
-11069.999308,1001,22139.911721
-11088.636536,1001,22492.037363
-11083.688304,1001,22721.166815
-11087.272641,1001,22946.289911
-11101.621455,1001,23175.301119
-11090.897671,1001,23397.837523
-11086.312308,1001,23767.499676
-11059.197107,1001,23976.183164
-11078.690422,1001,24205.074033
-11077.997834,1001,24413.477625
-11082.621358,1001,24637.926884
-11080.463298,1001,24942.510493
-11068.703385,1001,25171.428495
-11070.344358,1001,25388.208653
-11070.108657,1001,25608.655857
-11116.938183,1001,25840.373114
-11084.940157,1001,26178.851962
-11076.796909,1001,26409.350705
-11065.857442,1001,26644.10625
-11081.181912,1001,26859.045768
-11082.516341,1001,27085.411206
-11065.084476,1001,27399.389811
-11072.219102,1001,27627.215722
-11067.446612,1001,27841.727653
-11073.572676,1001,28066.657227
-11065.805856,1001,28297.352849
-11076.805975,1001,28613.41677
-11062.921441,1001,28844.665472
-11081.898447,1001,29062.416244
-11045.507016,1001,29279.088003
-11041.67338,1001,29510.998233
-11036.52997,1001,29821.456697
-11058.050923,1001,30055.46634
-11039.274073,1001,30290.672606
-11057.204092,1001,30523.353301
-11046.545929,1001,30748.57713
-11096.104723,1001,31114.457181
-11020.061902,1001,31346.761582
-11015.079677,1001,31571.161746
-11066.730868,1001,31799.406985
-11050.344529,1001,32038.311408
-11035.056502,1001,32415.991269
-11061.652173,1001,32648.988773
-11023.75403,1001,32880.972744
-10973.924226,1001,33114.660634
-11012.332224,1001,33357.797429
-11011.51642,1001,33717.088062
-10935.946606,1001,33954.807451
-10991.847967,1001,34194.391443
-10979.12876,1001,34436.555779
-11006.559288,1001,34674.171843
-10995.965251,1001,35002.301208
-11010.762584,1001,35246.482792
-11000.439658,1001,35489.857731
-11036.947801,1001,35738.136841
-10960.046224,1001,35985.945384
-11009.977121,1001,36389.140195
-10988.030608,1001,36624.948555
-10966.691626,1001,36868.099719
-10977.104095,1001,37127.011317
-10975.66034,1001,37388.556425
-10973.862131,1001,37764.495769
-10945.725739,1001,38014.871649
-10945.146646,1001,38264.479405
-10973.055413,1001,38511.038202
-10998.052308,1001,38751.96272
-11017.952976,1001,39073.437346
-10908.604755,1001,39313.892035
-10925.262433,1001,39557.368068
-10971.327661,1001,39792.589084
-10921.172753,1001,40030.56128
-10990.363056,1001,40423.509588
-11004.18162,1001,40659.798435
-10977.508329,1001,40889.828877
-10981.370133,1001,41116.971791
-10928.742782,1001,41352.220534
-10958.597592,1001,41714.587656
-10948.04096,1001,41953.512205
-10962.872619,1001,42181.234218
-10916.062662,1001,42403.847833
-10960.16854,1001,42639.24167
-11059.672526,1001,43058.755915
-10943.8182,1001,43297.467157
-10944.193992,1001,43546.882723
-10927.23113,1001,43788.128476
-10922.982634,1001,44015.434363
-10940.675999,1001,44463.404364
-10956.646118,1001,44703.124533
-10918.026358,1001,44948.299833
-10943.322502,1001,45186.624806
-10948.553018,1001,45414.302749
-10970.80137,1001,45854.486244
-10915.923851,1001,46089.086859
-10937.603006,1001,46309.213444
-10955.917397,1001,46540.593676
-10956.005036,1001,46779.779132
-10962.599483,1001,47106.802759
-10916.484213,1001,47352.15513
-10891.958854,1001,47593.896014
-10903.733345,1001,47824.619425
-10921.135715,1001,48058.334597
-10933.693445,1001,48499.220276
-10935.112931,1001,48733.472054
-10938.684474,1001,48957.700833
-10941.814316,1001,49163.836446
-10909.829341,1001,49394.345295
-10941.470799,1001,49680.979647
-10912.733969,1001,49905.471391
-10935.864851,1001,50132.217085
-10950.377643,1001,50357.946899
-10926.229913,1001,50573.563633
-10931.435418,1001,50929.752744
-10925.855191,1001,51153.23725
-10900.746808,1001,51362.026948
-10898.69898,1001,51588.051763
-10959.964601,1001,51817.088128
-10919.869125,1001,52179.222898
-10886.576633,1001,52405.977432
-10913.575981,1001,52633.809983
