#{"t_start": 1655311079.8157384, "env_id": "kuka_handlit_multiprocess-v0"}
r,l,t
-11097.515943,1001,204.38966
-11122.270579,1001,403.769898
-11175.891126,1001,609.25394
-11098.50566,1001,810.394275
-11182.988404,1001,1085.58963
-11136.04142,1001,1285.725276
-11170.926846,1001,1489.601966
-11080.101136,1001,1685.725698
-11108.889446,1001,1879.367434
-11122.885915,1001,2149.69985
-11533.563858,1001,2346.63927
-11213.03288,1001,2540.66592
-11283.586469,1001,2738.727943
-11360.064554,1001,2932.907188
-11103.92951,1001,3207.030312
-11299.882273,1001,3405.603975
-11090.53987,1001,3600.489298
-11292.428474,1001,3794.841271
-11199.311248,1001,3989.452316
-11159.01918,1001,4256.620218
-11249.282517,1001,4454.199661
-11409.103833,1001,4650.332853
-11072.714206,1001,4844.88496
-11643.156212,1001,5036.438058
-11229.559962,1001,5305.246114
-11409.310605,1001,5497.524025
-11185.291322,1001,5689.097689
-11173.490363,1001,5881.056365
-12121.525237,1001,6075.497016
-11110.083714,1001,6343.054243
-11243.02513,1001,6540.947952
-11548.456826,1001,6734.78277
-11133.301763,1001,6925.157774
-11575.94712,1001,7119.351563
-11268.520235,1001,7384.818057
-11207.957061,1001,7579.564402
-11071.657694,1001,7776.5488
-11123.087243,1001,7970.938895
-11111.312122,1001,8167.174553
-11126.681748,1001,8440.411793
-11173.933051,1001,8641.27221
-11091.117953,1001,8837.112927
-11103.1401,1001,9037.525655
-11112.191269,1001,9243.181145
-11155.518125,1001,9518.513119
-11180.665339,1001,9718.301594
-11152.921024,1001,9920.890478
-11814.606533,1001,10120.224299
-11156.66923,1001,10326.870208
-11129.221913,1001,10596.632904
-11225.161998,1001,10798.887248
-11249.651491,1001,11009.664094
-11250.057019,1001,11210.477799
-11153.221515,1001,11413.654258
-11135.847248,1001,11689.970954
-11145.624823,1001,11888.868668
-11093.193205,1001,12093.510635
-11168.533718,1001,12293.397492
-11143.170258,1001,12496.378482
-11089.130999,1001,12772.825134
-11109.777604,1001,12974.708677
-11085.6067,1001,13177.043351
-11120.394147,1001,13376.516144
-11077.855035,1001,13576.498389
-11126.328112,1001,13855.086859
-11175.018679,1001,14058.368775
-11097.502404,1001,14257.918822
-11116.114002,1001,14459.74469
-11154.583632,1001,14659.235126
-11101.340417,1001,14935.274479
-11131.288251,1001,15137.425467
-11123.111514,1001,15344.469045
-11102.954255,1001,15548.319279
-11150.188036,1001,15752.124958
-11099.054972,1001,16191.695664
-11111.591487,1001,16422.791699
-11125.27268,1001,16642.177905
-11100.378936,1001,16857.671468
-11132.053602,1001,17087.455002
-11101.344607,1001,17395.093769
-11085.582348,1001,17626.627704
-11085.513192,1001,17855.755966
-11097.742875,1001,18090.681297
-11081.453888,1001,18310.231444
-11118.571902,1001,18697.710769
-11086.032589,1001,18922.945672
-11085.883394,1001,19138.926625
-11136.684901,1001,19373.673618
-11077.29694,1001,19601.934856
-11088.266754,1001,19956.643514
-11087.268324,1001,20191.913319
-11083.776761,1001,20406.890038
-11116.301474,1001,20621.465447
-11083.091725,1001,20851.895396
-11096.562246,1001,21245.691332
-11090.563892,1001,21473.573058
-11076.799794,1001,21686.242749
-11099.537641,1001,21912.88161
-11074.690459,1001,22140.100425
-11080.787088,1001,22492.260076
-11093.487695,1001,22721.388553
-11103.804951,1001,22946.512676
-11084.695869,1001,23175.5383
-11090.182019,1001,23398.113903
-11091.119468,1001,23767.714033
-11085.817566,1001,23976.398867
-11081.790003,1001,24205.388108
-11084.292295,1001,24413.703147
-11077.422754,1001,24638.160586
-11082.030021,1001,24942.677166
-11080.942496,1001,25171.610041
-11074.620902,1001,25388.422075
-11084.242327,1001,25608.870421
-11082.51185,1001,25840.603842
-11074.629152,1001,26179.037789
-11075.415962,1001,26409.600619
-11066.637637,1001,26644.282068
-11075.675447,1001,26859.252222
-11057.762691,1001,27085.617227
-11068.645746,1001,27399.665523
-11073.567026,1001,27627.49395
-11071.724538,1001,27841.937788
-11115.542112,1001,28066.915809
-11072.722493,1001,28297.537064
-11063.857479,1001,28613.517947
-11067.530257,1001,28844.941771
-11076.633992,1001,29062.588873
-11050.821157,1001,29279.317194
-11061.368456,1001,29511.231318
-11046.573263,1001,29821.636796
-11080.394017,1001,30055.675827
-11050.746592,1001,30290.889603
-11072.309049,1001,30523.564943
-11023.804454,1001,30748.783484
-11041.382597,1001,31114.645235
-11057.891517,1001,31347.015088
-11056.181875,1001,31571.416056
-10995.087741,1001,31799.634113
-11036.009576,1001,32038.55992
-11001.785508,1001,32416.24902
-10999.348713,1001,32649.163591
-11013.576255,1001,32881.282269
-11034.379567,1001,33114.908907
-10970.504352,1001,33358.027328
-11009.94125,1001,33717.347508
-10993.96638,1001,33955.00784
-10976.674554,1001,34194.486604
-10992.167632,1001,34436.77736
-10996.384223,1001,34674.413814
-11030.552529,1001,35002.536089
-11002.848081,1001,35246.706944
-11000.203506,1001,35490.098155
-10997.218739,1001,35738.322748
-11015.132925,1001,35986.101551
-10998.660141,1001,36389.354629
-11017.981736,1001,36625.107479
-10961.758664,1001,36868.325229
-10974.660573,1001,37127.200401
-10977.45919,1001,37388.775543
-10955.482033,1001,37764.706984
-10955.747844,1001,38015.078911
-10983.13625,1001,38264.688295
-10942.554914,1001,38511.199466
-10976.752575,1001,38752.174642
-10950.460213,1001,39073.70685
-10897.467332,1001,39314.136075
-10926.065446,1001,39557.554502
-10989.756002,1001,39792.766274
-10944.640333,1001,40030.771112
-10946.130109,1001,40423.774803
-10967.637606,1001,40660.020316
-10993.733813,1001,40889.977325
-10987.636439,1001,41117.188111
-10947.464925,1001,41352.438498
-10953.114661,1001,41714.7962
-10923.615641,1001,41953.729476
-10954.959105,1001,42181.390161
-10937.311819,1001,42404.019796
-10931.652715,1001,42639.422367
-10979.234931,1001,43058.981981
-10935.356939,1001,43297.630797
-10931.691656,1001,43547.144819
-10896.895715,1001,43788.28364
-10950.88609,1001,44015.610408
-10918.158246,1001,44463.606866
-10940.930787,1001,44703.341963
-10947.010201,1001,44948.502138
-10909.123826,1001,45186.834992
-10930.484882,1001,45414.47682
-10930.066656,1001,45854.665086
-10975.532944,1001,46089.261766
-10898.850373,1001,46309.319286
-10938.382953,1001,46540.785869
-10963.791751,1001,46780.003038
-10916.225916,1001,47107.007214
-10897.329545,1001,47352.329898
-10919.567374,1001,47594.121975
-10916.759006,1001,47824.839296
-10904.442973,1001,48058.536644
-10905.751108,1001,48499.438651
-10906.277868,1001,48733.663101
-10941.649365,1001,48957.903067
-10894.902149,1001,49164.061187
-10921.26982,1001,49394.499751
-10943.994653,1001,49681.219915
-10930.935108,1001,49905.694062
-10964.37083,1001,50132.459395
-10910.764377,1001,50358.14804
-10900.069119,1001,50573.783371
-10947.564279,1001,50929.963773
-10927.789361,1001,51153.465503
-10903.13771,1001,51362.257935
-10925.6831,1001,51588.278156
-10927.512421,1001,51817.33122
-10901.388096,1001,52179.416902
-10904.361117,1001,52406.190106
-10881.577333,1001,52633.925386
-10938.541952,1001,52851.617221
