#{"t_start": 1655315984.2599666, "env_id": "kuka_handlit_multiprocess-v0"}
r,l,t
-5.249955,1,0.892575
-7116.992131,1001,199.061663
-8640.982259,1001,403.468975
-8113.079651,1001,613.192707
-8670.356857,1001,825.190449
-5811.327255,1001,1103.586339
-1.812617,1,1103.836825
-0.992169,1,1104.050067
-6235.153403,1001,1297.699254
-5093.426722,1001,1494.113374
-7014.749162,1001,1687.284994
-5514.3892,1001,1876.59497
-5.648427,1,1876.854881
-8448.382689,1001,2142.125381
-7411.650261,1001,2328.764125
-6766.841193,1001,2516.900626
-6504.954266,1001,2703.962817
-6994.419931,1001,2891.583902
-6754.753576,1001,3153.707543
-8392.016363,1001,3341.596706
-6410.915413,1001,3529.343241
-6213.317764,1001,3717.759817
-8295.057383,1001,3904.225282
-8389.765468,1001,4163.303645
-5608.357022,1001,4353.335915
-6685.794481,1001,4546.509485
-7085.955774,1001,4741.186207
-1.101492,1,4741.335479
-8416.576787,1001,4933.531982
-7173.547837,1001,5196.658827
-7260.60694,1001,5389.76596
-8640.198141,1001,5574.618609
-7815.398057,1001,5768.414787
-8295.744228,1001,5950.910921
-4214.398856,1001,6212.590346
-8692.911262,1001,6401.315166
-8361.346903,1001,6584.498216
-8539.136364,1001,6769.134849
-6837.668062,1001,6954.090734
-7899.115738,1001,7211.961905
-8513.674541,1001,7393.270196
-2.642058,1,7393.399691
-6852.190212,1001,7576.473718
-7368.408029,1001,7760.456759
-5393.234825,1001,7947.438813
-6837.793012,1001,8219.741998
-6643.004954,1001,8409.157943
-3525.815525,1001,8601.461055
-6763.985176,1001,8791.167325
-8121.732216,1001,8983.430693
-5601.349354,1001,9242.915482
-7741.582965,1001,9430.728347
-8273.413274,1001,9622.661323
-6522.966089,1001,9813.945296
-5879.77794,1001,10008.783115
-10.825307,3,10009.361794
-5519.42976,1001,10275.256372
-7010.492336,1001,10467.335727
-6795.686172,1001,10660.479952
-7587.359446,1001,10852.876645
-6987.110102,1001,11043.659868
-7453.692378,1001,11309.95916
-7989.909441,1001,11505.077269
-7663.363851,1001,11698.840808
-7524.42604,1001,11888.916521
-5491.34299,1001,12078.306885
-6383.913694,1001,12340.933461
-7322.089261,1001,12530.118627
-8580.606773,1001,12721.970237
-7621.201058,1001,12911.759603
-8699.741311,1001,13099.071901
-7406.257529,1001,13353.648112
-6859.673495,1001,13535.278719
-7538.454983,1001,13722.33979
-7770.464507,1001,13906.143322
-7704.959724,1001,14091.278936
-4413.061572,1001,14352.19381
-6942.748682,1001,14539.238129
-7755.774712,1001,14723.945903
-7621.976517,1001,14910.965727
-7306.064569,1001,15100.652341
-5202.823699,1001,15370.65118
-7066.257606,1001,15561.846619
-7425.502614,1001,15750.553741
-6323.093478,1001,15938.382643
-8187.418511,1001,16126.370222
-8061.400078,1001,16393.205233
-6679.967807,1001,16584.020842
-6943.135058,1001,16779.468095
-7970.485015,1001,16973.651444
-8106.418985,1001,17168.585379
-6785.871253,1001,17434.265099
-7509.863317,1001,17624.021209
-7101.675512,1001,17813.978852
-7633.338543,1001,18003.846488
-7038.875744,1001,18192.453694
-5742.793246,1001,18459.285057
-8114.716013,1001,18646.402637
-5485.423501,1001,18834.033166
-7177.630477,1001,19019.172139
-8019.999107,1001,19206.154049
-7546.279214,1001,19472.389575
-8276.326161,1001,19661.34048
-7380.902454,1001,19850.141343
-6342.313504,1001,20037.003323
-7399.627599,1001,20222.840158
-7508.475896,1001,20488.004117
-7718.19944,1001,20676.752265
-7149.018391,1001,20865.282403
-2.312383,1,20865.505472
-6073.085838,1001,21053.193698
-5678.174962,1001,21240.60066
-4678.876169,1001,21507.076054
-7818.229767,1001,21695.872449
