#{"t_start": 1655318621.3983672, "env_id": "kuka_handlit_multiprocess-v0"}
r,l,t
-2974.320845,1001,171.341845
-2918.5229,1001,343.792209
-2929.353326,1001,514.648124
-2939.076126,1001,685.606725
-2802.588511,1001,922.021803
-3032.321567,1001,1091.757769
-2773.226205,1001,1260.149545
-2975.104877,1001,1428.647667
-2888.448942,1001,1597.748262
-2965.727956,1001,1831.603471
-2875.202671,1001,2000.436294
-2807.803593,1001,2168.798672
-2861.918012,1001,2337.292824
-2941.615216,1001,2505.671481
-2947.426862,1001,2768.404433
-2728.219257,1001,2936.684443
-2835.571702,1001,3113.758822
-2770.844297,1001,3283.219312
-2832.031155,1001,3460.591378
-2882.698668,1001,3695.384241
-2795.440811,1001,3863.429793
-2871.235565,1001,4031.559116
-2847.053919,1001,4199.946748
-2826.715408,1001,4368.324891
-2813.619638,1001,4602.448058
-2878.705145,1001,4771.180459
-2854.852923,1001,4939.873522
-2878.313521,1001,5108.769291
-2792.936994,1001,5276.959889
-2911.280318,1001,5509.364366
-2836.257671,1001,5677.48936
-2820.087101,1001,5846.058511
-2792.813629,1001,6013.56204
-2750.379999,1001,6181.175606
-2879.935767,1001,6415.850096
-2781.529372,1001,6584.111634
-2846.869808,1001,6752.709816
-2791.474087,1001,6921.721914
-2890.645699,1001,7089.644703
-2795.127081,1001,7337.964637
-2836.058931,1001,7506.330994
-2947.25279,1001,7675.508671
-2748.343686,1001,7844.539144
-2919.73715,1001,8013.292363
-2925.188779,1001,8248.07235
-2805.199317,1001,8415.925305
-2729.037456,1001,8584.183661
-2694.833744,1001,8752.466873
-2649.789021,1001,8921.106583
-2681.394496,1001,9151.77898
-2630.523152,1001,9319.764066
-2722.710425,1001,9488.207113
-2805.38265,1001,9656.158106
-2810.309977,1001,9823.373765
-2645.407724,1001,10054.261972
-2692.604078,1001,10222.636904
-2609.690955,1001,10390.720448
-2680.463963,1001,10558.515124
-2790.614069,1001,10726.387448
-2639.530419,1001,10959.367059
-2537.46504,1001,11127.664742
-2567.104016,1001,11295.964381
-2701.443563,1001,11463.648423
-2558.020382,1001,11631.541831
-2612.963775,1001,11865.521463
-2550.917233,1001,12033.546719
-2648.063334,1001,12202.01894
-2656.351555,1001,12370.302732
-2692.378352,1001,12538.866887
-2511.957131,1001,12764.797069
-2550.293036,1001,12933.333742
-2520.267529,1001,13101.479262
-2596.336534,1001,13269.920622
-2536.626692,1001,13438.207073
-2615.185819,1001,13668.129128
-2494.388609,1001,13835.809433
-2454.212816,1001,14004.656634
-2320.805182,1001,14172.317338
-2367.644244,1001,14340.58847
-2482.62084,1001,14566.911082
-2334.530446,1001,14736.064557
-2239.867204,1001,14903.563637
-2386.163378,1001,15070.96962
-2420.361404,1001,15239.142651
-2372.685157,1001,15467.560123
-2288.722535,1001,15634.659985
-2314.716266,1001,15802.141305
-2345.323012,1001,15969.113539
-2276.301832,1001,16137.026722
-2452.459094,1001,16395.879896
-2180.847698,1001,16560.285315
-2289.577934,1001,16726.061215
-2211.419316,1001,16892.822105
-2166.846972,1001,17060.404596
-2299.86822,1001,17285.756068
-2176.353064,1001,17452.962127
-2162.077733,1001,17620.475427
-2170.568674,1001,17788.84907
-2049.921744,1001,17955.787683
-2220.986819,1001,18194.715866
-2077.534835,1001,18364.395685
-2056.115119,1001,18533.99098
-2036.04107,1001,18703.758622
-2209.856586,1001,18873.435407
-2022.781978,1001,19138.625423
-2010.560544,1001,19309.683438
-1944.482496,1001,19479.526682
-2149.408576,1001,19650.899697
-1949.304581,1001,19819.883627
-2057.85071,1001,20055.622432
-1950.091507,1001,20223.336596
-1868.658671,1001,20394.882991
-1833.426025,1001,20563.98626
-2051.714849,1001,20731.896307
-1991.003787,1001,21000.236227
-1726.317242,1001,21170.23083
-1898.350023,1001,21343.127636
-1856.754444,1001,21514.761569
-1744.449674,1001,21683.760895
-1885.767115,1001,21922.598108
-1835.155983,1001,22090.996958
-1847.988344,1001,22260.193227
-1617.872969,1001,22433.482997
-1709.283755,1001,22604.332103
-1740.887871,1001,22842.343281
-1844.317628,1001,23016.194537
-1579.979289,1001,23188.894502
-1787.708125,1001,23359.371359
-1716.908007,1001,23532.208916
-1705.00841,1001,23764.927309
-1462.994609,1001,23935.411031
-1547.478839,1001,24107.29444
-1545.023907,1001,24276.427332
-1616.538102,1001,24445.827404
-1673.742764,1001,24680.198683
-1352.769126,1001,24848.741581
-1443.869329,1001,25016.544137
-1453.94308,1001,25189.683792
-1554.30563,1001,25361.790616
-1313.590612,1001,25599.969174
-1374.525648,1001,25774.947773
-1369.531234,1001,25945.885009
-1546.848496,1001,26115.627767
-1320.870792,1001,26286.801593
-1488.873031,1001,26527.522144
-1420.788594,1001,26701.933714
-1316.835019,1001,26873.685523
-1456.733995,1001,27046.941565
-1329.971803,1001,27216.579277
-1341.726947,1001,27450.179969
-1254.174802,1001,27619.231211
-1257.451324,1001,27787.125644
-1340.216306,1001,27955.009956
-1335.433967,1001,28124.450089
-1128.746648,1001,28355.759684
-1209.05358,1001,28524.484998
-1108.23132,1001,28693.729937
-1146.335692,1001,28862.941827
-1251.266209,1001,29031.433217
-1197.659968,1001,29265.402656
-1091.61963,1001,29433.909947
-1131.168377,1001,29603.26646
-1180.793619,1001,29772.157386
-1094.18805,1001,29941.265801
-1138.101957,1001,30173.228405
-1084.571332,1001,30342.244723
-1102.429027,1001,30511.22843
-1043.016543,1001,30681.227648
-1083.712307,1001,30851.827191
-1202.511202,1001,31085.684029
-957.538968,1001,31255.117259
-1015.1385,1001,31425.289015
-1106.906669,1001,31595.244268
-1106.479456,1001,31764.451903
-941.219866,1001,31994.001482
-946.618914,1001,32163.136827
-997.697538,1001,32332.603331
-1012.791739,1001,32502.06876
-1009.75882,1001,32671.980831
-971.068622,1001,32905.736492
-945.108047,1001,33074.573135
-935.678544,1001,33243.489357
-982.07352,1001,33412.202099
-966.711401,1001,33581.363561
-882.432719,1001,33815.304357
-848.409498,1001,33984.481376
-820.98753,1001,34152.929052
-893.149184,1001,34321.471067
-892.916953,1001,34490.185217
-840.60877,1001,34722.988853
-777.218701,1001,34891.877538
-792.545911,1001,35061.509194
-798.864673,1001,35230.452662
-851.788615,1001,35399.533325
-882.589659,1001,35632.887934
-794.637167,1001,35801.608262
-777.06808,1001,35970.356387
-723.477195,1001,36139.175283
-829.666683,1001,36308.225386
-857.456402,1001,36542.835865
-761.865345,1001,36710.970958
-749.354523,1001,36879.8498
-806.948645,1001,37049.12654
-716.603683,1001,37218.203083
-761.990871,1001,37450.796936
-701.182351,1001,37619.908153
-765.968204,1001,37788.90193
-789.884361,1001,37957.562571
-705.986534,1001,38125.929329
-727.946109,1001,38356.652456
-720.99492,1001,38525.458591
-681.425018,1001,38694.795762
-735.036827,1001,38863.675905
-732.002239,1001,39032.38326
-744.320727,1001,39265.711669
-716.596734,1001,39435.495175
-723.72172,1001,39605.260619
-666.971965,1001,39774.965241
-669.07244,1001,39944.625675
-699.936772,1001,40182.059491
-672.949648,1001,40352.35224
-636.472212,1001,40522.374979
-653.834021,1001,40692.594507
-616.056393,1001,40862.705365
-657.718209,1001,41114.093395
-619.75505,1001,41284.101086
-646.129545,1001,41453.837273
-663.476219,1001,41623.294736
-642.004007,1001,41793.507464
-633.075508,1001,42024.588336
-645.676758,1001,42194.656548
-666.122722,1001,42365.240119
-624.021914,1001,42535.580405
-647.568021,1001,42705.459723
-616.886043,1001,42937.284751
-641.41963,1001,43105.587785
-651.34208,1001,43274.35002
-623.604616,1001,43444.181569
-619.199261,1001,43614.760496
-651.276625,1001,43851.384312
-614.548955,1001,44021.607983
-620.980303,1001,44191.829855
-616.546928,1001,44361.923028
-622.48242,1001,44531.110315
-613.12983,1001,44761.621302
-596.720538,1001,44931.881993
-609.655248,1001,45102.412131
-600.165638,1001,45273.305144
-602.188683,1001,45445.310765
-606.504536,1001,45682.542369
-598.664549,1001,45853.297581
-596.299804,1001,46023.416814
-616.911794,1001,46193.22498
-605.143179,1001,46363.970245
-593.31104,1001,46594.16435
-599.485034,1001,46764.227003
-605.670365,1001,46933.561135
-582.452523,1001,47103.969233
-573.502837,1001,47274.283184
-584.365364,1001,47511.153084
-593.107379,1001,47680.735775
-566.961392,1001,47853.934266
-576.963963,1001,48027.889697
-591.524945,1001,48198.133736
-582.853938,1001,48439.120706
-573.157765,1001,48609.402303
-554.714569,1001,48777.674067
-564.163611,1001,48946.49113
-560.499376,1001,49114.903874
-561.014411,1001,49342.377508
-559.430747,1001,49510.922083
-558.281177,1001,49679.9156
-543.047838,1001,49848.684479
-547.17139,1001,50017.825113
-556.753399,1001,50244.672462
-543.169219,1001,50413.732619
-521.372796,1001,50582.729468
-548.954028,1001,50752.130943
-536.29622,1001,50921.247913
-532.272413,1001,51149.008209
-535.276739,1001,51319.166173
-525.585682,1001,51487.461592
-520.19372,1001,51656.060447
-527.705058,1001,51825.153271
-518.454003,1001,52059.001447
-518.64738,1001,52227.941153
-521.681992,1001,52396.767061
-525.413057,1001,52566.074471
-510.807003,1001,52736.016773
-523.96362,1001,52966.309045
-501.357096,1001,53136.102075
-498.335909,1001,53305.374316
-507.591635,1001,53476.384631
-500.893216,1001,53645.620507
-519.610022,1001,53882.073203
-486.734461,1001,54051.975655
-496.521083,1001,54221.484613
-494.174636,1001,54392.074846
-491.186001,1001,54562.586211
-479.266272,1001,54790.503848
-479.188505,1001,54966.586947
-477.277043,1001,55136.356548
-480.466156,1001,55305.794655
-469.504209,1001,55475.420577
-487.857222,1001,55717.803076
-458.432529,1001,55893.227386
-456.224086,1001,56065.727196
-456.820161,1001,56238.338845
-475.82757,1001,56413.428471
-446.250854,1001,56649.987991
-440.93448,1001,56823.020082
-462.423202,1001,56996.1445
-446.159886,1001,57167.980464
-463.37102,1001,57344.818073
-458.067415,1001,57590.107579
-450.844505,1001,57771.969132
-446.658846,1001,57957.771072
-459.4668,1001,58137.501745
-438.915355,1001,58317.13606
-473.9646,1001,58560.953155
-452.202977,1001,58741.256774
-425.566528,1001,58922.579362
-441.202135,1001,59103.0554
-446.897488,1001,59285.26142
-432.111715,1001,59537.749132
-445.433713,1001,59719.919739
-442.694448,1001,59899.923028
-439.48826,1001,60082.934405
-437.397141,1001,60266.381129
-447.887245,1001,60518.39462
-431.451363,1001,60701.152226
-450.506481,1001,60882.444021
-446.82755,1001,61065.183167
-453.706958,1001,61244.520135
-427.041376,1001,61500.062285
-444.430944,1001,61681.502851
-424.970816,1001,61870.861366
-428.108661,1001,62049.15097
-426.687434,1001,62233.266592
-460.191549,1001,62487.166413
-426.357917,1001,62670.44418
-413.159285,1001,62854.274178
-425.423651,1001,63033.41783
-425.511676,1001,63212.857285
-430.319262,1001,63454.390539
-423.267877,1001,63634.223061
-423.074436,1001,63811.905317
-425.074803,1001,63988.724222
-424.938678,1001,64165.719558
-423.594792,1001,64403.290192
-408.850702,1001,64580.320077
-428.444075,1001,64751.161217
-438.27138,1001,64921.124414
-422.442816,1001,65089.548961
-437.871418,1001,65314.751405
-416.022438,1001,65489.513564
-427.151627,1001,65662.003807
-429.218681,1001,65834.665346
-420.179006,1001,66006.840669
