#{"t_start": 1655310330.614889, "env_id": "kuka_handlit_multiprocess-v0"}
r,l,t
-11213.051145,1001,201.450344
-11217.539754,1001,404.491592
-11379.801188,1001,609.411189
-11089.483234,1001,812.163126
-11082.203946,1001,1092.097008
-11340.840312,1001,1317.490016
-11240.354004,1001,1545.548265
-11130.108638,1001,1778.207632
-11233.17258,1001,2009.88917
-11256.174539,1001,2334.60187
-11172.505729,1001,2559.687319
-11165.289937,1001,2782.685122
-11449.724609,1001,3006.604213
-11088.333559,1001,3231.071752
-11098.725074,1001,3550.271167
-11195.407145,1001,3767.901445
-11079.708666,1001,3982.026808
-11113.609762,1001,4190.005082
-11125.169067,1001,4395.790481
-11105.01947,1001,4688.339576
-11089.529787,1001,4905.480314
-11358.518708,1001,5129.783611
-11169.940661,1001,5349.531714
-11245.947605,1001,5576.334947
-11074.812909,1001,5895.330459
-11197.920903,1001,6127.023885
-11162.297108,1001,6351.352804
-11158.779036,1001,6567.768219
-11173.705493,1001,6790.676983
-11192.811308,1001,7106.188047
-11108.592324,1001,7335.877232
-11068.891896,1001,7557.167499
-11083.099739,1001,7771.792412
-11471.650527,1001,7986.674231
-11097.729965,1001,8275.338218
-11169.947663,1001,8476.995342
-11166.526316,1001,8677.346959
-11111.44348,1001,8880.173731
-11085.806179,1001,9079.945109
-11175.450172,1001,9332.245007
-11252.50522,1001,9524.35018
-11139.846481,1001,9721.653575
-11142.610046,1001,9917.519526
-11170.567282,1001,10110.912312
-11521.799234,1001,10381.366152
-11079.968354,1001,10576.296835
-11078.685257,1001,10771.459882
-11099.41685,1001,10970.418067
-11103.892239,1001,11165.346982
-11209.983838,1001,11439.324341
-11549.057998,1001,11631.724228
-11080.573251,1001,11822.7673
-11123.313889,1001,12003.58391
-11100.69131,1001,12181.298975
-11084.731378,1001,12424.395128
-11115.932582,1001,12601.389625
-11075.871961,1001,12780.874087
-11164.730738,1001,12960.990905
-11138.325245,1001,13144.242153
-11112.912852,1001,13391.728107
-11086.127354,1001,13567.720172
-11087.099131,1001,13748.620782
-11120.566661,1001,13928.1525
-11175.768944,1001,14108.676918
-11125.046531,1001,14353.374845
-11108.795485,1001,14535.296114
-11275.731122,1001,14716.748818
-11149.531613,1001,14893.949748
-11087.529122,1001,15073.881562
-11114.727963,1001,15311.485002
-11118.830749,1001,15492.435141
-11075.038589,1001,15674.625409
-11098.372255,1001,15862.146737
-11179.76052,1001,16039.75712
-11101.675584,1001,16287.167044
-11087.810602,1001,16471.294274
-11102.037325,1001,16652.363845
-11102.609791,1001,16830.482758
-11111.007395,1001,17009.820224
-11094.915891,1001,17268.416777
-11101.877115,1001,17452.364806
-11156.063159,1001,17637.834795
-11105.120954,1001,17818.526992
-11086.26653,1001,18001.815085
-11097.997846,1001,18237.299817
-11069.252989,1001,18419.400476
-11087.537033,1001,18603.609034
-11135.987064,1001,18782.763526
-11103.673979,1001,18962.355561
-11179.2802,1001,19206.536249
-11129.350888,1001,19393.093691
-11119.860819,1001,19576.888621
-11093.443937,1001,19754.236074
-11084.995872,1001,19933.865409
-11099.951313,1001,20176.433999
-11046.430068,1001,20357.180687
-11060.070078,1001,20533.465787
-11150.919794,1001,20714.249674
-11077.207636,1001,20892.068084
-11077.667413,1001,21131.429995
-11155.472631,1001,21311.811976
-11070.28708,1001,21493.517673
-11060.194386,1001,21674.96449
-11393.929916,1001,21855.878117
-11261.171455,1001,22099.822987
-11058.488666,1001,22284.567451
-11094.350477,1001,22468.494603
-11067.315024,1001,22654.780215
-11105.726132,1001,22838.292485
-11189.449863,1001,23088.577044
-11118.988139,1001,23280.17244
-11044.488489,1001,23472.400861
-11069.479778,1001,23663.210832
-11157.188299,1001,23855.316664
-11072.779132,1001,24102.936207
-11049.182803,1001,24297.78579
-11084.380624,1001,24485.842745
-11056.390261,1001,24671.139477
-11082.114228,1001,24860.772078
-11061.045253,1001,25117.766481
-11084.489371,1001,25306.598733
-11058.91236,1001,25497.426648
-11056.5654,1001,25687.004061
-11038.403596,1001,25875.794309
-11178.205294,1001,26125.197721
-11055.651848,1001,26315.338259
-11046.226078,1001,26502.839961
-11131.807139,1001,26694.593932
-11033.439059,1001,26884.986733
-11096.943068,1001,27139.020197
-11140.077947,1001,27324.231253
-11125.780005,1001,27509.638132
-11153.183607,1001,27693.443088
-11068.920484,1001,27879.413179
-11081.22022,1001,28134.011224
-11100.541188,1001,28318.379807
-11143.075543,1001,28506.551865
-11078.245974,1001,28695.990978
-11175.921645,1001,28887.802293
-11151.45607,1001,29142.594731
-11132.008843,1001,29330.731911
