#{"t_start": 1655306993.4628556, "env_id": "kuka_handlit_multiprocess-v0"}
r,l,t
-8228.221812,1001,215.308399
-8227.065756,1001,439.099677
-8231.355495,1001,652.863093
-8228.175501,1001,866.057752
-8225.589136,1001,1149.874846
-8228.148183,1001,1359.052925
-8235.710603,1001,1566.188801
-8222.02103,1001,1782.342102
-8231.909045,1001,1993.064144
-8242.445208,1001,2287.868483
-8237.481445,1001,2502.437317
-8233.446798,1001,2719.052131
-8242.522862,1001,2933.711246
-8231.781916,1001,3149.108337
-8236.304022,1001,3461.447273
-8232.704187,1001,3675.871478
-8230.323609,1001,3893.036639
-8231.98299,1001,4109.865985
-8237.040473,1001,4327.97376
-8239.427321,1001,4650.464168
-8234.827001,1001,4874.101041
-8235.751035,1001,5088.821829
-8233.805596,1001,5310.489275
-8234.461573,1001,5526.345627
-8239.391334,1001,5840.450647
-8236.41576,1001,6063.398705
-8234.846157,1001,6282.553489
-8241.620903,1001,6502.329513
-8236.511789,1001,6720.938199
-8235.873295,1001,7029.900988
-8243.677686,1001,7245.30063
-8241.944381,1001,7458.86503
-8238.273688,1001,7673.82609
-8233.554242,1001,7891.089888
-8240.485053,1001,8191.929658
-8244.75016,1001,8408.117229
-8236.255753,1001,8627.599434
-8235.922522,1001,8843.174273
-8239.849599,1001,9054.984381
-8242.963002,1001,9357.15277
-8238.880328,1001,9559.831758
-8245.924717,1001,9757.207374
-8238.354319,1001,9956.967061
-8240.494027,1001,10152.383072
-8237.824788,1001,10415.043268
-8245.471575,1001,10607.621495
-8238.692776,1001,10792.923828
-8236.908148,1001,10984.068138
-8247.465924,1001,11180.028639
-8244.260385,1001,11453.404384
-8258.465661,1001,11650.084942
-8252.507452,1001,11848.147213
-8247.81938,1001,12043.45415
-8243.135374,1001,12236.189895
-8235.937823,1001,12503.606641
-8237.05142,1001,12699.304236
-8239.182516,1001,12893.850461
-8247.344444,1001,13086.41006
-8232.987676,1001,13276.342509
-8241.805424,1001,13548.345184
-8249.687825,1001,13745.013922
-8243.014415,1001,13942.08555
-8236.675813,1001,14138.604828
-8259.2688,1001,14333.69828
-8252.587913,1001,14609.236929
-8248.013773,1001,14804.589017
-8248.542901,1001,14997.770329
-8235.237044,1001,15188.159934
-8248.210982,1001,15382.001986
-8260.856223,1001,15658.867719
-8245.80193,1001,15853.921625
-8238.434124,1001,16050.262251
-8245.388493,1001,16244.727307
-8241.024377,1001,16437.293411
-8246.062558,1001,16710.612067
-8251.643792,1001,16901.185686
-8245.632252,1001,17093.293289
-8258.342444,1001,17283.963563
-8239.280241,1001,17474.385307
-8243.326875,1001,17749.81427
-8242.867681,1001,17947.01563
-8245.809103,1001,18141.25072
-8234.902378,1001,18335.123178
-8234.577541,1001,18531.813361
-8260.727984,1001,18809.385422
-8224.187991,1001,19004.901624
-8233.002557,1001,19198.68804
-8234.647772,1001,19394.341439
-8233.719468,1001,19589.502702
-8242.584037,1001,19858.578501
-8241.358525,1001,20047.81226
-8228.639645,1001,20234.092027
-8221.533637,1001,20420.82097
-8231.125823,1001,20607.081957
-8238.05149,1001,20862.361788
-8218.89837,1001,21051.226234
-8234.26819,1001,21240.386202
-8239.721318,1001,21422.487624
-8238.609197,1001,21607.703243
-8227.066887,1001,21868.70629
-8245.440749,1001,22051.079223
-8126.740697,1001,22237.446636
-8237.629716,1001,22424.529799
-8247.090911,1001,22611.736367
-8245.687645,1001,22865.076893
-8183.718526,1001,23057.571266
-8167.576668,1001,23248.024795
-8176.803876,1001,23436.887662
-8242.198002,1001,23625.937634
-8231.174141,1001,23891.213848
-8119.200129,1001,24081.9936
-8094.402168,1001,24272.505531
-8221.158687,1001,24466.035923
-8150.763925,1001,24658.620611
-8175.755909,1001,24922.959287
-8132.863516,1001,25113.197733
-8130.430533,1001,25304.231216
-8150.276612,1001,25494.737573
