#{"t_start": 1655324827.1900344, "env_id": "kuka_handlit_multiprocess-v0"}
r,l,t
-102.602535,61,31.018604
-123.773148,59,58.641348
-209.72985,100,105.957834
-207.872806,103,155.13204
-70.740485,35,171.969783
-108.384929,47,194.860304
-155.4967,79,231.216215
-147.221473,70,266.201564
-97.924731,41,286.612074
-62.723314,29,299.920752
-132.668284,67,331.176568
-42.652984,17,339.515508
-144.9771,63,368.457489
-184.155909,79,406.11977
-230.463297,112,461.12652
-226.947425,111,513.938453
-108.806911,51,538.051679
-201.61294,97,585.879778
-116.307071,47,609.319135
-165.12054,76,644.977047
-10.329967,4,646.930784
-75.556163,42,667.55367
-118.469014,48,691.074398
-98.42507,45,712.235969
-129.873449,56,738.798803
-4.905417,2,739.580379
-287.668127,142,809.008553
-111.072081,46,830.349555
-134.38542,58,859.57234
-148.767028,67,891.53921
-117.784089,51,915.462218
-217.987905,110,966.106901
-249.799414,128,1025.255949
-210.957566,108,1075.438958
-258.155801,126,1135.782308
-239.642929,117,1192.736501
-20.3189,8,1196.661127
-207.095808,84,1237.119058
-7.628657,3,1238.529079
-155.525576,70,1271.889256
-239.118904,117,1328.030816
-109.573689,54,1353.967741
-14.622043,6,1356.674292
-226.792967,109,1407.033105
-87.749794,34,1423.699372
-91.878508,41,1444.214594
-260.691097,125,1506.100809
-287.537892,142,1574.21701
-198.290011,91,1618.269856
-92.873773,47,1642.270584
-64.697935,26,1654.63765
-244.144899,113,1708.467885
-254.655312,118,1769.230627
-88.9445,43,1790.363755
-310.594025,147,1864.912659
-62.297767,24,1876.791813
-234.710777,115,1934.09158
-120.820193,57,1961.445843
-138.443736,64,1993.231217
-207.313847,95,2037.221022
-250.730232,120,2095.918744
-197.625916,100,2142.884586
-167.588769,76,2178.589427
-30.128284,12,2184.635958
-110.832298,49,2207.584267
-49.826792,19,2216.461027
-152.192149,66,2247.901196
-218.783105,102,2295.685828
-24.703295,10,2300.603826
-265.465808,134,2364.17786
-195.995696,82,2402.230057
-156.722206,81,3891.008779
-307.352036,153,3962.973284
-151.659184,70,3998.203513
-268.256939,126,4058.099461
-318.205621,163,4137.148221
-90.559522,36,4156.285756
-246.467716,109,4210.400045
-75.626383,39,4230.509594
-162.075235,68,4266.677438
-175.877488,84,4307.65433
-265.274143,118,4362.597112
-48.801987,21,4372.801904
-50.822379,22,4383.412506
-63.057745,26,4396.812168
-133.602824,57,4424.17683
-122.450912,57,4451.890484
-286.620935,153,4525.932062
-56.618759,23,4536.838844
-93.786623,41,4557.912607
-98.48799,41,4579.063247
-197.350758,92,4623.178754
-256.390079,115,4677.396154
-297.540641,134,4742.91708
-125.136068,51,4769.008256
-81.392261,31,4783.289406
-48.558862,19,4792.112434
-43.948392,18,4802.272959
-208.469713,90,4847.603171
-126.004661,58,4876.329813
-265.12614,130,4936.576097
-14.422312,6,4939.294385
-60.818122,24,4950.278193
-138.301807,66,4983.079892
-219.640237,105,5037.811316
-287.505173,146,5107.177836
-95.613866,44,5128.019691
-294.8035,155,5200.197007
-289.857029,143,5266.100353
-232.29971,102,5314.653922
-199.725834,107,5367.018944
-157.102189,77,5405.174809
-198.783743,96,5451.5223
-75.229002,34,5467.715377
-309.996039,159,5547.652117
-36.693382,15,5555.031403
-107.152939,43,5574.808824
-207.333148,92,5622.082265
-180.316346,82,5665.734881
-142.133401,63,5695.139994
-133.465158,60,5725.0303
-166.77658,76,5762.020905
-123.089807,50,5788.479785
-182.341235,79,5824.521023
-270.081428,146,5892.717216
-264.616447,127,5950.43874
-166.383349,70,5984.031911
-234.326211,113,6039.039212
-148.027261,62,6067.274295
-122.128573,59,6095.461802
-271.458285,140,6163.455774
-77.926252,33,6178.410474
-43.557386,18,6187.77341
-283.91299,129,6252.3365
-247.773779,120,7665.399639
-129.038918,59,7693.018889
-119.95585,54,7717.899556
-80.871994,38,7736.619654
-189.632965,85,7778.02498
-140.391902,57,7805.239722
-216.72806,97,7851.971018
-242.759467,114,7906.906588
-140.793946,63,7936.623535
-302.8442,146,8005.12815
-246.748165,106,8058.451943
-186.791605,83,8101.519163
-171.20375,79,8140.961609
-69.195856,33,8157.768739
-250.898193,118,8217.052001
-211.229671,93,8260.678549
-158.722487,65,8291.89553
-242.509821,105,8341.42346
-170.390933,77,8376.587249
-225.84574,116,8432.857738
-210.718236,89,8474.198983
-318.688802,151,8545.620796
-126.924289,54,8570.361206
-258.902099,129,8629.845976
-128.518772,55,8657.018273
-49.600529,21,8667.07509
-26.709217,11,8672.340784
-253.460356,116,8728.387448
-94.548752,40,8747.298709
-298.723061,148,8818.280675
-45.90134,20,8827.43961
-211.700648,86,8867.062296
