#{"t_start": 1655324826.0430796, "env_id": "kuka_handlit_multiprocess-v0"}
r,l,t
-168.9178,72,37.229303
-124.367449,60,65.659829
-20.582032,9,69.757209
-101.527619,42,89.14274
-274.919329,120,146.781977
-147.763335,63,177.114327
-1.200348,1,177.639015
-211.078696,81,215.72938
-157.636148,72,250.125539
-1.677595,1,250.628976
-152.421246,71,286.048032
-1.223814,1,286.708914
-122.336325,54,311.353853
-141.938892,65,342.641698
-131.059008,52,366.361633
-252.458847,130,428.386579
-130.562963,53,454.515259
-142.290745,62,484.398737
-447.328544,198,580.388426
-1.562384,1,580.765694
-179.603324,78,618.959114
-217.098564,98,665.752719
-202.994916,89,708.850969
-65.402018,28,721.642542
-209.771345,88,764.261878
-297.425409,129,826.407638
-116.299967,54,853.963677
-307.435042,128,914.505749
-325.465252,165,990.612192
-72.158939,31,1004.367402
-287.749012,134,1067.065721
-232.106265,102,1115.030428
-252.389008,109,1169.198475
-1.482562,1,1169.68753
-151.371257,69,1202.119956
-1.543407,1,1202.486837
-165.913197,81,1241.305646
-134.704619,76,1277.693119
-270.864323,115,1332.904049
-216.490063,105,1382.737613
-244.34077,109,1434.617508
-86.253327,37,1452.657059
-274.781243,144,1523.337453
-67.086253,33,1539.60867
-240.273731,107,1590.841461
-199.213586,78,1629.230911
-205.384245,89,1672.330313
-146.039838,60,1700.838688
-187.741898,90,1747.295152
-74.221074,31,1762.208253
-221.715738,110,1817.749274
-1.715631,1,1818.3614
-250.847573,105,1871.921599
-260.089109,102,1922.470829
-184.417956,73,1957.793829
-170.09034,74,1994.401992
-184.565844,81,2031.301796
-1.448923,1,2032.09721
-192.474719,80,2070.519257
-1.223717,1,2071.010527
-1.555766,1,2071.526975
-328.50536,175,2155.357924
-216.061397,104,2204.084842
-200.929743,95,2249.528614
-1.23777,1,2250.004072
-213.790781,87,2290.320275
-248.129128,118,2346.283969
-276.907604,125,3856.138703
-107.559162,51,3879.507578
-1.111145,1,3879.985737
-87.957113,48,3903.622972
-273.551489,136,3967.049316
-384.628163,182,4055.586277
-114.036968,65,4084.811563
-282.538091,125,4148.479336
-11.22957,5,4151.252504
-1.376194,1,4151.934607
-281.763109,113,4208.204867
-216.991475,104,4263.111451
-234.650048,114,4317.536163
-1.529279,1,4318.03625
-39.858517,16,4324.905165
-173.221404,70,4358.681221
-72.48409,33,4374.349057
-250.997502,101,4423.927157
-128.540617,61,4453.541062
-103.871024,47,4477.753556
-68.248728,32,4493.695158
-265.165789,131,4555.477267
-15.967463,7,4559.519875
-178.480673,80,4598.945179
-181.570182,99,4646.800971
-174.204182,76,4682.016505
-293.209554,139,4750.379478
-141.683398,69,4784.510938
-232.901807,107,4838.627012
-1.508436,1,4839.206522
-81.09933,31,4854.96173
-232.002959,107,4906.252422
-407.267394,188,4995.263929
-241.491205,118,5055.83896
-208.922501,83,5095.820151
-1.032034,1,5096.264046
-39.493465,18,5104.70363
-341.890832,162,5180.009718
-311.438621,148,5248.903636
-240.435884,119,5304.00244
-259.563617,131,5368.524873
-52.741871,25,5381.018705
-263.550239,128,5443.605102
-62.933509,27,5456.735199
-182.47145,86,5496.670812
-227.335718,105,5551.363048
-313.51428,159,5631.349262
-262.850103,108,5686.506927
-303.971937,139,5753.873142
-263.046693,120,5813.326535
-108.895395,55,5838.58599
-113.830626,61,5867.397932
-166.710513,67,5897.663284
-53.937634,23,5908.485873
-339.917094,183,5993.750923
-214.463478,91,6038.219716
-76.65955,37,6055.284196
-195.504858,95,6100.610122
-367.690425,191,6192.781102
-127.178528,58,6221.121954
-143.388358,66,6254.476892
-101.881012,46,6276.511996
-191.197016,86,7672.607929
-188.139722,75,7707.779061
-348.866503,157,7783.699129
-178.010152,83,7823.803081
-201.468638,101,7872.765229
-232.535443,121,7930.420748
-1.504954,1,7930.712013
-153.192219,67,7961.398063
-256.101907,121,8019.568619
-165.601942,66,8053.470012
-191.596103,89,8099.228514
-383.905025,188,8193.436088
-355.587304,167,8273.590474
-179.814933,82,8312.658
-1.041662,1,8313.121667
-1.634617,1,8313.534457
-75.35321,40,8333.182222
-1.459489,1,8333.604525
-219.645887,113,8385.015194
