#{"t_start": 1655324827.457778, "env_id": "kuka_handlit_multiprocess-v0"}
r,l,t
-87.426093,40,21.422868
-232.101217,93,64.590111
-1.676256,1,65.061217
-397.567398,185,152.907686
-258.958197,135,216.843673
-290.835846,142,286.785829
-135.118252,62,314.748845
-297.889065,139,380.639354
-255.455122,118,437.668034
-17.209049,7,441.018864
-1.375076,1,441.572449
-116.295451,47,464.766826
-322.312639,139,530.507766
-237.60144,107,583.334301
-288.726446,143,652.455138
-195.231306,93,697.540622
-386.063265,187,787.782962
-163.276939,70,820.736664
-332.070396,168,902.288391
-216.549933,99,948.191202
-200.785757,108,997.568129
-175.199463,85,1037.152704
-56.802778,25,1049.287662
-105.762039,42,1068.42453
-60.423366,27,1080.793953
-25.84425,10,1085.588293
-215.566991,108,1137.550409
-350.925398,169,1219.705608
-1.586757,1,1219.993304
-280.40778,129,1281.595134
-264.086031,129,1343.716724
-282.771134,130,1403.842689
-178.81336,77,1442.195781
-264.989358,138,1510.187307
-235.155971,104,1560.331399
-118.673036,55,1586.673332
-396.099615,199,1683.308495
-169.124236,84,1725.014064
-107.978383,62,1756.128978
-88.820714,49,1781.081562
-75.390458,36,1799.279769
-452.184429,211,1905.326124
-327.500849,149,1978.490992
-124.392086,50,2002.589796
-186.795338,80,2039.6474
-188.666646,93,2084.447021
-216.686147,96,2130.781869
-1.323479,1,2131.20342
-167.780363,81,2169.440103
-1.679551,1,2169.893077
-320.299199,144,2237.969509
-271.39316,110,2289.377256
-78.478166,40,2309.070721
-341.133454,171,2389.543868
-1.568856,1,2390.194679
-248.027528,101,3887.713514
-1.496882,1,3888.33737
-105.269754,49,3912.292464
-1.239969,1,3913.156866
-293.822508,130,3973.377101
-219.518521,90,4017.360915
-248.781011,110,4069.572363
-1.272429,1,4070.090446
-403.131308,198,4168.641989
-242.352674,105,4222.155661
-124.984169,68,4257.848176
-56.487694,31,4272.827848
-1.638353,1,4273.324856
-1.196133,1,4273.75354
-199.804248,93,4318.369812
-250.760747,115,4372.913321
-1.155415,1,4373.454484
-264.338948,119,4431.228741
-59.133401,32,4447.016662
-162.613939,67,4481.627989
-186.661259,78,4518.087236
-11.496636,5,4520.36215
-1.581806,1,4520.791748
-1.235987,1,4521.185971
-253.320654,129,4585.53307
-1.477059,1,4585.970023
-229.128819,114,4640.822618
-218.540752,102,4687.836296
-87.085734,47,4710.769073
-58.98668,24,4722.297621
-151.013095,68,4758.007791
-227.631102,102,4808.441893
-310.592431,141,4878.659343
-143.732478,67,4909.548319
