#{"t_start": 1655306744.0670247, "env_id": "kuka_handlit_multiprocess-v0"}
r,l,t
-8237.776137,1001,284.179236
-8230.644623,1001,563.407404
-8229.402155,1001,858.867924
-8206.179473,1001,1169.395731
-8230.81528,1001,1638.896031
-8235.046067,1001,1931.436943
-8224.427194,1001,2219.972407
-8233.388895,1001,2489.21738
-8234.477974,1001,2756.472067
-8221.362864,1001,3131.106726
-8230.184775,1001,3357.029039
-8232.982145,1001,3580.370017
-8231.469526,1001,3810.469342
-8229.686156,1001,4038.844208
-8237.906887,1001,4362.899504
-8229.889109,1001,4596.321039
-8233.417675,1001,4825.492419
-8224.790516,1001,5077.251372
-8231.585333,1001,5344.599696
-8236.622251,1001,5729.451457
-8230.231252,1001,5994.02356
-8224.074431,1001,6263.379045
-8225.446727,1001,6533.428995
-8224.827938,1001,6800.288885
-8228.73609,1001,7188.776911
-8224.13266,1001,7446.516486
-8231.374571,1001,7701.870384
-8237.510073,1001,7957.007692
-8231.324793,1001,8207.184911
-8133.886739,1001,8525.063354
-8229.817284,1001,8774.930334
-8224.769201,1001,9013.544562
-8238.767723,1001,9253.454444
-8231.325127,1001,9490.389689
-8219.798093,1001,9815.166862
-8235.531636,1001,10050.06219
-8220.956717,1001,10291.745809
-8241.969759,1001,10533.107096
-8163.102713,1001,10773.628444
-8235.566692,1001,11100.718588
-8223.333012,1001,11344.127703
-8237.118429,1001,11564.309936
-8228.870118,1001,11780.667965
-8211.59755,1001,12005.606755
-8198.641625,1001,12306.620621
-8229.542326,1001,12532.909941
-8216.555643,1001,12756.766167
-8224.31495,1001,12989.014257
-8244.235868,1001,13234.063063
-8137.034137,1001,13680.686725
-8216.827247,1001,14009.87649
-8253.707894,1001,14310.519809
-8220.155083,1001,14596.8006
-8216.413421,1001,14871.239009
-8218.223132,1001,15227.997708
-8196.989239,1001,15476.724187
-8217.711971,1001,15725.051007
-8246.336071,1001,15992.657753
-8218.91321,1001,16259.010426
-8205.201017,1001,16677.847116
-8160.737949,1001,16962.158014
-8202.077032,1001,17236.077041
-8212.721521,1001,17535.987256
-8181.599769,1001,17824.268152
-8192.900853,1001,18246.721035
-8142.019985,1001,18507.183228
-8196.837179,1001,18784.45767
-8243.314034,1001,19066.714387
-8226.340455,1001,19351.041636
-8239.613454,1001,19784.499349
-8168.050698,1001,20071.091557
-8217.721099,1001,20343.943216
-8163.924496,1001,20620.44281
-8205.154875,1001,20900.455724
-8193.499508,1001,21349.720344
-8156.236111,1001,21643.92974
-8061.013241,1001,21942.203347
-8180.986861,1001,22219.527799
-8229.871892,1001,22510.422318
-8147.187827,1001,22946.98568
-8114.553892,1001,23227.06047
-8173.558993,1001,23491.783379
-8199.613086,1001,23766.178477
-8042.80441,1001,24046.579062
-8182.170205,1001,24403.932334
-8211.744692,1001,24661.585256
-8176.778244,1001,24912.634975
-8021.300168,1001,25162.591853
-8184.808411,1001,25411.827613
-8188.365296,1001,25829.617122
-7924.158413,1001,26109.905074
-8195.143981,1001,26397.457827
-8182.877255,1001,26686.29043
-8166.641438,1001,26966.468112
-8198.60424,1001,27459.735298
-8227.587456,1001,27709.613104
-8165.206645,1001,27949.385156
-8144.438321,1001,28189.809258
-8141.051075,1001,28444.806134
-8140.6512,1001,28835.82314
-8097.965029,1001,29131.040406
-8140.934014,1001,29402.810284
-8199.865273,1001,29669.30738
-8152.36114,1001,29953.202684
-8184.504435,1001,30412.175716
-8177.282176,1001,30684.01426
-8163.134362,1001,30956.969811
-8208.86428,1001,31223.308671
-8116.384875,1001,31499.326076
-8108.880328,1001,31872.929866
-8138.840195,1001,32129.86781
-8123.529782,1001,32372.848965
-8160.48157,1001,32618.256047
-8145.266055,1001,32859.012448
-8142.116949,1001,33227.584501
-8190.894941,1001,33492.921521
-8160.178733,1001,33768.317331
-8099.151876,1001,34042.940072
-8119.285302,1001,34317.737644
-8129.189128,1001,34730.192734
-8154.914508,1001,34978.485561
-8153.303107,1001,35232.648628
-8142.905759,1001,35494.044244
-8123.159453,1001,35745.98667
-8141.246549,1001,36201.507465
-8148.464884,1001,36461.798122
-8106.822905,1001,36735.771673
-8065.942448,1001,37006.683205
-8119.71689,1001,37283.82818
-8093.507999,1001,37740.232025
-8095.421635,1001,37988.185686
-8092.6523,1001,38259.267298
-8085.193923,1001,38524.500283
-8120.940413,1001,38811.743587
-8103.461099,1001,39280.733784
-8173.705604,1001,39577.234078
-8052.456328,1001,39857.826848
-8102.203114,1001,40144.728263
-8068.637745,1001,40431.541597
-8059.460037,1001,40895.768479
-8043.452822,1001,41176.240562
-8132.718753,1001,41468.330444
-8008.150836,1001,41747.634958
-8051.0218,1001,42039.775321
-8105.63025,1001,42500.959197
-8092.645164,1001,42779.071701
-8086.856575,1001,43061.196362
-8063.06577,1001,43351.256472
-8071.313239,1001,43637.461927
-8056.203703,1001,44064.821087
-8015.614643,1001,44342.201702
