#{"t_start": 1655306750.1048384, "env_id": "kuka_handlit_multiprocess-v0"}
r,l,t
-8233.658382,1001,278.225392
-8219.828926,1001,557.383213
-8214.497882,1001,852.75194
-8230.031811,1001,1163.350441
-8203.181619,1001,1632.857805
-8214.493304,1001,1925.317734
-8234.012873,1001,2213.973506
-8234.307205,1001,2483.218701
-8231.896292,1001,2750.380059
-8234.662653,1001,3125.025858
-8231.29925,1001,3350.984229
-8237.914379,1001,3574.311263
-8238.986109,1001,3804.493063
-8235.500329,1001,4032.809146
-8232.81264,1001,4356.876292
-8234.611161,1001,4590.331873
-8235.845588,1001,4819.41852
-8233.422993,1001,5071.312307
-8231.197081,1001,5338.495489
-8223.100836,1001,5723.42942
-8231.612231,1001,5987.932043
-8231.356619,1001,6257.322886
-8233.957282,1001,6527.346627
-8232.199734,1001,6794.263071
-8224.256845,1001,7182.806016
-8237.897954,1001,7440.486302
-8144.096651,1001,7695.830324
-8226.735527,1001,7950.97299
-8234.801739,1001,8201.141795
-8227.369867,1001,8519.016662
-8228.842611,1001,8768.951054
-8209.32284,1001,9007.420096
-8229.919142,1001,9247.389112
-8219.503457,1001,9484.362125
-8241.685677,1001,9809.123937
-8225.857568,1001,10044.077565
-8231.049037,1001,10285.771355
-8225.617188,1001,10527.002468
-8244.787112,1001,10767.607685
-8210.969182,1001,11094.648705
-8219.119037,1001,11337.942488
-8241.920811,1001,11558.260494
-8212.376061,1001,11774.599432
-8222.053802,1001,11999.530567
-8222.024695,1001,12300.557536
-8212.256839,1001,12526.859747
-8211.847445,1001,12750.74858
-8176.938936,1001,12983.000632
-8228.004298,1001,13228.033538
-8222.284594,1001,13674.671312
-8230.473226,1001,14003.858344
-8247.94303,1001,14304.494406
-8218.476024,1001,14590.845142
-8206.827025,1001,14865.259152
-8239.648209,1001,15221.98539
-8231.120035,1001,15470.68531
-8215.191688,1001,15718.957885
-8211.052686,1001,15986.644543
-8215.441957,1001,16252.964383
-8218.181539,1001,16671.805608
-8210.183234,1001,16956.147622
-8198.077426,1001,17230.132764
-8183.771475,1001,17530.000994
-8206.970484,1001,17818.13712
-8176.126406,1001,18240.684321
-8257.940045,1001,18501.215453
-8216.251029,1001,18778.535785
-8185.480442,1001,19060.699964
