#{"t_start": 1658871394.1439867, "env_id": "kuka_handlit_multiprocess-v0"}
r,l,t
-413.030524,51,519.583039
-416.695658,51,1425.691288
-418.472704,51,2470.033414
-416.691096,51,3600.557343
-411.936336,51,4754.45913
-411.048417,51,5900.449139
-409.379769,51,7098.559966
-415.120216,51,8334.314083
-406.827531,51,9497.151877
-418.343252,51,10682.259773
-406.218826,51,11864.989887
-414.195108,51,13083.782676
-416.204058,51,14325.066315
-421.074292,51,15453.339
-418.413096,51,16648.435455
-417.985388,51,17838.342113
-410.831496,51,18995.099322
-417.591225,51,20174.824785
-416.508709,51,21338.717348
-415.678533,51,22570.735342
-402.7474,51,23723.798124
-414.83901,51,24923.030872
-408.908322,51,26100.914141
-413.383159,51,27334.325629
-419.07312,51,28553.458042
-417.176526,51,29742.994749
-412.500048,51,30946.271521
-413.96006,51,32109.132788
-411.081211,51,33323.889354
-412.491254,51,34557.056806
-409.547545,51,35766.648649
-402.655814,51,36990.6787
-414.441766,51,38194.15517
-413.644673,51,39383.757046
-412.651285,51,40605.136742
-415.885303,51,41816.822592
-413.264599,51,43055.95689
-415.284598,51,44270.825173
-411.85782,51,45483.507517
-415.234741,51,46627.034854
-404.764889,51,47791.755999
-415.462219,51,49031.978232
-409.442685,51,50258.484618
-412.80663,51,51496.161296
-409.749087,51,52729.000951
-418.184477,51,53954.340429
-410.385276,51,55193.969082
-408.177892,51,56423.765091
-412.17315,51,57653.219541
-417.504777,51,58842.076819
-410.809343,51,60089.940989
-398.592629,51,61311.236782
-381.353214,51,62539.160622
-400.632014,51,63763.416678
-401.327611,51,65032.213345
-408.671465,51,66259.789205
-414.565328,51,67490.6111
-410.483819,51,68732.364337
-403.034067,51,69963.643929
-397.097989,51,71195.078846
-395.908227,51,72420.039638
-402.38254,51,73677.30159
-392.296166,51,74876.024393
-400.891567,51,76086.933976
-401.127086,51,77326.905706
-389.674105,51,78561.927964
-401.079727,51,79821.502247
-400.507287,51,81052.585578
-386.429567,51,82288.049648
-402.465858,51,83538.336607
-376.392171,51,84779.480748
-382.130791,51,86053.018126
-391.251125,51,87286.110337
-370.196937,51,88527.629223
-388.912716,51,89782.718747
-395.537258,51,91028.400585
-390.581212,51,92275.539725
-376.308135,51,93522.771069
-376.525134,51,94791.729066
-364.239578,51,96064.552442
-386.294619,51,97331.990105
-365.870255,51,98599.182842
-380.069344,51,99871.563696
-382.113474,51,101122.884747
-377.462302,51,102356.816936
-374.692286,51,103596.722499
-374.985477,51,104876.40403
-392.467204,51,106117.546869
-372.659609,51,107387.740639
-367.125969,51,108653.594808
-374.334235,51,109933.472218
-374.696941,51,111197.34543
-372.075456,51,112466.796238
-384.237837,51,113728.780357
-368.81301,51,114946.762608
-382.799845,51,116205.514741
-373.49727,51,117523.443966
-368.764124,51,118769.290078
-380.716039,51,120038.625132
-367.994227,51,121328.524944
-363.328438,51,122601.27317
-365.762361,51,123920.626612
-364.459852,51,125255.459375
-352.713141,51,126530.429374
-374.129092,51,127804.19614
-359.231381,51,129066.213147
-362.482778,51,130338.590157
-365.201187,51,131646.581408
-353.172229,51,132897.746632
-360.492061,51,134171.48632
-352.578596,51,135463.55584
-360.112238,51,136691.382607
-363.05372,51,137964.736924
-368.131999,51,139527.873426
-370.347483,51,140804.214534
-358.428432,51,142084.390539
-360.294573,51,143362.863836
-357.090228,51,144399.8182
-365.916979,51,145592.233168
-359.025382,51,146894.680297
-358.307563,51,148151.61895
-360.967736,51,149409.748839
-361.90309,51,150710.969771
-356.638118,51,152007.350421
-360.927475,51,153283.758392
-362.482746,51,154570.405813
-351.378733,51,155854.105098
-353.495903,51,157103.520128
-361.062175,51,158363.27913
-356.320664,51,159640.757907
-360.97019,51,160888.553789
-359.989311,51,162175.960309
-355.3763,51,163460.936397
-358.377948,51,164757.462119
-349.166305,51,166042.810941
-361.963473,51,167301.87464
-366.083281,51,168571.299802
-351.286784,51,169846.279073
-349.519087,51,171102.51081
-359.275966,51,172373.198917
-340.182934,51,173619.303478
-369.292581,51,174889.263507
-349.831746,51,176184.270605
-349.853282,51,177461.759167
-342.90639,51,178728.617436
-353.448207,51,180013.810084
-359.512453,51,181259.018421
-358.907909,51,182535.95605
-347.696098,51,183792.6134
-360.307064,51,185050.310764
-354.545364,51,186378.948987
-345.60737,51,187659.185083
-351.16764,51,188938.348854
-338.524254,51,190234.445803
-337.905099,51,191503.523258
-347.829721,51,192790.985893
-358.571207,51,194050.678925
-337.570015,51,195344.280663
-343.961531,51,196650.611725
-354.213882,51,197927.084013
-351.963547,51,199177.358988
-349.260332,51,200433.463537
-338.180077,51,201717.283813
-355.115949,51,202977.206712
-349.442026,51,204246.553473
-347.712619,51,205535.32243
-344.997614,51,206826.063151
-361.007409,51,208053.225717
-335.466581,51,209346.360048
-327.154469,51,210654.330611
-369.274928,51,211964.399268
-330.650509,51,213297.509145
-336.025657,51,214611.754468
-340.856345,51,215933.900693
-322.45924,51,217221.823788
-339.431189,51,218556.693801
-343.234136,51,218942.24217
-331.141065,51,219389.059074
-348.058477,51,219841.806398
