#{"t_start": 1655311523.7748055, "env_id": "kuka_handlit_multiprocess-v0"}
r,l,t
-5020.59368,1001,177.570308
-7608.034649,1001,353.600527
-1.190434,1,353.768464
-2.177564,1,353.965867
-6180.655905,1001,526.575837
-5508.754646,1001,710.696838
-7800.053386,1001,954.473261
-4510.688643,1001,1133.72695
-7512.47879,1001,1303.857
-6683.99778,1001,1473.956093
-8486.869828,1001,1644.228156
-6202.824241,1001,1878.818567
-6235.249588,1001,2052.350591
-8667.867115,1001,2226.995232
-7494.892863,1001,2414.999754
-7747.74663,1001,2601.135726
-7470.876173,1001,2856.969981
-5978.304744,1001,3038.808801
-6417.652184,1001,3222.611443
-7816.84415,1001,3398.118576
-7843.423518,1001,3570.260059
-8081.526382,1001,3854.8759
-6201.272656,1001,4037.420081
-8466.68254,1001,4218.773474
-8920.748001,1001,4395.797213
-8150.126976,1001,4566.631406
-6227.810053,1001,4801.322778
-8825.781035,1001,4972.187508
-7667.891389,1001,5142.749894
-8108.667937,1001,5312.186152
-6621.255177,1001,5483.994658
-8423.760678,1001,5716.969687
-7343.743496,1001,5889.092467
-7382.260579,1001,6059.474326
-6180.872228,1001,6231.391319
-8044.316073,1001,6402.172405
-6423.601437,1001,6638.008222
-2775.834538,1001,6807.731091
-6130.236796,1001,6980.216158
-4673.83623,1001,7155.517581
-6813.944558,1001,7338.121475
-7625.078264,1001,7583.459475
-7417.426978,1001,7762.438111
-2.921505,1,7762.650282
-7513.613645,1001,7940.351621
-8035.622993,1001,8125.142304
-5589.640533,1001,8312.183552
-8427.70049,1001,8555.936736
-7049.848561,1001,8733.959124
-7518.571078,1001,8916.530587
-8741.795173,1001,9097.450627
-5804.248435,1001,9279.1166
-8855.103636,1001,9514.380322
-6632.832087,1001,9686.373796
-8417.276019,1001,9863.524703
-7233.088447,1001,10035.51107
-7573.49588,1001,10213.962664
-9052.496461,1001,10454.819687
-7693.03552,1001,10628.537237
-4901.106694,1001,10802.693923
-7253.974783,1001,10975.783415
-8167.323825,1001,11151.778569
-5883.313817,1001,11399.501801
-7850.347465,1001,11578.901833
-5721.619335,1001,11756.592015
-6181.506971,1001,11942.409277
-5405.269994,1001,12117.253868
-6121.15195,1001,12353.872752
-7682.134805,1001,12524.25976
-7686.272373,1001,12697.824213
-7821.355666,1001,12875.13901
-8025.786132,1001,13051.622075
-5246.728244,1001,13322.51825
-7713.356542,1001,13496.525988
-7577.423956,1001,13671.508802
-7995.978644,1001,13845.78535
-7298.018504,1001,14022.3588
-7021.752399,1001,14268.882251
-6708.947628,1001,14444.073194
-7382.837676,1001,14618.471217
-5234.063856,1001,14792.366948
-6750.856376,1001,14968.385117
-7126.0206,1001,15211.742746
-6352.665505,1001,15387.301348
-7397.905675,1001,15559.191274
-6973.370379,1001,15738.649685
-8131.195906,1001,15907.81336
-7948.688344,1001,16144.552433
-6709.192577,1001,16319.60458
-7551.459555,1001,16493.454009
-6005.365124,1001,16669.513474
-7241.29725,1001,16845.224912
-6851.202369,1001,17087.990143
-7919.418144,1001,17257.822429
-7962.125714,1001,17427.738464
-6390.453081,1001,17604.841878
-7764.280506,1001,17781.114804
-7567.459799,1001,18026.125669
-4317.016974,1001,18200.645908
-8097.840359,1001,18375.918903
-6398.774661,1001,18547.661242
-5573.352881,1001,18718.242533
-6993.533332,1001,18957.421592
-8290.916015,1001,19131.485667
-7562.069387,1001,19304.020587
-7360.663295,1001,19477.352638
-7547.486214,1001,19650.341426
-7567.543827,1001,19898.541743
-7980.783145,1001,20071.247548
-6053.989162,1001,20244.148945
-6303.319954,1001,20418.2819
-5312.376465,1001,20591.492187
-3822.89855,1001,20836.342867
-3.365686,1,20836.527854
-7838.335195,1001,21010.196412
-6540.729209,1001,21182.966112
