#{"t_start": 1655311523.692373, "env_id": "kuka_handlit_multiprocess-v0"}
r,l,t
-8188.601861,1001,177.662492
-6711.844065,1001,353.650538
-4.197087,1,353.866721
-1.620406,1,354.044291
-6357.20369,1001,526.705778
-7099.178715,1001,710.797178
-6591.033115,1001,954.420572
-4.495626,1,954.743286
-8884.189253,1001,1134.012508
-5344.810961,1001,1304.107624
-6406.049011,1001,1474.25871
-6819.837493,1001,1644.451362
-6017.835505,1001,1879.14769
-7308.537109,1001,2052.585959
-5832.636785,1001,2227.288408
-7004.876028,1001,2415.241975
-7965.06427,1001,2601.437186
-7985.039827,1001,2857.310246
-7660.234802,1001,3039.107678
-7467.225508,1001,3222.848124
-6039.791937,1001,3398.373255
-4.018744,1,3398.478428
-7767.415165,1001,3570.691433
-5244.761817,1001,3855.296782
-5148.319263,1001,4037.905207
-6469.494216,1001,4219.264153
-8164.633666,1001,4396.241359
-5479.41127,1001,4567.08093
-7762.096787,1001,4801.694657
-7430.660252,1001,4972.569186
-7854.456471,1001,5143.182401
-6631.487748,1001,5312.599193
-8552.217825,1001,5484.402533
-6418.576596,1001,5717.37854
-6143.970803,1001,5889.526066
-7846.131299,1001,6059.903648
-6254.738262,1001,6231.825368
-5793.406262,1001,6402.608896
-8520.808013,1001,6638.441733
-7132.189683,1001,6808.151253
-4861.261042,1001,6980.676097
-8429.957221,1001,7155.987291
-7997.498509,1001,7338.48786
-7962.46066,1001,7583.859174
-7138.524235,1001,7762.82685
-6587.661156,1001,7940.575195
-5337.66385,1001,8125.365718
-8637.319187,1001,8312.442455
-6165.915473,1001,8556.252595
-6286.275422,1001,8734.204084
-8085.775917,1001,8916.695034
-6759.571816,1001,9097.683355
-8646.807646,1001,9279.450902
-8454.349449,1001,9514.623538
-3945.08728,1001,9686.616874
-8979.523184,1001,9863.863826
-5705.445552,1001,10035.761443
-5881.07598,1001,10214.208298
-7023.662975,1001,10455.065805
-6202.371313,1001,10628.84162
-6386.025663,1001,10802.969913
-5767.851899,1001,10975.989386
-7754.935733,1001,11151.971712
-5778.199984,1001,11399.808217
-6394.436472,1001,11579.149858
-8192.740512,1001,11756.905012
-0.562613,1,11757.041509
-1.806377,1,11757.233422
-7251.722401,1001,11943.117263
-2.792633,1,11943.279947
-7445.477234,1001,12118.023845
-8181.141023,1001,12354.624747
-5020.233435,1001,12525.032027
-7509.189499,1001,12698.58473
-7319.303411,1001,12875.880941
-8067.557724,1001,13052.460574
-6971.723279,1001,13323.302367
-8804.881955,1001,13497.248343
-2.969464,1,13497.417788
-5.851316,1,13497.616871
-2.748783,1,13497.742178
-6460.481584,1001,13672.857573
-8190.882074,1001,13847.056896
-5434.034048,1001,14023.676107
-7644.940496,1001,14270.307767
-5281.347863,1001,14445.372441
-5965.344934,1001,14619.75842
-4969.859059,1001,14793.681123
-6327.752255,1001,14969.645314
-7586.057083,1001,15213.042125
-8313.624632,1001,15388.591493
-7168.487196,1001,15560.354708
-2.73448,1,15560.572973
-7442.338732,1001,15739.998989
-5420.031655,1001,15909.27186
-8955.584766,1001,16145.935331
-7622.73888,1001,16321.008297
-6162.006272,1001,16494.877325
-6656.475727,1001,16671.002934
-8682.445974,1001,16846.74203
-2.333119,1,16846.975896
-7914.37142,1001,17089.609896
-7472.690965,1001,17259.463309
-8230.634799,1001,17429.29047
-8188.887407,1001,17606.564281
-7816.344076,1001,17782.685389
-7390.04346,1001,18027.668697
-7773.393926,1001,18202.365822
-8174.217673,1001,18377.469519
-5198.517026,1001,18549.249342
-6752.965391,1001,18719.887925
-7524.20873,1001,18959.03642
-8544.097286,1001,19133.254086
-5833.605494,1001,19305.650487
-5434.653817,1001,19479.052374
-6467.71761,1001,19651.907667
-7709.783459,1001,19900.202479
-7352.659908,1001,20072.891265
-8684.22471,1001,20245.787347
-7247.756699,1001,20419.920166
-8523.184339,1001,20593.113353
-7010.585412,1001,20837.951008
-8921.601521,1001,21011.704453
-7070.055341,1001,21184.44615
-6025.38528,1001,21355.553308
-4914.118797,1001,21527.40654
-8713.436042,1001,21769.183761
-7062.116573,1001,21941.846316
-6717.847957,1001,22114.373102
-7975.359401,1001,22287.734937
-8251.168951,1001,22462.950254
-7785.752027,1001,22709.639561
-7494.468008,1001,22887.319151
-8317.564264,1001,23069.273172
-8185.786369,1001,23251.737761
-7953.272313,1001,23426.245339
-6162.995358,1001,23673.012846
-8078.809361,1001,23848.017605
-7108.50475,1001,24022.89818
-7146.465744,1001,24199.638195
-8877.904512,1001,24375.624259
-8488.619519,1001,24619.434541
-6801.809308,1001,24789.400431
-7679.79485,1001,24958.830545
-6485.860862,1001,25131.22181
-7998.440402,1001,25305.363079
-8232.893263,1001,25547.553018
-7160.587135,1001,25721.595204
-6818.542394,1001,25894.913125
-8843.097991,1001,26066.198275
-6590.17255,1001,26240.414377
-7883.75173,1001,26490.671357
-7039.686111,1001,26665.225624
-8232.299077,1001,26839.104576
-7316.296083,1001,27011.684152
-8344.355676,1001,27184.455392
-7051.585373,1001,27423.580553
-1.995294,1,27423.749825
-2.532871,1,27423.859077
-6840.285025,1001,27596.993208
