#{"t_start": 1655306990.3707151, "env_id": "kuka_handlit_multiprocess-v0"}
r,l,t
-6885.551011,1001,200.300944
-7632.179494,1001,388.120033
-7299.506985,1001,575.465634
-8032.380051,1001,766.267819
-7399.520543,1001,1025.239043
-7342.822076,1001,1215.025642
-7310.949941,1001,1417.542717
-7297.0263,1001,1621.180274
-8018.428515,1001,1847.633821
-7496.431627,1001,2200.443951
-7878.367385,1001,2440.102027
-7488.99844,1001,2669.466619
-7448.668618,1001,2907.542583
-7476.136788,1001,3147.885285
-7079.062451,1001,3507.637558
-8114.813723,1001,3743.886268
-7314.770413,1001,3982.31896
-8114.014797,1001,4220.242087
-7939.077429,1001,4451.626379
-7870.28188,1001,4787.743852
-7649.474148,1001,4994.937377
-7007.297757,1001,5195.654964
-8240.937867,1001,5415.588246
-7032.56248,1001,5632.813207
-6823.482882,1001,5989.814768
-7072.186175,1001,6224.233574
-8201.084771,1001,6454.782432
-7710.196114,1001,6691.20228
-6936.060365,1001,6925.714127
-7263.23633,1001,7274.659213
-8189.581769,1001,7515.037382
-8190.204771,1001,7752.72798
-7789.004071,1001,7984.411368
-7519.415486,1001,8213.443576
-8028.090782,1001,8550.437181
-6834.932215,1001,8776.049351
-7249.434138,1001,8984.141228
-7592.557082,1001,9179.721236
-7108.459633,1001,9368.083827
-7974.965302,1001,9651.056203
-6783.430686,1001,9845.539945
-7187.284172,1001,10040.1365
-6961.004565,1001,10226.144487
-7971.901633,1001,10412.902164
-6965.250779,1001,10702.879111
-6827.257138,1001,10893.333044
-7443.851847,1001,11086.830866
-7582.232063,1001,11281.300699
-7945.466401,1001,11471.703092
-8164.262273,1001,11761.298525
-7984.791981,1001,11952.690811
-7347.820345,1001,12134.744105
-6943.232059,1001,12306.424866
-7399.909963,1001,12479.804508
-7321.165895,1001,12760.799385
-7210.123621,1001,12931.558593
-7656.48875,1001,13104.757086
-8062.075298,1001,13278.476083
-6990.11721,1001,13450.614765
-6736.163575,1001,13692.871038
-7338.935183,1001,13863.925164
-6732.832354,1001,14048.932043
-6692.633343,1001,14221.62262
-7330.364752,1001,14401.87584
-7655.784895,1001,14640.382635
-7872.196076,1001,14812.135682
-6761.239007,1001,14983.063767
-6887.702711,1001,15153.60303
-7117.490816,1001,15324.511493
-7207.14375,1001,15559.078321
-6742.86059,1001,15730.547068
-7070.562314,1001,15900.83757
-6800.460096,1001,16069.543241
-6553.07564,976,16237.707823
-6611.177109,1001,16473.929446
-6801.655068,1001,16643.998032
-6810.822314,1001,16812.079211
-7364.259999,1001,16983.658921
-6731.771688,1001,17153.835563
-6747.599573,1001,17389.517972
-6459.85742,983,17555.495037
-6830.612295,1001,17726.995984
-6477.54265,991,17896.15447
-6859.420189,1001,18064.96677
-6576.066919,998,18294.673321
-6183.269246,961,18456.635238
-6817.563362,1001,18625.978145
-6967.228146,1001,18795.568598
-6624.563562,1001,18965.720951
-6613.816904,998,19134.9113
-6600.499161,1001,19371.14062
-7200.66459,1001,19541.975078
-6807.836403,1001,19709.873926
-6470.429372,990,19877.767157
-6429.705671,986,20046.700493
-6498.858295,1001,20282.593165
-6265.598351,961,20445.355222
-6499.209103,1000,20615.762225
-6489.988877,997,20787.090823
-6604.40272,1001,20955.96135
-6114.727085,944,21182.830472
-6188.96898,946,21341.091216
-6221.083981,956,21502.667856
-6422.300919,988,21672.479666
-6362.44799,974,21839.913916
-6488.442522,996,22078.3283
-6821.596133,1001,22249.458607
-6455.285568,984,22415.887906
-6611.938305,1001,22585.169302
-6579.73725,1001,22757.613996
-6757.914962,1001,22999.619766
-6250.408203,972,23167.203248
-5976.082873,932,23325.980232
-6617.492163,1001,23498.7658
-6127.776026,950,23660.874499
-6534.309472,1001,23897.734479
-6088.616623,937,24056.974691
-6574.507093,1001,24225.780978
-6286.5169,958,24387.687294
-5973.276896,929,24547.565573
-5849.487676,906,24768.786294
-6611.764412,1001,24938.718751
-5824.802441,908,25094.433754
-6072.235484,962,25257.739532
-6025.974199,937,25416.553089
-6130.827638,947,25644.292247
-6353.282738,989,25811.416011
-5791.131364,900,25964.249972
-5998.868066,929,26126.923274
-5888.236623,915,26284.261724
-6435.295289,984,26452.577253
-6209.629972,972,26685.130099
-6556.307319,1001,26856.704795
-6031.281659,936,27016.64695
-6157.50329,966,27183.948523
-6017.611227,939,27344.845734
-6264.622762,951,27568.435381
-5926.717855,916,27727.7272
-5973.583519,927,27887.870187
-5930.208672,918,28045.540982
-6128.175079,953,28208.253742
-6103.460528,948,28433.834383
-6065.625036,945,28597.397898
-6100.010464,959,28760.384962
-6062.936815,936,28921.793693
-6155.506417,948,29085.179355
-5778.269089,907,29242.89227
-5863.545723,908,29466.693325
-5877.895546,922,29625.760679
-6191.853489,963,29792.626298
-6031.287078,955,29956.787211
-6042.301099,941,30118.333348
-5857.989773,919,30347.235039
-6069.005314,945,30510.221145
-5745.6511,904,30666.012091
-5745.759159,897,30820.755849
-5865.75687,924,30981.211913
-5812.504749,919,31207.088762
-5818.814749,908,31364.626934
-5839.856872,912,31521.478732
-5627.691722,890,31675.110175
-5798.740832,912,31832.090206
-5983.056085,928,31992.317796
-5723.64085,898,32213.452656
-5964.200387,930,32371.507097
-5835.144301,914,32529.153816
-5782.621536,918,32687.227509
-5994.562766,946,32849.518756
-6220.349318,973,33085.279829
-5803.398444,916,33240.971595
-5701.095074,889,33391.94278
-5717.738745,902,33547.354121
-5682.936759,896,33702.804674
-5765.267266,913,33861.079298
-5845.853393,915,34089.23578
-5525.88683,876,34240.724848
-5547.062866,882,34392.764664
-5776.345713,908,34551.983009
-5732.068411,907,34709.576543
-5724.331867,910,34969.197952
-5766.376257,909,35125.226099
-6032.426171,951,35289.669041
-5578.01668,880,35440.194006
-5949.276016,934,35600.582824
-5883.739322,917,35759.055323
-5721.973143,901,35993.779896
-5844.019466,919,36152.646779
-5746.64443,905,36309.573012
-5745.635768,898,36465.863059
-5671.353893,893,36620.258698
-5664.633572,885,36845.397135
-5612.263798,889,37000.597801
-5683.616937,888,37156.007967
-5577.817791,886,37310.978709
-5590.521348,884,37467.463126
-5727.735977,902,37624.373194
-5620.504047,889,37847.95849
-5684.054004,895,38005.225832
-5512.408972,867,38157.961165
-5498.88736,870,38310.015206
-5721.430884,894,38467.02442
-5681.189067,893,38623.249674
-5766.595419,913,38853.663791
-5534.860943,867,39004.451756
-5827.615917,919,39163.47891
-5717.064132,903,39319.58363
-5842.497939,914,39477.264454
-5450.175425,857,39691.060778
-5464.960677,863,39839.265731
-5437.116517,853,39985.327924
-5596.947325,886,40137.708717
-5563.889796,874,40286.609058
-5695.903401,884,40437.406677
-5716.66106,903,40679.669864
-5306.97914,847,40820.853846
-5496.024777,866,40965.226057
-5537.587806,873,41115.697255
-5494.691581,871,41265.180872
-5452.758987,859,41411.90884
-5623.743529,890,41637.898808
-5554.40149,873,41786.22084
-5452.753354,862,41932.431896
-5597.085432,878,42080.558064
-5454.25457,854,42226.16182
-5351.598079,842,42433.082336
-5379.215305,847,42577.915054
-5316.165493,843,42721.875968
-5136.789229,817,42860.511587
-5604.812918,880,43010.655485
-5357.949504,851,43157.459848
-5443.106415,865,43370.467193
-5377.993048,844,43519.384122
-5623.371258,891,43674.412903
-5435.645359,857,43821.182446
-5317.649779,843,43964.907701
-5375.268299,854,44112.341907
-5336.759832,842,44330.47755
-5270.376806,827,44472.272427
-5283.67663,837,44614.303651
-5347.714726,847,44760.038242
-5436.158485,850,44908.477458
-5361.67173,846,45051.950287
-5385.138681,847,45261.476192
-5318.932225,832,45404.071328
-5472.991094,868,45551.956048
-5278.149461,831,45694.409437
-5171.535154,822,45835.030293
-5360.747292,848,45978.848959
-5240.217545,824,46184.252925
-5201.758521,822,46324.466834
-5291.373147,832,46466.616423
-5194.733823,824,46605.476913
-5200.492389,820,46745.936353
-5346.139622,841,46890.714434
-5156.890815,813,47100.070448
-5187.367066,816,47241.036451
-5252.273801,825,47381.935303
-5286.781033,838,47526.467781
-5196.459952,816,47665.375385
-5153.421826,809,47806.243981
-5158.385606,817,48028.650547
-5254.843441,830,48172.486481
-5124.414217,811,48311.197633
-5307.781233,843,48456.150779
-5114.445058,803,48596.378957
-5152.026594,820,48738.588803
-5182.83125,818,48948.742745
-5087.668772,802,49088.637005
-5062.174856,802,49226.11718
-5063.809754,801,49363.353965
-5031.932336,802,49501.006353
-5150.020172,810,49638.934391
-5236.734513,822,49780.058709
-4932.835494,781,49981.77031
-5077.057615,803,50122.225053
-5064.950154,799,50261.033352
-5009.903479,796,50397.209655
-5051.442751,800,50536.448981
-5054.78339,797,50674.51756
-5055.61785,799,50880.535133
-4847.695923,770,51015.351187
-5115.153005,803,51155.326815
-5006.224018,788,51289.99717
-4986.262621,789,51427.89714
-4946.667293,784,51567.045074
-5021.438342,795,51777.05658
-4960.413537,787,51913.076344
-5027.19643,798,52049.657871
-4906.764185,780,52183.718322
-4975.63649,786,52319.43953
-4937.764347,787,52454.390697
-5099.974066,803,52655.746079
-4958.439751,786,52791.076012
-4932.151179,782,52926.277308
-4897.383911,776,53061.865778
-4941.927497,783,53193.805742
-4945.573495,784,53323.632541
-4933.042504,779,53452.673919
-4832.624268,765,53643.859699
-4888.859816,780,53778.928836
-4887.337953,781,53912.151312
-4834.864273,772,54046.468776
-4881.066695,778,54181.764153
-4900.113671,781,54315.858147
-4838.761048,765,54512.959884
-4844.886127,768,54644.976712
-4905.086104,776,54781.668376
-4900.752826,778,54914.403852
-4910.986034,777,55049.498927
-4946.984748,779,55183.981758
-4964.589224,787,55320.235591
-4798.14097,762,55518.601876
-4773.032285,758,55650.501684
-4910.124836,778,55785.357881
-4910.293643,782,55921.446649
-4928.586217,780,56056.674171
-4922.818333,784,56192.874556
-4783.918232,763,56393.264574
-4871.44862,780,56528.600842
-4842.118493,773,56661.395578
-4856.885237,770,56795.031062
-4767.737772,761,56926.933322
-4753.469516,757,57058.523958
-4892.338878,774,57193.114422
-4763.670636,757,57394.228492
-4756.312655,751,57524.510643
-4853.064012,767,57658.012285
-4867.912105,778,57793.11037
-4896.687136,778,57926.825342
-4808.668052,773,58060.265538
-4914.192507,786,58265.811368
-4885.894101,780,58401.415596
-4785.327428,760,58533.254145
-4752.524943,750,58661.714876
-4870.648206,772,58796.631279
-4717.883614,753,58928.376842
-4829.980056,768,59062.01884
-4938.877638,779,59275.756481
-4901.496136,778,59413.38054
-4796.019351,757,59547.530589
-4772.469637,762,59680.277236
-4843.495233,764,59815.671886
-4817.505826,770,59949.545419
-4687.104797,747,60158.164067
-4788.873435,762,60292.634064
-4700.271629,754,60424.71391
-4754.591487,758,60558.940185
-4732.935837,750,60691.219573
-4760.752933,761,60827.274807
-4717.302095,758,60961.337836
-4718.932544,756,61166.890923
-4696.429179,751,61303.054584
-4796.994559,771,61443.262439
-4635.08118,744,61578.220049
-4703.705227,761,61714.193501
-4773.063356,763,61851.159746
-4766.019263,759,62057.576065
-4654.333084,747,62189.697879
-4812.387942,769,62327.329862
-4754.056917,761,62463.471907
-4665.817279,749,62599.700046
-4571.929015,736,62733.104596
-4673.168666,744,62866.826162
-4700.839586,752,63073.999031
-4662.254416,746,63209.169833
-4733.179391,769,63344.678189
-4623.939336,743,63474.214668
-4676.582927,748,63603.696581
-4783.551188,768,63738.254529
-4694.306629,755,63868.304176
-4644.345313,750,64063.442923
-4679.774896,752,64191.452632
-4659.314946,745,64319.681508
-4670.007214,751,64447.827029
-4685.394991,751,64574.51491
-4683.565789,749,64702.610816
-4695.393077,751,64895.037557
-4694.3154,752,65023.891416
-4727.828982,752,65156.126082
-4667.953484,748,65284.067352
-4739.108684,753,65413.655343
-4686.049531,751,65543.074042
-4649.119303,745,65672.979866
-4686.282898,754,65869.218287
-4677.623936,747,65997.159047
-4610.017198,741,66125.48893
-4791.400694,758,66258.249172
-4680.747331,755,66386.860317
-4696.684909,745,66516.879485
-4601.750443,742,66645.307529
-4669.435051,748,66840.337116
-4627.31964,742,66968.43565
-4658.283018,750,67099.248905
-4732.667763,757,67232.43588
-4642.150894,744,67358.172495
-4555.282277,736,67484.004534
-4609.809169,739,67679.541329
-4610.821377,741,67804.961483
-4675.838637,755,67935.592372
-4635.492171,749,68062.858566
-4667.111934,750,68196.189962
-4579.695134,740,68321.897478
-4645.648463,751,68451.794739
-4702.192166,754,68654.326547
-4610.603512,742,68783.613178
-4628.299712,745,68917.375279
-4671.026726,748,69050.20915
-4701.989397,749,69185.919271
-4692.555857,759,69315.198641
-4574.699392,736,69450.178612
-4612.477595,739,69658.581903
-4623.754205,739,69790.081329
-4635.246927,745,69917.46028
-4654.471197,747,70054.48438
-4614.081515,742,70189.122109
-4565.899103,736,70323.888615
-4595.878309,742,70449.089603
-4594.889195,738,70672.0932
-4593.000687,744,70810.155109
-4597.259864,743,70946.553358
-4621.771427,744,71074.41112
-4658.002428,749,71212.222474
-4588.070495,740,71349.250504
-4679.998488,762,71565.546458
-4655.809545,751,71694.183886
-4569.007542,732,71830.970467
-4679.086306,752,71968.064424
-4637.321035,752,72106.468718
-4621.8986,744,72232.574523
-4565.752731,742,72367.0354
-4576.426285,737,72571.060233
-4588.582895,743,72704.661042
-4633.05641,748,72832.958802
-4561.932449,733,72970.447189
-4616.679041,748,73107.578038
-4665.778389,757,73244.380823
-4623.961895,751,73373.155554
-4581.046992,739,73573.823169
-4596.077205,744,73709.185696
-4628.227144,744,73846.297889
-4544.056303,735,73975.833305
-4579.917637,745,74111.532789
-4562.464498,741,74247.996206
-4621.525431,741,74448.969186
-4663.488149,746,74580.56688
-4582.244044,743,74716.745982
-4537.443981,735,74852.57644
-4535.910904,730,74979.39503
-4607.441876,745,75119.09731
-4542.366432,742,75254.016687
-4539.653917,735,75459.471323
-4500.880038,725,75586.529377
-4569.009215,744,75723.829705
-4659.030325,755,75863.864689
-4657.350525,753,76002.568336
-4530.039062,731,76129.324876
-4630.48469,742,76265.994194
-4674.214514,761,76464.493665
-4515.383575,727,76594.980271
