#{"t_start": 1655306990.4877806, "env_id": "kuka_handlit_multiprocess-v0"}
r,l,t
-8001.749883,1001,200.18774
-7397.987065,1001,387.960545
-7896.08539,1001,575.348402
-7650.362633,1001,766.147697
-7337.431341,1001,1025.079542
-6859.548004,1001,1214.891407
-7049.206347,1001,1417.429165
-7372.689754,1001,1621.046765
-7970.990029,1001,1847.62492
-7338.562091,1001,2200.329304
-6919.32095,1001,2439.896254
-7107.561395,1001,2669.438498
-7059.477752,1001,2907.364444
-8038.11926,1001,3147.87491
-7365.433358,1001,3507.534064
-7089.304129,1001,3743.731268
-7233.211771,1001,3982.206039
-7099.052071,1001,4220.115319
-7527.717876,1001,4451.491733
-7259.389014,1001,4787.615908
-7833.295377,1001,4994.769524
-7124.98365,1001,5195.577826
-7201.896375,1001,5415.456074
-7670.220721,1001,5632.687908
-7109.51218,1001,5989.625068
-7938.298718,1001,6224.103352
-7939.950834,1001,6454.722146
-7833.645638,1001,6691.045884
-7729.450289,1001,6925.657739
-7885.551868,1001,7274.528974
-7092.735003,1001,7514.920597
-6910.088244,1001,7752.591025
-7165.918965,1001,7984.289051
-6802.913072,1001,8213.325372
-7154.456282,1001,8550.328372
-7381.622723,1001,8775.797523
-7281.628077,1001,8984.098959
-7858.762044,1001,9179.640879
-7512.066048,1001,9367.932501
-8109.196841,1001,9650.935647
-6764.178889,1001,9845.526327
-6748.701198,1001,10040.004511
-7505.341626,1001,10226.046429
-8216.786668,1001,10412.836794
-7895.378619,1001,10702.733087
-6979.465696,1001,10893.216173
-6899.334222,1001,11086.719562
-7844.046054,1001,11281.185652
-7408.195026,1001,11471.589317
-6756.375554,1001,11761.18242
-6806.533137,1001,11952.507596
-7917.426213,1001,12134.637183
-7631.295167,1001,12306.307553
-7254.352186,1001,12479.68658
-7620.431675,1001,12760.706481
-7313.198072,1001,12931.378839
-6876.057,1001,13104.579128
-7342.821012,1001,13278.290627
-6976.430479,1001,13450.445396
-7407.921249,1001,13692.7555
-6878.543236,1001,13863.80913
-7433.188378,1001,14048.80609
