#{"t_start": 1655306990.845959, "env_id": "kuka_handlit_multiprocess-v0"}
r,l,t
-6959.648387,1001,199.899822
-7270.344242,1001,387.584263
-7646.962519,1001,574.922988
-7445.437188,1001,765.794518
-8165.487448,1001,1024.776026
-7861.409378,1001,1214.484517
-7829.915615,1001,1417.076595
-7707.975766,1001,1620.703956
-7042.458732,1001,1847.269358
-7858.762136,1001,2199.960824
-7183.805705,1001,2439.598507
-7847.48556,1001,2669.00406
-7746.762797,1001,2907.05522
-7240.980502,1001,3147.419358
-7667.753494,1001,3507.161024
-7471.86686,1001,3743.441515
-7588.33554,1001,3981.787882
-7684.700331,1001,4219.740735
-7428.904456,1001,4451.161952
-7196.937213,1001,4787.266781
-7002.386812,1001,4994.482912
-6893.343355,1001,5195.23249
-8024.38342,1001,5415.084492
-7074.817175,1001,5632.329005
-7063.627559,1001,5989.304229
-7576.985587,1001,6223.7508
-7244.275157,1001,6454.40747
-6874.161442,1001,6690.720798
-7941.989325,1001,6925.254389
-7176.813312,1001,7274.073354
-8153.658945,1001,7514.561569
-7478.743313,1001,7752.231273
-7982.530746,1001,7983.931447
-7298.236388,1001,8213.012951
-7423.146793,1001,8549.942911
-7125.783496,1001,8775.497298
-7712.619401,1001,8983.714312
-7919.729295,1001,9179.249701
-7782.041612,1001,9367.554449
-6816.443069,1001,9650.576347
-7660.705298,1001,9845.043334
-7137.483329,1001,10039.657411
-7446.468865,1001,10225.694849
-7873.605099,1001,10412.539775
-7178.22295,1001,10702.410114
-7262.532435,1001,10892.862387
-7460.928201,1001,11086.367499
-7873.919004,1001,11280.852099
-6918.770881,1001,11471.225565
-8146.750675,1001,11760.796686
-7257.418383,1001,11952.21567
-6854.262095,1001,12134.28243
-7477.83137,1001,12305.949427
-7731.776767,1001,12479.245855
-6896.166771,1001,12760.282263
-7165.871667,1001,12931.059864
-6809.059397,1001,13104.221579
-7402.25992,1001,13277.954683
-7172.324675,1001,13450.160492
-7089.006235,1001,13692.375099
-6932.799129,1001,13863.379678
-6862.16275,1001,14048.430993
-6752.910435,1001,14221.134506
-6715.818157,1001,14401.467495
-6473.982632,978,14636.083283
-7376.851164,1001,14807.808672
-7131.431162,1001,14978.679995
-7434.699734,1001,15149.225854
-8086.803661,1001,15320.149302
-7368.53187,1001,15554.722544
-7179.998636,1001,15726.150025
-8015.106176,1001,15896.477085
-7049.971623,1001,16065.267879
-7021.427481,1001,16237.506739
-7245.583627,1001,16473.760852
-6952.415999,1001,16643.858176
-7470.54303,1001,16812.007115
-6924.60022,1001,16983.499748
-6918.185129,1001,17153.73496
-6900.615104,1001,17389.368521
-7268.558915,1001,17558.315888
-6479.505441,981,17726.487455
-6307.000199,963,17890.899754
-6470.700457,975,18055.330105
-6901.582348,1001,18223.579732
-6660.745874,1001,18454.320857
-6465.848901,981,18620.12532
-6636.69389,999,18789.708849
-6259.491747,957,18952.480411
-6464.86943,979,19118.287678
-6747.435464,1001,19353.81824
-6370.255083,983,19521.532305
-6609.929239,1001,19690.346315
-6579.83264,992,19858.134863
-5916.19286,916,20013.650982
-6380.606786,970,20245.890816
-6308.603072,967,20409.247219
-6217.512354,958,20572.652437
-6715.150607,1001,20744.707347
-6314.790849,963,20907.50867
-6652.5039,1001,21143.737545
-6153.880383,949,21303.44235
-5967.057209,941,21462.175551
-6471.812395,995,21631.23686
-6637.291868,1001,21804.054656
-6267.796075,971,22037.708658
-6151.762654,949,22200.954728
-6384.994381,970,22365.976445
-6646.506595,1001,22534.979615
-6446.861415,992,22704.175962
-6660.645644,1001,22945.401419
-6276.290153,972,23115.199789
-5994.670069,927,23272.989759
-6336.754634,975,23440.210946
-6262.701626,961,23605.093816
-6243.575517,972,23836.952093
-6339.630081,982,24003.960507
-6265.059451,960,24166.600552
-6293.299491,978,24331.921675
-6513.270394,1001,24502.654242
-6437.025879,989,24738.990127
-5850.295336,907,24893.096866
-6287.840724,964,25056.709995
-6389.707518,980,25223.600214
-6154.475336,956,25386.402449
-6222.822251,967,25551.381391
-6521.260317,989,25784.748893
-6059.438272,944,25945.172118
-5919.635075,910,26104.152823
-6390.065004,985,26273.7108
-6009.547012,932,26432.242628
-6264.23017,974,26665.55196
-6257.914656,964,26831.192306
-5843.918654,917,26987.979121
