#{"t_start": 1655309819.8166454, "env_id": "kuka_handlit_multiprocess-v0"}
r,l,t
-11124.149773,1001,171.96186
-11409.657134,1001,341.699374
-11102.603418,1001,509.753351
-11141.946093,1001,678.166355
-11233.712425,1001,908.824279
-11226.640786,1001,1077.167561
-11180.490264,1001,1244.830399
-11630.107181,1001,1412.508184
-11083.977051,1001,1579.100649
-11177.939137,1001,1808.699119
-11239.874636,1001,1977.232966
-11404.93676,1001,2146.010148
-11093.403013,1001,2314.181641
-11361.360379,1001,2481.360219
-11360.803494,1001,2714.677376
-11514.331325,1001,2885.19375
-11152.272458,1001,3054.011826
-11529.378284,1001,3222.231344
-11507.586434,1001,3391.480749
-11372.891478,1001,3626.568887
-11423.325098,1001,3795.478137
-11283.121394,1001,3964.273178
-11722.711801,1001,4133.279102
-11682.997005,1001,4301.326275
-11414.487746,1001,4532.935536
-11745.989393,1001,4701.325924
-11863.186963,1001,4870.058047
-11589.851003,1001,5038.784977
-11721.829594,1001,5207.283165
-11604.266092,1001,5440.772218
-11528.154706,1001,5608.888853
-11784.657033,1001,5776.850338
-11834.00497,1001,5945.162078
-11433.405059,1001,6113.313931
-11707.72759,1001,6347.100384
-11427.890169,1001,6515.360935
-11501.909744,1001,6683.357883
-11507.599999,1001,6853.134183
-11611.054615,1001,7022.673301
-11722.060934,1001,7260.947618
-11476.953237,1001,7430.860547
-11345.478264,1001,7601.10397
-11286.028159,1001,7770.433382
-11556.553999,1001,7939.717911
-11580.69523,1001,8175.99187
-11543.906846,1001,8346.021044
-11659.981359,1001,8514.78913
-11569.393434,1001,8683.625352
-11568.704099,1001,8852.617461
-11618.311523,1001,9113.025532
-11423.835861,1001,9282.952112
-11465.469832,1001,9451.363825
-11435.106615,1001,9620.792852
-11682.435685,1001,9790.289854
-11652.563789,1001,10026.72437
-11345.088303,1001,10196.303573
-11339.484865,1001,10365.439497
-11376.717112,1001,10534.410826
-11480.992253,1001,10703.27603
-11440.569901,1001,10936.42426
-11371.060626,1001,11104.729407
-11344.307946,1001,11272.9353
-11397.578912,1001,11441.302666
-11339.765639,1001,11609.814875
-11498.045503,1001,11837.279384
-11441.717892,1001,12006.662121
-11219.670129,1001,12176.042083
-11367.952264,1001,12345.011022
-11356.348825,1001,12513.66087
-11229.554988,1001,12742.055542
-11369.157936,1001,12911.239968
-11200.141607,1001,13080.094392
-11297.22299,1001,13249.081177
-11261.179934,1001,13418.263866
-11238.966622,1001,13654.678994
-11192.726317,1001,13823.501125
-11231.688751,1001,13992.295999
-11246.404392,1001,14161.269182
-11258.406778,1001,14330.537193
-11187.902461,1001,14559.224911
-11174.61044,1001,14728.438151
-11196.507097,1001,14897.492756
-11264.176322,1001,15065.781756
-11220.743702,1001,15234.639846
-11160.553756,1001,15466.122059
-11294.262475,1001,15634.102847
-11189.636347,1001,15802.804868
-11191.237413,1001,15972.023821
-11169.764368,1001,16140.206445
-11162.786114,1001,16368.723764
-11119.327459,1001,16538.222517
-11106.0602,1001,16707.910817
-11101.638225,1001,16877.242706
-11290.526303,1001,17061.575845
-11168.95257,1001,17303.905604
-11208.823729,1001,17480.532774
-11189.303613,1001,17653.738536
-11134.342503,1001,17826.737562
-11117.679721,1001,17995.689596
-11144.011154,1001,18232.081687
-11157.43759,1001,18403.573026
-11093.786387,1001,18571.255504
-11105.490705,1001,18739.705306
-11157.324257,1001,18908.944515
-11076.167194,1001,19148.694139
-11112.934118,1001,19317.038699
-11137.889104,1001,19485.287179
-11223.74642,1001,19656.007682
-11160.704644,1001,19826.020612
-11146.451481,1001,20064.409534
-11085.23366,1001,20232.57751
-11119.476109,1001,20400.288204
-11121.44821,1001,20568.221767
-11109.500891,1001,20739.571017
-11135.181683,1001,20974.582156
-11194.569119,1001,21144.663278
-11124.536641,1001,21312.572262
-11129.421869,1001,21480.218939
-11054.161725,1001,21651.373145
-11281.531623,1001,21885.419376
-11079.138045,1001,22055.159148
-11152.848847,1001,22222.894287
-11076.473513,1001,22390.435678
-11194.656937,1001,22557.896438
-11081.947483,1001,22784.885728
-11279.289658,1001,22951.959683
-11126.707052,1001,23119.29292
-11147.861468,1001,23286.797322
-11082.912883,1001,23456.088765
-11187.540261,1001,23690.687187
-11101.016594,1001,23859.076809
-11081.500944,1001,24027.891343
-11095.463865,1001,24197.620018
-11132.018362,1001,24367.935963
-11300.036289,1001,24606.016306
-11156.404252,1001,24775.495931
-11269.929892,1001,24944.640022
-11271.699244,1001,25114.444902
-11433.965425,1001,25283.879162
-11082.265396,1001,25517.757977
-11089.78169,1001,25687.127681
-11112.19599,1001,25856.462641
-11110.950145,1001,26025.800605
-11238.566845,1001,26195.169477
-11107.828343,1001,26432.379969
-11084.054186,1001,26602.928062
-11276.941515,1001,26772.984154
-11459.219247,1001,26943.580129
-11103.935434,1001,27115.087368
-11396.799798,1001,27353.658119
-11162.943291,1001,27523.697518
-11305.109505,1001,27694.377524
-11318.505611,1001,27865.130243
-11161.980105,1001,28035.157347
-11114.253581,1001,28272.017685
-11203.578531,1001,28442.084894
-11340.185943,1001,28612.676616
-11382.060283,1001,28783.283059
-11301.03421,1001,28954.364605
-11138.519687,1001,29187.434189
-11596.80652,1001,29355.5984
-11281.303414,1001,29521.816652
-11229.552687,1001,29689.435441
-11195.58053,1001,29856.881377
-11114.706556,1001,30087.651675
-11281.106848,1001,30256.871826
-11244.07723,1001,30426.369436
-11236.324163,1001,30595.810384
-11382.480642,1001,30765.456175
-11155.141307,1001,31000.444443
-11384.598823,1001,31169.91099
-11222.935752,1001,31339.102919
-11307.940479,1001,31508.392858
-11150.94939,1001,31676.093216
-11254.664758,1001,31907.860133
-11090.448221,1001,32075.286792
-11244.930543,1001,32242.60061
-11142.650384,1001,32411.526243
-11119.145968,1001,32579.3248
-11267.605854,1001,32813.819732
-11128.250913,1001,32982.689598
-11419.947327,1001,33150.299717
-11146.342481,1001,33319.281834
-11325.495844,1001,33488.793857
-11150.858326,1001,33724.884472
-11210.672316,1001,33896.779999
-11273.746255,1001,34064.839016
-11160.228114,1001,34232.275837
-11146.405117,1001,34400.264084
-11306.378057,1001,34634.360233
-11157.082935,1001,34804.077206
-11120.738532,1001,34973.262423
-11334.794335,1001,35152.179252
-11123.046717,1001,35319.971334
-11183.225181,1001,35552.101435
-11692.802392,1001,35719.860125
-11727.793555,1001,35887.352023
-11385.684894,1001,36055.327136
-11196.898658,1001,36223.55205
-11141.316556,1001,36456.209055
-11146.375123,1001,36625.261807
-11258.830463,1001,36794.110556
-11149.666831,1001,36962.573478
-11201.823888,1001,37131.429128
-11136.139565,1001,37363.7295
-11108.813098,1001,37532.799055
-11123.517254,1001,37701.161918
-11623.334642,1001,37870.48513
-11110.192251,1001,38040.586719
-11297.029198,1001,38273.577683
-11127.070857,1001,38443.153253
-11190.585931,1001,38612.723294
-11153.011875,1001,38781.691579
-11187.603489,1001,38950.818731
-11160.550489,1001,39182.249161
-11138.369711,1001,39351.665022
-11152.454558,1001,39521.070906
-11200.560522,1001,39689.818851
-11118.533211,1001,39858.86969
-11138.047346,1001,40094.371343
-11178.101239,1001,40263.371979
-11131.159373,1001,40432.006332
-11223.665224,1001,40601.861683
-11105.845496,1001,40771.371251
-11105.08925,1001,41022.370602
-11119.313248,1001,41190.846699
-11129.549308,1001,41359.746056
-11152.589027,1001,41527.864027
-11109.493379,1001,41696.71908
-11126.65124,1001,41930.613818
-11137.442904,1001,42099.118815
-11171.700274,1001,42267.781486
-11198.10364,1001,42436.51452
-11161.968353,1001,42604.930332
-11154.254687,1001,42840.681075
-11228.424228,1001,43009.197452
-11114.979719,1001,43177.698536
-11113.240005,1001,43347.222779
-11120.399045,1001,43515.499115
-11112.607636,1001,43749.560221
-11126.871978,1001,43918.479757
-11159.477247,1001,44087.011035
-11102.412299,1001,44255.578431
-11138.995365,1001,44423.708523
-11099.062496,1001,44654.912296
-11180.5799,1001,44824.101457
-11147.734381,1001,44992.489112
-11200.970593,1001,45162.300901
-11171.518383,1001,45331.829752
-11122.804603,1001,45568.392046
-11145.821142,1001,45738.317208
-11121.62833,1001,45908.37821
-10968.867074,1001,46078.598791
-11124.303387,1001,46249.599115
-11165.140052,1001,46485.294453
-11118.980076,1001,46656.0277
-11093.056242,1001,46826.460546
-11122.575176,1001,46996.695954
-10964.89623,1001,47166.901539
-11100.702758,1001,47402.575394
-11096.821498,1001,47572.859531
-11282.709894,1001,47743.732533
-11088.278594,1001,47914.339278
-11095.010764,1001,48085.460592
-11101.777183,1001,48320.031445
-11097.995244,1001,48490.373964
-11107.718333,1001,48660.674133
-11128.397228,1001,48830.846864
-10999.262648,1001,49001.442598
-11101.907954,1001,49236.908357
-11074.206972,1001,49407.533674
-11095.331231,1001,49577.214565
-11145.700437,1001,49747.91723
-11080.120351,1001,49918.915272
-11107.073268,1001,50152.879393
-10960.940921,1001,50322.780713
-11113.452732,1001,50492.53488
-11090.746714,1001,50663.585438
-11103.749686,1001,50834.436168
-11189.828456,1001,51070.076404
-11083.410849,1001,51241.083619
-11152.120309,1001,51411.042185
-11096.772088,1001,51580.847497
-11086.250892,1001,51751.938728
-11071.426002,1001,51986.004001
-11081.154827,1001,52156.454805
-11089.15461,1001,52324.714215
-11072.641436,1001,52493.58696
-11090.29088,1001,52662.793618
-11079.85462,1001,52893.007716
-11095.779675,1001,53061.755537
-11089.140598,1001,53230.664823
-11084.281,1001,53398.988499
-11084.446623,1001,53567.384269
-11078.590436,1001,53796.027532
-11071.015917,1001,53964.755204
-11074.116275,1001,54132.496089
-11078.636179,1001,54301.096189
-11078.691318,1001,54469.879202
-11082.215622,1001,54697.854872
-11071.451942,1001,54866.760871
-11082.986913,1001,55036.092336
-11072.319154,1001,55205.318537
-11080.595601,1001,55374.304626
-11084.592068,1001,55602.313035
-11072.541266,1001,55770.926978
-11081.046934,1001,55939.580208
-11089.650016,1001,56109.485327
-11066.288905,1001,56278.164299
-11063.16243,1001,56509.755466
-11082.007303,1001,56678.28057
-11063.623834,1001,56847.187968
-11067.75548,1001,57018.99061
-11076.981113,1001,57193.830224
-11069.547907,1001,57426.982264
-10858.404532,1001,57596.246469
-11051.708169,1001,57767.487351
-11071.325433,1001,57943.199623
-11068.93169,1001,58114.949566
-11071.654516,1001,58352.340731
-11059.7793,1001,58526.036356
-11062.45852,1001,58699.221432
-11073.232183,1001,58873.0349
-11066.399378,1001,59045.934835
-11064.961224,1001,59279.798278
-11044.543488,1001,59453.305134
-11051.505104,1001,59632.239415
-11074.575707,1001,59803.844426
-11060.663151,1001,59979.20158
-11040.868387,1001,60230.932188
-11035.681401,1001,60407.548999
-11049.701524,1001,60583.45992
-11055.507179,1001,60758.694396
-11054.758753,1001,60930.755862
-11048.134898,1001,61170.764058
-11031.515897,1001,61341.293908
-11026.108929,1001,61516.24758
-11021.27538,1001,61691.543505
-11032.797546,1001,61869.871924
-11023.786143,1001,62114.265783
-11022.340659,1001,62289.765716
-11036.999584,1001,62460.986704
-11022.931264,1001,62631.563417
-11025.871266,1001,62809.719174
-10824.467759,1001,63046.716191
-11015.889504,1001,63218.459954
-11012.533826,1001,63393.991673
-11049.042752,1001,63568.539528
-11017.232496,1001,63749.479276
-11010.072145,1001,63990.358834
-11023.705578,1001,64161.735646
-11004.792625,1001,64330.178751
-10974.315377,1001,64498.643177
-10999.313532,1001,64666.443148
-10983.616159,1001,64899.675377
-10986.54913,1001,65068.054931
-11007.542478,1001,65237.229255
-10997.800109,1001,65405.4992
-10999.566703,1001,65576.231409
-10973.647172,1001,65807.401815
-10988.485544,1001,65978.017772
-10998.065809,1001,66148.71632
-10976.051383,1001,66324.6919
-10988.261402,1001,66502.226388
-10992.732799,1001,66745.01128
-10966.280807,1001,66921.587559
-10983.901885,1001,67097.973757
-10976.149691,1001,67274.259117
-11000.422852,1001,67450.920042
-10985.995782,1001,67690.474622
-10970.366846,1001,67867.101517
-10962.965322,1001,68044.717107
-10959.47484,1001,68220.871028
-10987.180311,1001,68397.213853
-10984.830055,1001,68639.78429
-10938.661175,1001,68817.028831
-10952.424631,1001,68993.155956
-10973.687956,1001,69169.940846
-10949.615127,1001,69346.963887
-10966.035663,1001,69589.795436
-10943.780743,1001,69766.030612
-10918.067192,1001,69942.292319
-10918.792202,1001,70118.815266
-10943.44233,1001,70295.59967
