#{"t_start": 1658871394.275004, "env_id": "kuka_handlit_multiprocess-v0"}
r,l,t
-413.06423,51,468.555451
-409.962384,51,1434.575937
-415.029392,51,2419.560797
-407.087745,51,3490.348394
-419.243605,51,4614.621727
-407.636807,51,5713.634629
-416.830474,51,6842.333482
-415.794245,51,7984.940863
-413.84736,51,9162.420526
-408.741254,51,10244.145899
-416.579708,51,11355.893797
-416.222767,51,12447.210056
-415.91999,51,13568.195848
-417.385656,51,14665.990138
-417.763362,51,15794.518594
-414.280417,51,16922.946652
-411.694965,51,17994.582742
-415.685189,51,19086.806006
-412.408792,51,20206.446634
-416.57517,51,21350.748979
-414.255439,51,22456.268968
-416.668442,51,23585.860325
-405.600157,51,24640.134841
-395.597594,51,25753.949509
-401.737571,51,26865.601933
-400.030049,51,27986.880852
-378.280319,51,29093.075373
-380.373861,51,30186.066141
-400.911295,51,31331.21728
-409.729622,51,32430.034549
-396.135092,51,33563.15658
-405.437986,51,34663.118076
-407.443043,51,35760.236782
-376.608267,51,36878.773045
-350.565069,51,37994.917523
-412.029533,51,38992.532477
-364.307395,51,40094.520467
-398.3348,51,41184.716442
-410.118007,51,42293.865188
-398.92709,51,43964.103372
-391.31174,51,45238.707206
-341.392131,51,46357.040706
-402.882643,51,47508.652129
-379.414291,51,48645.077429
-394.660909,51,49770.069353
-337.241636,51,50885.708068
-403.682264,51,52034.17326
-401.49527,51,53153.952992
-396.774473,51,54312.784231
-395.995031,51,55459.390314
-363.281451,51,56652.704239
-390.790516,51,57806.118527
-388.721364,51,58931.953826
-302.433635,51,60105.175091
-384.970495,51,61153.961974
-320.132517,51,62323.857383
-391.112803,51,63456.402646
-310.934105,51,64631.454045
-293.013143,51,65829.212454
-353.508264,51,66970.286065
-371.049635,51,68146.562835
-366.126394,51,69328.327436
-291.674895,51,70504.461695
-373.691469,51,71695.24474
-307.845805,51,72869.524543
-271.84418,51,74063.686179
-371.197516,51,75237.244046
-302.395096,48,76314.014234
-203.062126,42,77279.901848
-274.887286,51,78453.909747
-279.161008,51,79615.664485
-138.211299,26,80221.043545
-234.989376,41,81172.050253
-270.928267,51,82366.68949
-164.112577,29,83040.732686
-115.068286,26,83647.905695
-156.707153,33,84402.595865
-215.874815,51,85599.824749
-122.588798,25,86170.552885
-97.923701,18,86607.40221
-179.303859,31,87306.163773
-179.767698,35,88122.422597
-211.740223,35,88926.37654
-118.787615,20,89388.91024
-104.493669,19,89816.010077
-189.270562,33,90575.458537
-146.755745,27,91215.50291
-162.010152,26,91810.653125
-121.425736,29,92504.615794
-103.785137,18,92916.247601
-76.2425,17,93306.442956
-114.377706,22,93846.577674
-80.027558,15,94200.431777
-88.717328,15,94598.351183
-122.067302,22,95092.910007
-137.377794,25,95665.923232
-155.305406,29,96364.179318
-122.081261,27,97024.460827
-84.600581,14,97355.15164
-100.522321,18,97751.38733
-119.431483,23,98023.501304
-118.093698,19,98312.51979
-78.975452,14,98608.491492
-81.431997,14,98961.119702
-118.622409,19,99383.533793
-71.424305,13,99667.781252
-79.665993,14,100012.324182
-84.969781,16,100366.688599
-70.807639,12,100644.126576
-102.179476,18,101040.185722
-79.320658,14,101391.838245
-83.066199,14,101708.871692
-87.976821,15,102033.172057
-73.832504,13,102356.77182
-77.512962,16,102731.792569
-67.803203,13,103028.880985
-94.365184,14,103340.083879
-84.135687,15,103739.343802
-59.51135,11,103978.645322
-90.930355,17,104360.261529
-67.236329,12,104669.075736
-74.981161,16,105028.308667
-85.331573,14,105354.034577
-62.109515,11,105607.179868
-57.357133,10,105878.448479
-65.062865,13,106174.824992
-68.511394,17,106567.453698
-69.488279,12,106844.757527
-71.378394,12,107146.071213
-72.63377,13,107433.671254
-66.04724,12,107706.004188
-66.534263,12,107969.671934
-56.79994,11,108253.970531
-61.800613,12,108537.618963
-61.061626,12,108821.656208
-54.864394,10,109061.815121
-70.962528,15,109435.782995
-52.155076,10,109660.172781
-71.015663,12,109933.853676
-81.826277,14,110247.701758
-89.691228,16,110642.83318
-61.607651,11,110895.174978
-62.266891,12,111167.053347
-69.660472,15,111499.716136
-67.731641,12,111802.392013
-67.733685,12,112072.8519
-66.675543,12,112351.491952
-66.856703,11,112609.922764
-62.872178,11,112901.692407
-48.198146,9,113108.075259
-65.147351,12,113387.242569
-56.573422,12,113672.252808
-62.161265,10,113909.721796
-74.256889,13,114230.829117
-63.144112,11,114468.124445
-50.323682,11,114722.422733
-52.553471,12,115003.673282
-54.469197,10,115276.931535
-54.610215,11,115534.47087
-55.420043,12,115818.611958
-49.170012,9,116031.681847
-63.975343,12,116307.125032
-62.868125,12,116620.587813
-62.617518,12,116903.670493
-63.80529,14,117217.455671
-68.639136,12,117493.52138
-51.445305,10,117768.922406
-58.038279,10,118004.977318
-46.902939,8,118203.256545
-59.942958,12,118498.895106
-59.499111,11,118747.095426
-54.532362,13,119084.69146
-49.077407,9,119297.808361
-50.644775,11,119544.008357
-74.093513,13,119850.226688
-52.53732,11,120139.031265
-48.632636,9,120352.278862
-63.838872,12,120634.819067
-49.708178,10,120872.381098
-55.014328,10,121113.118725
-55.019138,11,121390.947161
-51.841503,10,121636.999747
-51.466208,10,121878.999734
-60.922971,13,122184.863737
-45.192224,10,122421.433281
-57.102297,11,122715.663714
-41.631781,10,122968.51732
-59.738785,11,123225.959733
-47.697321,11,123485.279861
-57.716408,10,123813.336117
-51.159156,10,124046.558681
-52.21472,10,124295.248583
-64.006398,12,124585.14058
-59.564772,12,124870.331948
-51.377764,10,125198.581682
-47.088244,10,125440.829696
-52.836028,10,125690.958705
-55.483839,11,125952.822807
-47.654619,8,126146.220461
-48.563252,10,126413.203326
-43.752125,8,126619.833814
-48.987484,10,126844.466411
-48.403124,9,127072.202555
-42.47053,9,127278.397501
-51.069241,10,127544.695114
-51.67337,9,127776.882846
-57.660455,11,128035.636529
-44.198754,9,128264.858797
-39.083197,9,128476.156951
-49.065548,10,128717.295739
-48.700264,10,128991.501167
-43.82067,9,129220.16595
-44.85015,10,129455.366984
-41.268937,9,129688.923133
-46.695663,10,129927.446513
-55.885092,10,130217.397952
-38.699666,9,130427.59884
-48.648464,10,130685.658265
-44.553233,9,130900.954995
-48.123327,9,131128.109739
-53.533964,11,131438.921066
-45.304285,9,131661.677609
-38.969635,9,131875.211935
-52.441558,11,132150.523649
-40.396014,8,132339.995175
-43.160281,10,132620.672895
-41.918109,9,132854.262254
-47.068945,10,133095.355644
-46.5682,9,133320.076806
-43.194372,9,133538.152671
-42.426244,9,133769.932614
-41.870485,9,134034.790529
-41.22556,9,134256.766892
-41.061216,9,134480.05808
-43.389006,9,134704.153587
-51.677432,11,134973.83847
-47.036815,9,135255.573406
-44.835571,9,135473.079198
-44.960153,10,135724.978827
-43.028707,9,135950.003264
-47.21341,10,136199.762915
-40.431991,9,136458.135229
-41.782319,8,136664.401928
-43.070349,9,136879.219265
-45.403644,11,137152.052171
-41.19682,10,137397.674161
-48.087885,12,137728.17752
-41.840987,9,137957.95794
-37.394404,8,138164.938436
-38.963232,8,138352.056791
-47.513439,10,138609.543923
-49.00585,11,138881.460935
-44.973681,9,139463.784017
-38.811808,8,139638.923036
-35.075971,8,139835.850685
-44.014787,9,140082.482171
-40.523344,9,140303.70986
-38.439529,8,140515.600879
-40.551753,9,140787.951937
-42.43779,9,141018.740013
-50.746166,11,141306.209163
-48.218577,9,141529.51679
-43.510259,9,141759.569925
-46.146042,10,142038.529145
-43.891679,9,142264.706738
-44.249409,9,142487.71901
-39.192266,8,142688.206775
-51.187935,11,142977.594738
-39.040859,8,143175.19939
-40.45268,8,143413.277948
-39.219887,8,143609.062735
-36.662266,9,143835.254381
-44.441919,9,144061.02831
-44.019185,9,144276.843571
-39.095044,8,144524.006895
-37.181432,8,144727.6347
-41.476396,9,144962.529126
-38.11534,8,145165.014298
-41.923519,8,145360.919694
-37.933935,9,145582.436399
-38.729641,9,145838.624063
-47.027221,9,146067.451461
-44.380908,9,146290.096559
-37.26302,8,146499.132917
-42.123628,9,146742.408366
-38.160929,8,146934.06057
-38.680752,8,147166.443117
-40.716807,9,147412.477299
-37.965732,9,147638.689528
-37.922975,8,147836.265733
-40.553657,9,148070.355241
-41.579376,10,148321.168976
-37.352112,8,148550.34105
-38.390372,8,148767.172747
-37.893078,8,148971.998704
-38.081268,8,149174.515189
-39.882873,8,149379.300456
-45.041088,9,149517.15078
-40.304742,9,149588.486233
-35.36167,8,149642.592854
-37.640928,9,149708.757548
-38.195626,9,149774.133299
-42.965103,9,149841.144054
-38.893479,9,150052.553162
-36.153448,7,150268.386397
-37.080814,8,150464.811237
-40.34891,8,150684.458948
-40.394688,8,150893.311255
-36.380623,8,151089.805876
-39.543286,8,151297.596123
-38.422514,8,151547.525019
-38.038682,8,151747.68534
-39.154424,9,151977.995007
-39.866355,9,152217.707983
-34.390608,8,152420.70522
-40.623735,8,152633.62813
-38.501819,8,152881.458516
-36.555266,9,153116.265206
-34.966646,8,153318.860157
-46.108521,9,153560.826565
-36.49098,9,153786.190807
-44.697031,12,154165.313818
-34.889138,8,154366.900266
-38.063556,8,154582.986125
-37.469302,8,154815.62878
-33.039417,7,155002.684881
-37.556947,9,155226.017773
-40.26179,10,155533.077864
-36.2974,9,155766.069262
-38.933922,8,155988.108819
-34.573081,7,156178.02587
-36.719189,8,156392.024298
-37.214898,9,156639.34374
-40.951922,9,156908.369222
-33.525988,7,157092.572571
-54.994495,11,157391.479598
-37.759143,8,157596.110129
-32.446481,8,157815.564265
-37.092968,8,158028.666286
-37.141424,8,158263.443366
-36.47105,9,158503.963212
-41.417531,9,158753.705639
-34.570787,8,158952.137822
-37.644184,8,159176.513679
-34.77254,8,159394.921603
-36.310511,8,159647.40899
-39.325162,8,159857.376891
-40.719007,8,160067.941208
-41.109881,10,160327.729444
-38.513213,8,160542.378972
-36.415332,8,160742.981117
-40.547374,9,161021.035383
-38.654921,11,161306.933149
-33.707033,8,161531.435729
-33.338146,7,161721.589061
-35.173439,8,161937.737492
-39.950111,9,162172.901408
-39.419198,9,162444.292081
-36.774432,8,162671.297692
-34.206547,7,162855.358554
-38.273409,9,163091.406656
-34.033925,8,163305.939871
-36.258919,8,163520.773996
-37.530561,8,163768.704181
-34.035987,8,164000.902873
-34.472249,8,164211.877744
-37.932373,8,164425.828137
-37.533323,8,164634.554143
