#{"t_start": 1655316167.4520936, "env_id": "kuka_handlit_multiprocess-v0"}
r,l,t
-2911.643289,1001,181.50125
-2936.786845,1001,362.252227
-2926.780814,1001,543.359712
-2935.328739,1001,721.258211
-2922.664565,1001,974.434224
-2890.135812,1001,1156.368605
-2731.194835,1001,1336.759762
-2820.273782,1001,1519.089573
-2971.180149,1001,1697.643857
-2786.364231,1001,1948.696899
-2938.313984,1001,2130.823389
-2834.960271,1001,2312.19598
-2904.752738,1001,2494.847358
-2786.370159,1001,2673.455122
-2815.471784,1001,2911.227363
-2793.728779,1001,3081.584475
-2854.297422,1001,3252.162627
-2841.521843,1001,3423.673507
-2896.050944,1001,3596.518383
-2855.789906,1001,3833.811447
-2844.059163,1001,4007.142956
-2757.647691,1001,4178.649021
-2894.863147,1001,4349.350058
-2770.764029,1001,4521.065483
-2831.651522,1001,4754.750761
-2728.943608,1001,4925.291649
-2907.750129,1001,5096.116561
-2855.012901,1001,5266.935718
-2861.560823,1001,5437.909017
-2863.259757,1001,5672.322456
-2756.287986,1001,5842.798106
-2645.963319,1001,6013.145281
-2707.359774,1001,6183.703235
-2813.172779,1001,6354.821532
-2631.536312,1001,6591.361484
-2761.355418,1001,6762.201673
-2745.708489,1001,6936.665962
-2798.107857,1001,7108.03006
-2640.335717,1001,7286.212559
-2757.809164,1001,7536.857358
-2606.322401,1001,7708.418841
-2669.845877,1001,7879.736507
-2592.492805,1001,8051.002647
-2542.830446,1001,8221.714028
-2643.593717,1001,8456.583724
-2663.833923,1001,8627.241439
-2635.258191,1001,8798.091249
-2723.854897,1001,8968.483536
-2704.029517,1001,9138.820309
-2655.37564,1001,9379.693738
-2739.971638,1001,9549.976715
-2560.885741,1001,9720.812935
-2580.091414,1001,9891.958282
-2520.014918,1001,10065.14202
-2670.90778,1001,10299.306112
-2626.584892,1001,10471.226774
-2476.689479,1001,10642.198393
-2509.558892,1001,10813.782438
-2517.360864,1001,10984.042663
-2620.94519,1001,11221.530409
-2528.31676,1001,11391.935316
-2433.479532,1001,11562.977598
-2512.666757,1001,11734.104763
-2596.10784,1001,11905.034219
-2468.923234,1001,12140.25948
-2433.539893,1001,12310.858701
-2481.343094,1001,12481.344178
-2473.558512,1001,12653.706354
-2462.089631,1001,12824.896858
-2406.683822,1001,13060.046177
-2248.645879,1001,13231.216987
-2383.960496,1001,13402.501367
-2477.619575,1001,13572.872562
-2380.219619,1001,13743.098191
-2235.408445,1001,13980.745707
-2387.835802,1001,14151.478965
-2220.768675,1001,14322.209099
-2234.341354,1001,14493.286181
-2270.37673,1001,14664.048841
-2267.96532,1001,14915.513603
-2045.288649,1001,15086.330059
-2136.030858,1001,15256.668289
-2098.354415,1001,15427.091419
-2186.188674,1001,15596.848279
-2161.975613,1001,15828.723427
-2050.586656,1001,15999.225991
-2159.869352,1001,16169.711958
-2198.862445,1001,16340.321424
-2200.991471,1001,16510.68843
-2067.90792,1001,16745.076682
-1919.545959,1001,16915.68454
-2050.517672,1001,17086.485764
-2021.210108,1001,17257.396097
-1897.358012,1001,17427.946537
-2073.976851,1001,17699.593173
-1953.538338,1001,17870.718483
-2019.970306,1001,18041.298014
-1911.836757,1001,18211.998284
-1974.04676,1001,18382.475209
-2019.063113,1001,18614.707582
-1967.307017,1001,18785.369294
-1919.812073,1001,18955.407474
-2006.346305,1001,19126.131153
-1796.450872,1001,19297.063343
-1921.447264,1001,19529.734191
-1667.511239,1001,19699.627956
-1804.583236,1001,19870.10284
-1757.91931,1001,20040.682352
-1853.46634,1001,20211.100867
-1896.386304,1001,20442.245614
-1770.739052,1001,20612.619505
-1758.63589,1001,20782.622889
-1756.050405,1001,20952.992704
-1588.095042,1001,21123.264417
-1664.730716,1001,21355.564865
-1842.628752,1001,21526.270434
-1600.204876,1001,21697.205165
-1629.398259,1001,21867.756139
-1565.377821,1001,22038.544287
-1617.808992,1001,22270.89705
-1721.265576,1001,22441.037603
-1538.713058,1001,22611.633328
-1597.445337,1001,22782.153488
-1603.787704,1001,22952.678763
-1547.689595,1001,23186.875772
-1459.205416,1001,23357.716645
-1577.801499,1001,23528.042333
-1574.503208,1001,23698.408903
-1394.009643,1001,23869.209046
-1470.492219,1001,24103.416899
-1463.937439,1001,24273.940338
-1351.821187,1001,24444.993608
-1387.50241,1001,24615.579385
-1457.467147,1001,24786.921151
-1380.436573,1001,25033.19278
-1440.860913,1001,25204.0281
-1394.899828,1001,25374.928515
-1405.608381,1001,25546.047224
-1392.62969,1001,25717.070884
-1303.743292,1001,25953.143313
-1195.357896,1001,26123.640888
-1412.005101,1001,26294.525391
-1358.69961,1001,26465.080197
-1250.687844,1001,26635.568073
-1321.475956,1001,26912.321993
-1260.771768,1001,27081.992695
-1200.370888,1001,27252.143471
