#{"t_start": 1655306991.6776307, "env_id": "kuka_handlit_multiprocess-v0"}
r,l,t
-7290.04033,1001,216.068674
-7458.61417,1001,421.329935
-7218.37906,1001,625.708071
-8200.065326,1001,832.690695
-7432.058818,1001,1146.163985
-7628.378683,1001,1356.031929
-7265.317776,1001,1548.223579
-7039.589546,1001,1742.796781
-7239.994643,1001,1941.147495
-7052.023819,1001,2226.458186
-7571.916943,1001,2418.997635
-7162.694722,1001,2615.64548
-7205.767064,1001,2812.742469
-7310.458608,1001,3008.823696
-7391.270278,1001,3292.803077
-7436.105677,1001,3488.083657
-7147.618143,1001,3684.607024
-7546.851559,1001,3879.554809
-6840.289691,1001,4073.968884
-7202.549867,1001,4337.712278
-6959.384449,1001,4512.450706
-7287.601241,1001,4690.683528
-6778.273979,1001,4868.576506
-7767.627909,1001,5047.596363
-6962.806527,1001,5291.695037
-7363.740097,1001,5468.270586
-7486.362567,1001,5644.504641
-7586.285624,1001,5822.354004
-6958.137779,1001,6000.126137
-7589.846289,1001,6243.198761
-7438.941655,1001,6415.742924
-6901.177554,1001,6588.926394
-7617.792755,1001,6760.853672
-7135.57336,1001,6931.653478
-7284.309075,1001,7169.882027
-7370.068317,1001,7342.019383
-6913.403475,1001,7513.287046
-7090.336746,1001,7685.190485
-7800.302099,1001,7856.81472
-6757.380664,1001,8094.150184
-8045.053577,1001,8267.243616
-7166.604172,1001,8440.378881
-8185.597517,1001,8612.723939
-7982.03905,1001,8783.405926
-7906.385608,1001,9026.077447
-7280.904716,1001,9199.546637
-7129.155027,1001,9372.691062
-7421.9085,1001,9544.34454
-7258.94311,1001,9718.284536
-7657.617299,1001,9964.077641
-7302.95498,1001,10137.082835
-7277.544807,1001,10308.878197
-7414.154775,1001,10483.839393
-7128.130977,1001,10657.922106
-6990.183654,1001,10900.636147
-6888.82918,1001,11072.26966
-6848.595798,1001,11244.905838
-7121.381342,1001,11418.858536
-7092.329385,1001,11591.866496
-7164.225971,1001,11832.079865
-6916.227956,1001,12010.681033
-6833.349854,1001,12182.847536
-7775.392074,1001,12355.618533
-6657.875464,997,12531.694798
-6300.454464,982,12774.143121
-7000.310002,1001,12948.584635
-6381.726879,981,13117.189139
-6569.247909,984,13288.327893
-7521.749801,1001,13459.901148
-7046.817891,1001,13700.286461
-6717.154873,1001,13874.989399
-6995.721438,1001,14057.46371
-6712.673789,1001,14228.922748
-7340.426257,1001,14409.141383
-7117.032169,1001,14647.417604
-7527.081372,1001,14822.220677
-6258.929299,958,14988.408693
-6650.544129,1001,15163.609282
-7528.839109,1001,15336.818868
-7067.527179,1001,15511.28019
-7234.425525,1001,15752.602571
-6730.859815,1001,15926.287553
-7965.829936,1001,16102.071766
-7041.218931,1001,16283.65409
-6597.747794,1001,16456.039768
-6885.567581,1001,16709.163509
-6630.615102,1001,16880.675376
-6606.880863,1001,17051.771841
-7050.561641,1001,17223.190131
-6595.422212,1001,17401.638266
-6818.307333,1001,17644.715135
-6278.303152,977,17814.936806
-6628.678154,1001,17986.797588
-7070.370087,1001,18173.492697
-6594.599665,997,18347.028161
