#{"t_start": 1655306991.4604642, "env_id": "kuka_handlit_multiprocess-v0"}
r,l,t
-7483.562796,1001,216.313405
-7860.718032,1001,421.547113
-7734.981083,1001,625.959742
-7137.774865,1001,832.957451
-7283.959012,1001,1146.350251
-7223.893743,1001,1356.244602
-7163.331558,1001,1548.458901
-7602.269929,1001,1743.013828
-7485.496597,1001,1941.376529
-6658.309908,1001,2226.632461
-7919.086727,1001,2419.214801
-7978.166194,1001,2615.894969
-7530.898741,1001,2812.958554
-7839.582875,1001,3008.976361
-6377.098608,966,3199.025109
-7406.177192,1001,3482.010386
-7869.274044,1001,3677.167717
-7112.771729,1001,3873.434538
-6976.234731,1001,4066.942037
-6883.457132,1001,4249.382766
-6744.663169,1001,4506.548899
-6734.745704,1001,4684.556417
-6766.832564,1001,4862.330633
-7579.956135,1001,5041.326911
-7745.782049,1001,5218.029675
-7775.018941,1001,5462.245481
-6961.923627,1001,5638.686785
-7987.709491,1001,5816.100957
-7722.042061,1001,5994.174992
-7237.757,1001,6167.96234
-7868.094344,1001,6409.923553
-7452.690958,1001,6582.787989
-6815.061292,1001,6755.065076
-7926.740739,1001,6925.835115
-7655.841715,1001,7097.195655
-7725.933885,1001,7336.03456
-7210.703296,1001,7507.598895
-7893.973727,1001,7679.467474
-6816.621677,1001,7851.091807
-6403.006683,994,8021.377921
-7007.653482,1001,8259.999866
-6952.172825,1001,8433.321646
-7311.037571,1001,8605.742236
-7432.937227,1001,8776.469091
-7456.071274,1001,9018.974259
-7558.234859,1001,9192.557111
-7906.60144,1001,9365.778941
-6929.515434,1001,9537.313052
-7172.764552,1001,9711.211593
-7027.97476,1001,9956.975104
-6830.334996,1001,10130.007528
-7119.311921,1001,10301.644333
-6976.145402,1001,10476.648459
-7353.990405,1001,10650.945766
-6986.219671,1001,10893.684051
-7013.309175,1001,11065.16238
-7265.430375,1001,11237.848393
-6926.915742,1001,11411.877167
-7061.840884,1001,11584.778043
-7879.227849,1001,11825.128572
-6715.557884,1001,12003.371161
-6820.500971,1001,12175.896905
-7806.326206,1001,12348.522793
-7491.193649,1001,12525.320748
-8053.26142,1001,12771.161455
-7852.362439,1001,12945.52265
-6631.728925,1001,13117.641618
-7081.4605,1001,13291.65539
-7045.980176,1001,13463.18366
-7900.87794,1001,13703.56037
-7858.289576,1001,13878.2504
-7011.15974,1001,14060.771508
-6871.965766,1001,14232.430265
-6915.874985,1001,14412.433718
-7559.398,1001,14650.747559
-6613.794259,993,14824.612098
-7239.878664,1001,14998.030932
-8175.007645,1001,15173.043033
-6600.752695,1001,15347.054011
-7321.822828,1001,15588.639416
-7086.06788,1001,15762.057183
-6755.973818,1001,15935.569217
-6763.128321,1001,16117.929414
