#{"t_start": 1655313035.587245, "env_id": "kuka_handlit_multiprocess-v0"}
r,l,t
-8749.581694,1001,171.368412
-7294.049701,1001,340.486346
-7450.990277,1001,510.170084
-6859.193572,1001,678.754247
-7320.881564,1001,911.961835
-3996.716396,1001,1080.289534
-7179.302121,1001,1248.391835
-8885.44804,1001,1416.543014
-7169.078788,1001,1584.137929
-2.77126,1,1584.314013
-7911.151757,1001,1817.818964
-8725.706098,1001,1985.592852
-7039.556003,1001,2153.984259
-5946.329685,1001,2322.448816
-7733.594474,1001,2490.206086
-8572.658648,1001,2717.843675
-7917.713569,1001,2886.194404
-6616.993271,1001,3055.216598
-6638.25336,1001,3223.5838
-8552.300394,1001,3392.413929
-4.319289,1,3392.541014
-2.408048,1,3392.777606
-8150.971172,1001,3625.328093
-7097.302186,1001,3793.213654
-2.789152,1,3793.343247
-8157.068976,1001,3961.637019
-6852.734394,1001,4129.205378
-8504.979322,1001,4297.486425
-4552.142037,1001,4528.991766
-5999.996253,1001,4697.082801
-6391.058592,1001,4863.943198
-5716.109684,1001,5030.924785
-8426.114893,1001,5198.061473
-7694.268849,1001,5429.043366
-8045.164977,1001,5596.928568
-8538.526107,1001,5764.153099
-2.028596,1,5764.312284
-7520.127424,1001,5931.680836
-7253.39297,1001,6098.64182
-6254.826735,1001,6329.756866
-3.571,1,6329.865531
-7810.299073,1001,6496.920651
-7039.52982,1001,6664.247126
-6922.074531,1001,6831.82581
-8729.05191,1001,6999.703176
-3.40165,1,6999.864654
-6117.174655,1001,7234.511951
-7088.081177,1001,7402.54225
-6948.820201,1001,7571.599219
-7837.888767,1001,7740.823193
-7564.612641,1001,7909.258193
-4250.558061,1001,8144.68048
-4145.454474,1001,8314.638875
-7859.310448,1001,8483.498465
-7005.693651,1001,8653.784977
-7231.303563,1001,8824.524696
-7461.437249,1001,9107.724509
-7322.288854,1001,9279.392146
-7540.508716,1001,9451.402399
-5914.470298,1001,9621.662834
-5806.191401,1001,9790.595443
-7508.472789,1001,10026.948499
-7396.695617,1001,10199.692167
-8909.80657,1001,10370.505586
-5624.915805,1001,10541.527097
-5628.678082,1001,10715.603064
-7372.469991,1001,10951.538776
-3.701338,1,10951.721311
-7716.47463,1001,11121.309458
