#{"t_start": 1655308944.772967, "env_id": "kuka_handlit_multiprocess-v0"}
r,l,t
-6665.88277,1001,174.20306
-6659.078402,1001,347.446439
-6664.163903,1001,519.723231
-6670.381104,1001,693.532494
-6663.232283,1001,942.629506
-6649.000819,1001,1121.28324
-6664.517435,1001,1298.154598
-6644.831114,1001,1469.945051
-6649.738355,1001,1647.446405
-6651.155315,1001,1905.891332
-6659.924252,1001,2085.566604
-6667.212362,1001,2258.550558
-6653.792572,1001,2433.162354
-6665.720882,1001,2613.003072
-6652.036625,1001,2859.434976
-6649.830051,1001,3033.743173
-6646.685436,1001,3205.455209
-6633.307263,1001,3377.436019
-6627.861493,1001,3552.614124
-6665.394518,1001,3786.86093
-6637.657096,1001,3959.139618
-6632.567488,1001,4133.959274
-6633.068254,1001,4310.797696
-6616.989363,1001,4485.097912
-6628.546278,1001,4725.496941
-6625.011286,1001,4897.762421
-6638.133342,1001,5070.953459
-6616.305874,1001,5242.620408
-6612.461444,1001,5414.48241
-6607.677579,1001,5657.323863
-6662.502957,1001,5832.386578
-6614.606713,1001,6015.285724
-6611.201121,1001,6198.820696
-6650.377512,1001,6381.494496
-6597.601604,1001,6627.166028
-6603.393034,1001,6810.153874
-6604.38339,1001,6990.534297
-6564.64502,1001,7168.002409
-6591.003867,1001,7340.501273
-6599.841975,1001,7590.890388
-6655.152574,1001,7777.379671
-6588.025212,1001,7961.321301
-6613.871812,1001,8136.282326
-6561.327628,1001,8318.257428
-6575.098165,1001,8574.208216
-6578.689226,1001,8749.866163
-6549.311698,1001,8922.420882
-6561.72375,1001,9105.836612
-6570.604781,1001,9293.040914
-6569.209898,1001,9542.286351
-6544.551466,1001,9716.23523
-6568.576103,1001,9893.280699
-6529.928183,1001,10068.386434
-6548.102734,1001,10244.923422
-6527.637172,1001,10489.615827
-6512.59699,1001,10664.314711
-6531.097522,1001,10837.239817
-6527.884176,1001,11008.558167
-6539.907963,1001,11179.84182
-6527.46369,1001,11418.355661
-6513.066645,1001,11588.626757
-6476.923357,1001,11760.555357
-6486.461588,1001,11932.592486
-6541.828275,1001,12113.016059
-6526.492884,1001,12346.965576
-6496.387959,1001,12518.565156
-6488.335863,1001,12691.238781
-6452.620638,1001,12862.262086
-6498.041407,1001,13036.11192
-6462.644206,1001,13272.148866
-6437.010154,1001,13444.881479
-6443.536713,1001,13618.522274
-6450.076985,1001,13789.956211
-6493.999975,1001,13963.987573
-6488.818075,1001,14203.446357
-6457.059999,1001,14377.243988
-6471.904317,1001,14551.879851
-6445.146404,1001,14726.300394
-6459.531555,1001,14901.111042
-6462.733366,1001,15143.077948
-6427.041852,1001,15318.797516
-6445.951215,1001,15488.735306
-6438.246292,1001,15659.854774
-6427.035373,1001,15832.427171
-6408.502273,1001,16068.003537
-6452.971872,1001,16241.238444
-6442.009108,1001,16411.990409
-6398.460409,1001,16583.361083
-6402.006748,1001,16753.059692
-6381.85565,1001,16992.266895
-6432.533583,1001,17163.324817
-6348.285647,1001,17335.440371
-6357.648543,1001,17509.920939
-6268.333806,1001,17679.037295
-6365.609871,1001,17917.55769
-6369.645008,1001,18089.231066
-6258.107037,1001,18261.175853
-6362.003828,1001,18434.122629
-6289.375313,1001,18604.176253
-6258.912004,1001,18844.124921
-6284.596401,1001,19016.31581
-6204.59058,1001,19187.196056
-6254.135798,1001,19357.118625
-6295.753121,1001,19527.757167
-6269.670612,1001,19766.142656
-6242.993523,1001,19936.578255
-6204.914227,1001,20106.278647
-6162.313696,1001,20276.855717
-6206.678681,1001,20449.604781
-6390.112988,1001,20685.748303
-6163.079952,1001,20859.261994
-6253.119576,1001,21031.246757
-6094.179099,1001,21202.643454
-6161.132921,1001,21373.593458
-6233.865509,1001,21611.729756
-6163.504531,1001,21786.568971
-6159.640482,1001,21961.254598
-6149.203182,1001,22136.435934
-6095.772735,1001,22311.800531
-6100.845867,1001,22561.213316
-6112.16632,1001,22741.784627
-6054.41853,1001,22922.124834
-6023.419237,1001,23097.424193
-6168.883221,1001,23276.014628
-6085.7748,1001,23522.031716
-6135.70447,1001,23696.224721
-6013.466895,1001,23871.631996
-6083.096141,1001,24045.769146
-6114.858545,1001,24220.013087
-6098.20287,1001,24488.10561
-5986.976959,1001,24663.636925
-6000.055498,1001,24838.544792
-5967.679683,1001,25013.055454
-6046.271574,1001,25187.01366
-6118.442459,1001,25431.003417
-6040.237223,1001,25606.045877
-6022.635386,1001,25781.234039
-5935.715646,1001,25956.363902
-6022.34693,1001,26131.527988
-6191.951536,1001,26378.715621
-5886.500685,1001,26555.261568
