#{"t_start": 1655306718.3706424, "env_id": "kuka_handlit_multiprocess-v0"}
r,l,t
-8228.506741,1001,179.080001
-8229.97043,1001,353.245564
-8236.450207,1001,530.80727
-8212.128602,1001,706.070617
-8230.711115,1001,941.430068
-8219.459725,1001,1116.682629
-8237.373893,1001,1290.775958
-8223.880567,1001,1465.258195
-8236.665449,1001,1639.099545
-8226.739501,1001,1884.25772
-8210.580598,1001,2060.309711
-8225.496643,1001,2235.574409
-8217.218405,1001,2410.29549
-8220.663017,1001,2585.819781
-8223.894239,1001,2831.446073
-8221.330579,1001,3006.717992
-8217.373512,1001,3181.784701
-8212.115628,1001,3353.731999
-8211.511946,1001,3523.507585
-8220.579129,1001,3763.009758
-8222.657148,1001,3932.14086
-8212.147032,1001,4100.662962
-8227.146446,1001,4268.909713
-8214.391757,1001,4437.644004
-8232.477251,1001,4675.292025
-8229.96213,1001,4842.995777
-8214.327091,1001,5012.959053
-8228.003877,1001,5182.078953
-8211.834246,1001,5352.801455
-8234.256312,1001,5600.956415
-8223.88283,1001,5776.108824
-8218.264078,1001,5951.65289
-8237.378834,1001,6129.41089
-8239.714488,1001,6305.96287
-8229.875163,1001,6545.175742
-8237.739229,1001,6721.945018
-8231.965541,1001,6899.360995
-8227.561027,1001,7077.55738
-8229.981799,1001,7256.774261
-8230.362484,1001,7510.453675
-8197.104798,1001,7688.999408
-8202.135424,1001,7867.141547
-8241.607984,1001,8046.805676
-8181.387279,1001,8221.209074
-8214.519067,1001,8467.642144
-8235.941116,1001,8645.872057
-8238.28113,1001,8823.896898
-8251.573388,1001,9001.081406
-8195.709113,1001,9179.183139
-8228.931483,1001,9422.709988
-8225.760544,1001,9600.194822
-8219.536701,1001,9777.950482
-8180.544624,1001,9955.174363
-8249.511623,1001,10133.656074
-8244.760036,1001,10382.017905
-8247.318751,1001,10559.008693
-8215.757996,1001,10736.194586
-8233.328811,1001,10913.479928
-8186.625963,1001,11090.622651
-8236.30863,1001,11336.339481
-8229.904692,1001,11514.400882
-8193.712713,1001,11688.881669
-8271.842775,1001,11866.746695
-8241.760018,1001,12042.980628
-8234.983416,1001,12286.451088
-8219.142325,1001,12462.848592
-8235.677863,1001,12639.75204
-8260.728962,1001,12815.937808
-8243.889965,1001,12992.476331
-8191.011359,1001,13242.097214
-8232.279203,1001,13420.406157
-8274.439901,1001,13597.727281
-8241.285647,1001,13776.444395
-8279.825396,1001,13952.340058
-8252.082282,1001,14201.159698
-8219.959353,1001,14379.837558
-8224.842374,1001,14557.263
-8202.893395,1001,14735.174273
-8264.215105,1001,14912.467726
-8173.280336,1001,15158.491966
-8280.025327,1001,15336.39162
