#{"t_start": 1655307287.2310078, "env_id": "kuka_handlit_multiprocess-v0"}
r,l,t
-6663.556104,1001,171.905789
-6664.229275,1001,342.668055
-6665.835697,1001,512.83773
-6667.984844,1001,682.904754
-6657.714649,1001,919.122376
-6661.010986,1001,1089.410157
-6664.271148,1001,1260.608067
-6651.070709,1001,1430.678236
-6667.704196,1001,1600.020257
-6665.557788,1001,1840.821099
-6664.575386,1001,2010.962696
-6653.868031,1001,2181.916456
-6662.278581,1001,2350.117503
-6658.065216,1001,2518.108796
-6662.846236,1001,2752.562173
-6656.72608,1001,2921.543825
-6643.215042,1001,3093.013121
-6659.566744,1001,3264.250901
-6646.92264,1001,3435.525586
-6654.681749,1001,3672.396457
-6649.428903,1001,3841.393219
-6660.054336,1001,4010.514395
-6633.063215,1001,4179.962871
-6662.720336,1001,4349.669232
-6660.375984,1001,4584.117389
-6650.923808,1001,4751.907261
-6648.023623,1001,4919.867982
-6621.044233,1001,5088.151643
-6657.018316,1001,5255.711053
-6645.958554,1001,5489.695472
-6635.490661,1001,5657.661461
-6641.490407,1001,5825.195436
-6654.47217,1001,5992.654936
-6657.11439,1001,6159.806962
-6656.421295,1001,6394.709504
-6658.364294,1001,6562.456919
-6582.666855,1001,6730.149096
-6657.268783,1001,6898.161942
-6646.074529,1001,7065.758136
-6627.913996,1001,7298.71552
-6655.370009,1001,7467.681463
-6657.569815,1001,7636.776582
-6637.861826,1001,7806.134604
-6659.334469,1001,7974.496005
-6649.967473,1001,8207.11353
-6550.926912,1001,8375.424395
-6633.082614,1001,8543.286273
-6600.714164,1001,8711.552412
-6640.786011,1001,8879.435246
-6651.657094,1001,9111.995196
-6594.123437,1001,9281.746098
-6648.64111,1001,9450.689723
-6654.914335,1001,9618.985857
-6637.254071,1001,9788.370451
-6556.45629,1001,10014.65848
-6599.572275,1001,10182.924885
-6637.960305,1001,10351.583723
-6588.126151,1001,10520.687109
-6647.26052,1001,10689.978961
-6596.75712,1001,10922.111599
-6618.626706,1001,11089.719498
-6612.157688,1001,11258.523104
-6646.841074,1001,11425.834162
-6642.587902,1001,11594.044269
-6645.112632,1001,11836.79516
-6632.799313,1001,12005.485281
-6589.1075,1001,12173.049955
-6572.184068,1001,12340.987275
-6644.514442,1001,12508.56552
-6539.496224,1001,12739.750974
-6629.681597,1001,12907.802331
-6634.12676,1001,13076.959185
-6541.618062,1001,13246.1275
-6642.265517,1001,13414.447896
-6505.289785,1001,13644.983677
-6522.748986,1001,13815.005832
-6632.591794,1001,13983.890948
-6564.132103,1001,14152.729222
-6633.533697,1001,14320.88609
-6562.874886,1001,14556.243327
-6610.247861,1001,14733.19283
-6639.933733,1001,14909.906796
-6611.024655,1001,15079.278993
-6638.415375,1001,15249.838483
-6618.25942,1001,15483.561934
-6638.34708,1001,15654.568511
-6533.9621,1001,15830.757966
-6625.007151,1001,15999.597174
-6447.546635,1001,16178.325404
-6584.159454,1001,16414.801063
-6548.345555,1001,16584.251111
-6621.598146,1001,16755.696753
-6452.928701,1001,16924.387459
-6506.982852,1001,17097.306391
-6611.59658,1001,17349.600628
-6445.147437,1001,17521.935293
-6482.305194,1001,17691.314169
-6520.689579,1001,17862.163792
-6492.820626,1001,18031.888021
-6590.327508,1001,18266.031945
-6403.270972,1001,18437.084788
-6454.689822,1001,18606.094381
-6436.571797,1001,18776.067256
-6404.882743,1001,18945.78477
-6599.843799,1001,19179.916032
-6410.749526,1001,19351.271693
-6339.839545,1001,19521.433665
