#{"t_start": 1655307287.2117512, "env_id": "kuka_handlit_multiprocess-v0"}
r,l,t
-6666.710593,1001,171.873186
-6647.803406,1001,342.637736
-6666.034848,1001,512.774088
-6666.692783,1001,682.960464
-6661.458553,1001,919.091256
-6665.28803,1001,1089.44305
-6657.689898,1001,1260.635791
-6666.06088,1001,1430.760487
-6658.757058,1001,1600.038625
-6665.606375,1001,1840.836383
-6669.248943,1001,2010.923615
-6658.515591,1001,2181.932427
-6651.173168,1001,2350.195564
-6658.535208,1001,2518.129223
-6654.175362,1001,2752.569265
-6657.054569,1001,2921.576539
-6648.689024,1001,3093.005586
-6659.284832,1001,3264.286163
-6664.767817,1001,3435.521099
-6659.716437,1001,3672.442199
-6662.699323,1001,3841.415427
-6663.352565,1001,4010.535795
-6643.724971,1001,4180.042042
-6647.678412,1001,4349.685431
-6624.5362,1001,4584.145828
-6642.355825,1001,4751.894957
-6660.665046,1001,4919.844373
-6654.819138,1001,5088.171637
-6625.252357,1001,5255.73383
-6650.706216,1001,5489.714864
-6661.941892,1001,5657.682873
-6659.947976,1001,5825.211853
-6662.08879,1001,5992.634875
-6619.285937,1001,6159.832022
-6628.791026,1001,6394.730287
-6657.720216,1001,6562.410919
-6664.076436,1001,6730.16631
-6585.341833,1001,6898.220167
-6633.682952,1001,7065.78459
-6641.623774,1001,7298.695379
-6646.173762,1001,7467.741403
-6657.854485,1001,7636.823588
-6654.997835,1001,7806.227832
-6654.737942,1001,7974.514838
-6612.99628,1001,8207.135833
-6652.306116,1001,8375.451166
-6653.64487,1001,8543.313519
-6646.055761,1001,8711.566336
-6643.141057,1001,8879.425622
-6653.450847,1001,9112.013608
-6612.370615,1001,9281.774707
-6657.221367,1001,9450.705528
-6647.609085,1001,9619.040491
-6657.675734,1001,9788.354156
-6627.671623,1001,10014.676663
-6643.038033,1001,10182.918305
-6562.336869,1001,10351.612736
-6639.153759,1001,10520.750046
-6643.807692,1001,10690.020164
-6636.23764,1001,10922.113574
-6632.710927,1001,11089.758806
-6644.719776,1001,11258.516275
-6634.802012,1001,11425.906561
-6645.495902,1001,11594.060235
-6641.589691,1001,11836.815695
-6588.43252,1001,12005.525914
-6562.750285,1001,12173.147396
-6632.23816,1001,12340.991103
-6615.937438,1001,12508.549316
-6559.368066,1001,12739.798184
-6525.25975,1001,12907.820797
-6572.249846,1001,13076.98072
-6553.235993,1001,13246.125029
-6629.3354,1001,13414.441225
-6572.804672,1001,13645.026674
-6637.961211,1001,13814.990769
-6577.236654,1001,13983.913402
-6504.420417,1001,14152.746399
-6612.296681,1001,14320.958588
-6632.877803,1001,14556.236753
-6602.234574,1001,14733.18822
-6523.662803,1001,14909.901484
-6630.977774,1001,15079.221997
-6630.181059,1001,15249.802836
-6531.751847,1001,15483.580811
-6629.188942,1001,15654.559366
-6621.22943,1001,15830.760567
-6619.334106,1001,15999.658235
-6560.324631,1001,16178.347324
-6628.528587,1001,16414.82645
-6606.264463,1001,16584.23269
-6598.926931,1001,16755.683586
-6584.446879,1001,16924.438247
-6499.873043,1001,17097.268665
-6449.541061,1001,17349.581556
-6449.78192,1001,17521.954355
-6604.478422,1001,17691.387534
-6566.467902,1001,17862.184546
-6542.813774,1001,18031.904173
-6592.20363,1001,18266.049618
-6389.617091,1001,18437.110361
-6614.696233,1001,18606.103827
-6429.037687,1001,18776.13251
-6441.912247,1001,18945.834405
-6465.014684,1001,19179.932043
-6399.151386,1001,19351.280573
-6408.176125,1001,19521.526318
-6451.916976,1001,19690.786054
-6465.23278,1001,19862.843359
-6593.710423,1001,20098.703999
-6377.928398,1001,20270.755705
-6295.408922,1001,20447.288103
-6545.991848,1001,20622.500272
-6325.884302,1001,20794.725268
-6396.74504,1001,21032.140584
-6300.550888,1001,21203.638124
-6339.779586,1001,21372.357805
-6329.351197,1001,21539.839525
-6384.398357,1001,21707.459236
-6342.875637,1001,21937.935009
-6479.6864,1001,22106.572408
-6410.848499,1001,22274.852826
-6364.062808,1001,22443.824018
-6276.845925,1001,22613.597511
