#{"t_start": 1655306721.677808, "env_id": "kuka_handlit_multiprocess-v0"}
r,l,t
-8234.285744,1001,186.524667
-8238.448181,1001,365.312493
-8221.000624,1001,547.302499
-8235.286695,1001,725.631901
-8234.502277,1001,978.193779
-8230.213949,1001,1157.753093
-8223.558864,1001,1338.492669
-8224.279721,1001,1517.443654
-8235.016928,1001,1696.864769
-8232.323153,1001,1947.624865
-8222.907107,1001,2126.011493
-8228.039612,1001,2305.412708
-8229.90784,1001,2482.890939
-8229.57279,1001,2662.537394
-8233.752799,1001,2913.955993
-8211.914104,1001,3094.066168
-8211.880667,1001,3276.638676
-8207.57352,1001,3454.979822
-8209.636576,1001,3636.111446
-8226.181181,1001,3883.457414
-8225.592339,1001,4056.592682
-8229.518153,1001,4236.932588
-8231.310498,1001,4417.708813
-8223.382065,1001,4596.351959
-8226.64655,1001,4846.503308
-8218.393023,1001,5025.5728
-8206.35567,1001,5205.639855
-8227.465535,1001,5384.544043
-8227.732199,1001,5558.747192
-8223.293579,1001,5805.805529
-8232.396766,1001,5983.628604
-8230.330552,1001,6162.416638
-8225.300608,1001,6349.633747
-8216.289696,1001,6534.872816
-8222.852171,1001,6794.315522
-8238.635535,1001,6976.507768
-8233.755958,1001,7156.429391
-8232.876797,1001,7337.349708
-8236.124376,1001,7519.616237
-8235.354455,1001,7770.288096
-8239.113935,1001,7945.959826
-8220.452239,1001,8117.973311
-8233.292764,1001,8299.724816
-8233.178667,1001,8472.27038
-8234.39193,1001,8723.242836
-8244.236537,1001,8903.847173
-8231.697051,1001,9085.645522
-8233.98059,1001,9267.934219
-8232.184488,1001,9443.588454
-8228.668756,1001,9687.66139
-8225.007445,1001,9857.883426
-8213.406828,1001,10029.675816
-8197.720979,1001,10202.096104
-8236.780318,1001,10375.248095
-8233.345476,1001,10615.714346
-8242.939631,1001,10789.447631
-8230.604977,1001,10962.418636
-8161.736524,1001,11133.456854
-8235.29853,1001,11302.504783
-8207.749055,1001,11542.073957
-8235.057648,1001,11722.885217
-8233.26775,1001,11903.952964
-8241.780495,1001,12082.910456
-8246.309336,1001,12263.48207
-8245.956808,1001,12516.878808
-8228.722416,1001,12696.160834
-8180.527922,1001,12877.653251
-8236.302015,1001,13060.373028
-8187.790697,1001,13240.242889
-8237.828276,1001,13492.209387
-8246.24907,1001,13674.144105
-8239.702441,1001,13854.310893
-8253.548003,1001,14032.457649
-8215.235842,1001,14212.820483
-8248.759113,1001,14465.058124
-8243.727556,1001,14652.855134
-8229.417175,1001,14834.093468
-8234.515627,1001,15021.100231
-8236.154242,1001,15201.041768
-8206.354859,1001,15462.911337
-8219.82687,1001,15637.750423
-8216.579314,1001,15817.202515
-8246.630329,1001,15998.689411
-8229.677742,1001,16179.229073
-8213.831161,1001,16432.162778
-8223.352932,1001,16613.13153
-8261.70369,1001,16795.014113
-8250.914855,1001,16968.406569
-8237.753044,1001,17139.619546
-8238.156229,1001,17381.332874
-8197.369791,1001,17560.704344
-8228.411118,1001,17740.610749
-8260.160887,1001,17922.129333
-8213.137968,1001,18103.331392
-8218.903571,1001,18358.775064
-8224.375012,1001,18537.672375
-8258.322192,1001,18718.653848
-8223.571375,1001,18898.459966
-8259.090523,1001,19079.572519
-8207.49755,1001,19333.084848
-8244.231615,1001,19506.773087
-8242.268226,1001,19682.248608
-8211.128261,1001,19857.933491
-8203.769943,1001,20029.52197
-8197.816774,1001,20273.744382
-8203.945956,1001,20455.216572
-8273.799901,1001,20637.364249
-8199.969781,1001,20817.862968
-8207.055242,1001,20991.793864
-8195.169818,1001,21235.760629
-8204.955051,1001,21406.341193
-8193.791259,1001,21576.401165
-8202.114394,1001,21746.208278
-8197.44651,1001,21916.365007
-8250.257148,1001,22155.737464
-8200.905591,1001,22324.92957
-8201.949146,1001,22494.726898
-8157.264436,1001,22663.84233
-8187.225289,1001,22834.383077
-8198.083999,1001,23075.110656
-8181.451626,1001,23245.653351
-8146.543128,1001,23417.854889
-8176.939356,1001,23587.192969
-8138.123871,1001,23757.409948
-8089.162996,1001,23997.575438
-8143.975514,1001,24166.056628
-8159.944515,1001,24334.759368
-8203.265533,1001,24504.695215
-8120.311265,1001,24673.166204
-8157.749421,1001,24911.841012
-8124.152678,1001,25080.09679
-8076.924722,1001,25249.125583
-8165.413725,1001,25417.407783
-8121.791712,1001,25585.827558
-8183.787337,1001,25821.683604
-8006.339833,1001,25990.254372
-8037.375861,1001,26158.267156
-8153.076475,1001,26326.149544
-8158.779605,1001,26495.743783
-8152.246305,1001,26732.844849
-8160.026433,1001,26902.199826
-8168.735424,1001,27069.878017
-8167.386681,1001,27239.716002
-8047.360472,1001,27409.881611
-8174.627098,1001,27646.363624
-8113.695652,1001,27815.114432
-8178.844223,1001,27984.832599
-8186.187693,1001,28153.925488
-8156.850074,1001,28322.263336
-8172.36922,1001,28558.953776
-8115.979191,1001,28727.368494
-8160.384982,1001,28894.922974
-8101.635356,1001,29063.347781
-8122.18953,1001,29232.5344
-8130.533026,1001,29466.296669
-8178.838045,1001,29633.091431
-7973.084939,1001,29801.547952
-8082.360248,1001,29975.019741
-8152.447058,1001,30145.866252
-8190.519935,1001,30387.998988
-8076.932526,1001,30560.534672
-8016.939975,1001,30732.821662
-8143.97136,1001,30903.46413
-8047.164482,1001,31073.061016
-8156.766238,1001,31316.108687
-7961.214808,1001,31488.810033
-8019.687606,1001,31662.689685
-8087.614952,1001,31835.533734
-7980.08754,1001,32006.448149
-8001.443762,1001,32250.325019
-7958.385648,1001,32421.62909
-7918.359273,1001,32593.424402
-7980.084704,1001,32766.466762
-8001.169869,1001,32937.304134
-7931.590479,1001,33181.782817
-8100.783207,1001,33353.884526
-7895.822211,1001,33527.19486
-7865.217884,1001,33700.262393
-7947.568224,1001,33875.24761
-7939.549392,1001,34123.224612
-7943.537821,1001,34295.414243
-7842.200258,1001,34472.905344
-7973.776613,1001,34645.096158
-7944.850165,1001,34818.527252
-8033.493138,1001,35063.693851
-7773.112659,1001,35234.674299
-7830.678058,1001,35406.935208
-7856.785,1001,35580.586335
-7967.168252,1001,35750.860997
-7980.111936,1001,35993.012442
-7832.897564,1001,36165.856724
-7852.648597,1001,36340.849779
-7795.322598,1001,36514.025202
-7828.837799,1001,36689.979386
-7911.179425,1001,36931.759345
-7738.831564,1001,37104.476454
-7709.071998,1001,37279.187381
-7795.891882,1001,37453.510936
-7856.353888,1001,37628.547155
-7731.053614,1001,37875.280709
-7579.162867,1001,38049.65136
-7560.659813,1001,38224.956215
-7758.058136,1001,38396.909546
-7584.212409,1001,38570.52462
-7767.045621,1001,38817.826955
-7499.485424,1001,38994.023647
-7522.383151,1001,39170.342809
-7608.003454,1001,39342.268509
-7530.14825,1001,39514.349705
-7565.624875,1001,39753.249133
-7618.731072,1001,39925.617765
-7565.399993,1001,40098.990365
-7688.960465,1001,40271.955859
-7619.471574,1001,40444.995996
-7489.405735,1001,40683.128158
-7410.248571,1001,40855.944574
-7440.432607,1001,41030.054802
-7233.707689,1001,41203.164735
-7620.307477,1001,41378.218672
-7416.8299,1001,41617.523643
-7471.685462,1001,41793.060793
-7290.519658,1001,41968.136682
-7463.513407,1001,42143.748801
-7357.197179,1001,42318.754548
-7406.644551,1001,42565.420492
-7468.830984,1001,42741.380834
-7380.653826,1001,42915.298954
-7127.900466,1001,43089.530476
-7394.579986,1001,43262.720238
-7146.3391,1001,43504.329907
-7256.520234,1001,43678.193101
-7372.239338,1001,43854.168311
-7329.470079,1001,44058.204041
-7264.219157,1001,44232.181755
