#{"t_start": 1675862882.209849, "env_id": "fingers_multiprocessing-v0"}
r,l,t
-77.016596,1001,7.528365
-52.820945,1001,12.289819
-121.49247,1001,16.913312
-73.515671,1001,21.746863
-85.350505,1001,26.489138
-84.267349,1001,31.263964
-119.26672,1001,36.032164
-84.1392,1001,40.879088
-23.380107,1001,45.63457
-90.441547,1001,50.41651
-50.84295,1001,55.277951
-34.036636,1001,59.992704
-97.051607,1001,64.976686
-20.207742,1001,69.829831
-27.184777,1001,74.724254
-53.04882,1001,79.464624
-90.061118,1001,84.425478
-30.796164,1001,89.12566
-71.257675,1001,94.031131
-31.277394,1001,98.913565
-20.007946,1001,103.777979
-22.078601,1001,108.581357
-21.357699,912,113.153361
-18.864753,1001,118.007901
-39.959766,1001,122.879864
-73.619814,1001,127.811199
-33.469947,1001,132.64385
-33.859693,1001,137.611274
-26.426656,1001,142.449383
-75.894668,1001,147.366605
-45.830101,1001,152.216697
-68.9599,1001,157.222697
-14.509083,1001,162.079131
-42.250596,1001,167.050751
-45.157401,1001,172.110937
-56.858619,1001,177.092032
-54.23384,1001,181.963011
-44.485077,1001,186.950861
-42.424937,1001,191.795106
-36.054656,1001,196.786105
-47.855888,1001,201.671069
-61.653472,1001,206.63264
-67.420291,1001,211.489748
-42.627144,1001,216.412561
-60.347129,1001,221.410526
-37.32224,1001,226.347622
-30.320156,1001,231.34679
-18.850102,1001,236.291291
-23.132607,1001,241.328729
-62.444216,1001,246.231417
-26.313802,1001,251.212691
-32.076271,1001,256.175562
-12.497897,1001,261.199986
-26.389264,1001,266.051265
-23.869166,1001,271.09227
-30.823009,1001,276.05813
-14.876763,1001,281.080436
-19.500411,1001,286.019037
-19.946606,1001,291.106263
-42.352383,1001,296.011511
-27.835573,1001,301.057737
-17.888644,1001,305.983269
-50.192783,1001,311.430618
-38.884791,1001,316.942262
-36.054983,1001,322.559576
-55.172767,1001,328.116975
-49.676597,1001,333.517252
-39.307874,1001,338.924154
-21.380575,1001,344.100717
-14.880842,1001,349.030777
-16.698307,1001,354.086341
-52.618641,1001,358.951817
-34.081133,1001,364.062958
-50.740747,1001,369.054836
-21.603459,1001,374.110141
-17.712898,1001,378.975468
-27.008326,1001,383.944009
-48.105163,1001,388.863805
-37.629689,1001,393.933007
-30.680866,1001,398.784293
-36.547833,1001,403.860826
-20.070748,1001,408.835699
-21.056498,1001,413.92788
-33.374943,1001,418.897352
-43.222241,1001,424.009222
-73.96443,1001,428.914324
-29.577062,1001,433.897972
-24.21836,1001,438.904441
-38.582954,1001,443.909135
-21.586017,1001,448.857901
-21.603828,1001,453.782125
-39.539664,1001,458.839246
-31.566095,1001,463.800072
-27.348863,1001,468.875174
-31.965627,1001,473.738438
-25.671235,1001,478.756114
-32.941181,1001,483.741625
-67.324291,1001,488.807103
-23.603844,1001,493.795182
-51.344895,1001,498.767768
-34.689285,1001,503.734195
-25.492567,1001,508.723539
-46.605054,1001,513.565525
-36.598333,1001,518.641055
-18.325507,1001,523.597263
