#{"t_start": 1675862882.198018, "env_id": "fingers_multiprocessing-v0"}
r,l,t
-96.155129,1001,7.541763
-81.728683,1001,12.301894
-65.703796,1001,16.924957
-86.365193,1001,21.75859
-112.598294,1001,26.500965
-68.326251,1001,31.274199
-37.709033,1001,36.045498
-48.258356,1001,40.892632
-59.201299,1001,45.644351
-19.093448,1001,50.425479
-103.058583,1001,55.288727
-107.961785,1001,60.003361
-72.519117,1001,64.988422
-60.852198,1001,69.839786
-96.959484,1001,74.736087
-94.051362,1001,79.476625
-41.198342,1001,84.43522
-31.312875,1001,89.137432
-89.086823,1001,94.042977
-24.437876,1001,98.923956
-18.811394,1001,103.789779
-47.544271,1001,108.590567
-71.536875,1001,113.592675
-43.009235,1001,118.459087
-91.606558,1001,123.414132
-38.000655,1001,128.267365
-70.100101,1001,133.094854
-15.75793,1001,138.048953
-78.461612,1001,142.888693
-60.647637,1001,147.817464
-39.308683,1001,152.671648
-45.708694,1001,157.663977
-7.454298,327,159.285054
-61.970066,1001,164.116382
-19.532307,1001,169.137567
-57.515203,1001,174.205027
-57.396424,1001,179.176314
-31.179488,1001,184.009075
-42.219778,1001,188.993291
-44.61832,1001,193.848612
-36.704723,1001,198.859255
-22.590718,1001,203.708242
-38.347185,1001,208.685696
-21.255066,1001,213.524155
-42.310991,1001,218.53327
-54.273131,1001,223.495882
-25.087824,1001,228.522335
-14.451554,1001,233.415986
-53.675374,1001,238.472742
-44.925503,1001,243.422159
-46.571318,1001,248.432086
-40.201301,1001,253.301857
-12.684792,757,257.079948
-29.058095,1001,262.081165
-30.513639,1001,266.932677
-33.408639,1001,271.935417
-36.926292,1001,276.89724
-18.730646,1001,281.908233
-46.541395,1001,286.92994
-49.545796,1001,291.977125
-19.463612,1001,296.910846
-45.793251,1001,301.938485
-39.726294,1001,306.98502
-27.518448,1001,312.377418
-18.391621,1001,317.99003
-78.470995,1001,323.542547
-58.134442,1001,329.141782
-32.721004,1001,334.427914
-58.915702,1001,339.822644
-76.940044,1001,345.003646
-17.815173,1001,349.940178
-43.97809,1001,354.972916
-34.678999,1001,359.857996
-32.725577,1001,364.958799
-38.145781,1001,369.953049
-34.895606,1001,374.991161
-11.848939,1001,379.874048
-55.610502,1001,384.78695
-32.405724,1001,389.713388
-47.713266,1001,394.766909
-61.957711,1001,399.679605
-49.404702,1001,404.752209
-45.525446,1001,409.721894
-50.848454,1001,414.826277
-17.365998,1001,419.789388
-30.671016,1001,424.895697
-53.479612,1001,429.800183
-48.060888,1001,434.88438
-54.708805,1001,439.790508
-52.262551,1001,444.868586
-9.601824,559,447.556159
-35.269649,1001,452.422875
-15.920563,1001,457.516916
-37.626609,1001,462.461161
-41.98556,1001,467.535072
-55.03392,1001,472.40381
-45.158255,1001,477.407382
-36.353183,1001,482.36967
-45.627967,1001,487.44627
-29.714622,1001,492.416118
-41.2372,1001,497.437072
-22.724398,1001,502.362964
-39.60005,1001,507.380943
-54.067346,1001,512.282208
-23.036644,1001,517.32386
-31.778069,1001,522.315473
-15.769947,1001,527.309071
-14.866036,1001,532.35953
-20.369724,1001,537.321813
-74.511074,1001,542.439591
-50.115597,1001,547.470217
-35.973007,1001,552.509341
-47.282766,1001,557.476811
-59.639956,1001,562.542249
-37.717739,1001,567.555292
-23.646494,1001,572.550425
-5.308534,151,573.243483
-42.021479,1001,578.182347
-18.143518,1001,583.213897
-42.49806,1001,588.172508
-42.400829,1001,593.156735
-63.071693,1001,598.134988
-51.540419,1001,603.112005
-21.374932,1001,608.115485
-47.749797,1001,613.152058
-19.744415,1001,618.183847
-39.240091,1001,623.28225
-28.573672,1001,628.24133
-28.836521,1001,633.30251
-23.735824,1001,638.313209
