#{"t_start": 1675862882.102098, "env_id": "fingers_multiprocessing-v0"}
r,l,t
-104.344715,1001,7.636142
-61.261523,1001,12.397743
-54.656964,1001,17.021878
-64.348147,1001,21.854527
-35.666743,1001,26.596829
-101.001638,1001,31.370758
-58.030377,1001,36.139856
-43.370964,1001,40.986785
-112.489231,1001,45.740289
-55.766639,1001,50.522182
-118.106292,1001,55.384492
-55.948177,1001,60.098622
-93.757377,1001,65.084331
-25.219444,1001,69.935665
-91.60049,1001,74.831996
-46.208374,1001,79.572334
-39.469391,1001,84.532137
-17.785123,1001,89.233186
-93.381442,1001,94.138808
-20.787005,1001,99.019758
-79.37097,1001,103.885808
-42.493048,1001,108.686398
-81.547974,1001,113.688688
-74.765364,1001,118.555183
-78.210016,1001,123.510108
-19.875216,1001,128.362984
-55.57891,1001,133.190591
-18.307793,1001,138.144788
-19.068675,1001,142.984588
-38.882692,1001,147.913351
-47.761243,1001,152.767444
-15.992241,1001,157.760014
-65.051469,1001,162.620864
-59.428551,1001,167.592572
-45.517168,1001,172.693771
-22.324467,1001,177.667488
-36.919584,1001,182.551539
-38.11811,1001,187.547557
-19.823935,1001,192.374001
-36.500023,1001,197.416808
-28.994719,1001,202.245445
-18.540795,1001,207.200931
-43.795224,1001,212.083037
-18.258425,1001,217.043222
-40.315206,1001,221.962981
-44.67153,1001,226.973752
-28.199366,1001,231.884306
-39.30151,1001,236.830752
-52.996711,1001,241.873854
-25.411548,1001,246.770793
-40.026698,1001,251.76702
-47.070483,1001,256.71948
-24.416779,1001,261.750467
-34.4585,1001,266.59408
-32.658051,1001,271.632616
-11.70917,1001,276.604276
-20.675079,1001,281.624134
-35.545701,1001,286.630673
-7.830421,899,291.147799
-34.736419,1001,296.055383
-29.011944,1001,301.09913
-68.42856,1001,306.027081
-29.370014,1001,311.471056
-25.450051,1001,316.976322
-51.890701,1001,322.60022
-33.217213,1001,328.153224
-79.627566,1001,333.560795
-33.128912,1001,338.963898
-15.989481,1001,344.143053
-16.97018,1001,349.07558
-67.683857,1001,354.130611
-23.216465,1001,358.99578
-36.373187,1001,364.10681
-9.548562,831,368.258373
-36.35071,1001,373.295015
-32.823774,1001,378.188014
-4.322208,226,379.304823
-27.097044,1001,384.266426
-37.036134,1001,389.199923
-56.118737,1001,394.250761
-21.601555,1001,399.15783
-42.166877,1001,404.237546
-49.217944,1001,409.209628
-18.555373,1001,414.312472
-77.424628,1001,419.275677
-15.635186,1001,424.335874
-16.50171,1001,429.24011
-34.964188,1001,434.298308
-2.432796,76,434.728221
-44.275995,1001,439.632236
-25.987167,1001,444.710262
-28.56676,1001,449.571204
-24.366265,1001,454.507944
-96.624532,1001,459.566643
-24.801213,1001,464.5171
-55.502059,1001,469.548579
-30.851567,1001,474.442151
-67.739939,1001,479.435735
-14.526655,1001,484.447301
-39.389521,1001,489.477016
-30.867154,1001,494.484216
-40.432057,1001,499.441609
-30.16478,1001,504.417094
-24.811622,1001,509.383431
-22.233589,1001,514.295275
-25.231744,1001,519.379834
-31.603247,1001,524.316131
-24.281325,1001,529.435474
-46.212005,1001,534.407101
-36.66492,1001,539.483729
-9.669231,1001,544.507468
-16.511005,1001,549.602267
-29.522443,1001,554.537967
-46.819075,1001,559.611893
