#{"t_start": 1655306806.9367833, "env_id": "kuka_handlit_multiprocess-v0"}
r,l,t
-8215.308307,1001,198.621575
-8217.660846,1001,399.4964
-8229.511816,1001,597.142792
-8232.191094,1001,792.860853
-8238.383382,1001,1055.881154
-8227.496727,1001,1251.480383
-8224.39865,1001,1447.580889
-8228.669473,1001,1642.578384
-8222.473912,1001,1839.517668
-8234.98363,1001,2115.764244
-8231.814853,1001,2312.795644
-8215.733034,1001,2508.25065
-8222.979803,1001,2704.946794
-8215.567287,1001,2902.618203
-8216.087278,1001,3165.896462
-8224.057466,1001,3362.74482
-8222.278843,1001,3558.033507
-8193.907158,1001,3754.428339
-8232.548903,1001,3950.275534
-8206.748592,1001,4210.996729
-8215.512558,1001,4408.667539
-8217.10868,1001,4606.710681
-8243.940622,1001,4805.571846
-8233.55514,1001,5006.322845
-8220.241311,1001,5273.943736
-8152.535052,1001,5474.596014
-8204.426201,1001,5672.932399
-8231.08857,1001,5870.348328
-8238.376427,1001,6067.380051
-8210.549415,1001,6329.714526
-8225.121361,1001,6527.369488
-8165.762636,1001,6724.310664
-8221.863051,1001,6922.635541
-8206.568645,1001,7120.751577
-8209.336292,1001,7386.854684
-8212.126887,1001,7584.57963
-8216.909377,1001,7782.337844
-8182.218472,1001,7978.335481
-8231.407273,1001,8175.416542
-8219.683351,1001,8440.245385
-8201.420901,1001,8639.442964
-8185.475586,1001,8839.517687
-8195.040691,1001,9038.548233
-8200.977617,1001,9239.011991
-8171.368561,1001,9500.155802
-8229.501729,1001,9700.349833
-8173.929097,1001,9900.110801
-8172.767954,1001,10100.77267
-8213.035455,1001,10300.920937
-8159.999525,1001,10567.043807
-8258.077343,1001,10767.290114
-8218.121198,1001,10968.02867
-8145.98164,1001,11169.16556
-8189.072465,1001,11368.929696
-8168.232902,1001,11630.785811
-8195.143918,1001,11829.226448
-8157.008727,1001,12030.730048
-8151.605915,1001,12232.923109
-8128.972008,1001,12436.026766
-8157.076432,1001,12703.213607
-8211.639887,1001,12907.09358
-8202.86664,1001,13111.830127
-8115.331645,1001,13312.543417
-8181.53478,1001,13514.008693
-8142.013079,1001,13782.97086
-8189.980172,1001,13986.04956
-8155.097696,1001,14186.930815
-8142.89532,1001,14386.988451
-8113.962637,1001,14591.346869
-8167.214184,1001,14853.999985
-8088.048294,1001,15057.344683
-8100.332682,1001,15265.738744
-8042.32701,1001,15461.27901
-8008.619869,1001,15667.891506
-8115.499205,1001,15937.862774
-8117.432558,1001,16145.51472
-8097.784181,1001,16346.319583
-8153.03837,1001,16544.071683
-8076.302997,1001,16741.069709
-8104.05184,1001,17004.920423
-8091.714628,1001,17204.872094
-8134.27849,1001,17402.540554
-8065.577044,1001,17597.521477
-8170.174975,1001,17792.915064
-8119.133765,1001,18061.176819
-8008.092813,1001,18264.875433
