#{"t_start": 1655307000.5283759, "env_id": "kuka_handlit_multiprocess-v0"}
r,l,t
-7263.356604,1001,365.254093
-7459.321432,1001,733.472843
-7106.90538,1001,1103.413905
-7406.825322,1001,1471.32374
-6761.287122,1001,2276.06546
-7603.503067,1001,2652.314826
-7592.022376,1001,3051.392695
-7167.162487,1001,3440.727857
-7375.152407,1001,3863.358313
-7516.262646,1001,4860.442528
-7458.821804,1001,5235.693515
-7289.528111,1001,5576.069638
-6867.846652,1001,5958.960972
-7860.139214,1001,6347.002818
-6829.751808,1001,7092.999439
-7522.570842,1001,7441.561052
-7339.561978,1001,7785.140732
-7633.826547,1001,8150.972168
-7431.475016,1001,8567.955032
-6767.262538,1001,9469.898703
-6950.038987,1001,9873.747659
-7398.44333,1001,10253.649516
-6995.250043,1001,10670.492044
-7723.335049,1001,11045.769338
-7485.853382,1001,11589.017754
-7379.671179,1001,11898.028524
-7848.548398,1001,12199.670155
-7275.703091,1001,12502.133493
-6926.733462,1001,12798.019248
-7383.564362,1001,13266.751696
-8137.837002,1001,13573.017027
-7874.527543,1001,13870.111204
-7340.730182,1001,14175.209122
-7041.493911,1001,14472.784259
-6732.861693,1001,14950.387446
-7099.9595,1001,15252.946121
-7836.292384,1001,15549.820782
-6616.900631,985,15827.139548
-7108.345258,1001,16123.252263
-7380.900559,1001,16562.351094
-7145.88852,1001,16839.719692
-7309.648694,1001,17120.747759
-7009.927469,1001,17415.258386
-7941.608347,1001,17700.730921
-7011.926262,1001,18132.330104
-6806.857313,1001,18417.826808
-7783.646342,1001,18703.639051
-6858.180135,1001,18989.460203
-7275.454463,1001,19277.517424
-7687.333014,1001,19711.655238
-7274.913612,1001,19999.347346
-7324.593951,1001,20287.826843
-7373.925553,1001,20575.374511
-8154.295138,1001,20864.412154
-7604.550258,1001,21296.810807
-6797.907289,1001,21585.376215
-7777.671895,1001,21872.802272
-7557.906397,1001,22162.573958
-7537.634983,1001,22453.8876
-7864.891506,1001,22890.277365
-7161.179987,1001,23182.281281
-7119.764372,1001,23472.813248
-7411.413669,1001,23760.513469
-8004.894485,1001,24051.050513
-7234.61669,1001,24488.485429
-7103.004933,1001,24778.23486
-6954.515188,1001,25068.941612
-7403.913546,1001,25358.431753
-7864.430987,1001,25650.327167
-7056.029405,1001,26092.039652
-7412.721354,1001,26384.218585
-7448.180082,1001,26675.169556
-6554.227611,1001,26963.934632
-7235.083275,1001,27252.531974
-7355.311934,1001,27687.786839
-6782.013057,1001,27979.643129
-7918.508458,1001,28268.156468
-7423.464681,1001,28555.56109
-7257.987843,1001,28843.427179
-7078.968159,1001,29277.897226
-7751.484277,1001,29565.487787
-6794.834012,1001,29853.719084
-6992.427794,1001,30143.680741
-7344.196994,1001,30435.953727
-7813.126578,1001,30871.906448
-6923.299124,1001,31163.112555
-7063.642459,1001,31453.478858
-6854.235138,1001,31742.530102
-7853.74867,1001,32032.266518
-7494.507009,1001,32452.947959
-6736.775297,1001,32743.524538
-7582.166326,1001,33042.825655
-7718.519035,1001,33343.430739
-6879.31538,1001,33643.540802
-7446.588902,1001,34044.57515
-7668.428701,1001,34286.785273
-6839.19024,1001,34532.947189
-7227.215383,1001,34765.591275
-6652.79561,1001,35000.655087
-7043.650744,1001,35359.023863
-7521.250157,1001,35613.343805
-6978.905645,1001,35912.72549
-6959.510894,1001,36208.371103
-7391.186217,1001,36513.928506
-7576.325434,1001,36903.242068
-7718.556127,1001,37147.486541
-7132.623273,1001,37402.859226
-7788.080512,1001,37687.720623
-7876.888553,1001,38002.657121
-7344.703903,1001,38499.851577
-6052.482973,938,38782.936522
-6693.570379,1001,39103.47211
-8174.760709,1001,39428.102792
-6431.821816,979,39756.372498
-7448.935879,1001,40260.723298
-6489.019287,987,40542.587339
-7922.651351,1001,40848.47271
-7204.596626,1001,41174.764289
-7268.245809,1001,41503.65802
-6579.695318,1001,42016.477857
-6196.149255,954,42322.215115
-6684.244195,1001,42648.532647
-6203.977971,961,42956.983448
-6642.847079,1001,43278.862683
-6938.652471,1001,43598.197704
-6700.359914,1001,44078.044371
-6116.338233,944,44377.482278
-6429.800917,988,44683.814433
-6651.62421,1001,44991.278067
-6353.37067,983,45302.658307
-6292.185901,972,45789.763238
-6508.815555,1001,46091.571426
-6195.544694,954,46398.110991
-6385.387551,977,46704.333488
-6318.398426,977,47010.851132
-6128.13103,945,47506.194708
-6050.360062,939,47813.010377
-6602.643821,999,48134.453666
-6640.789557,1001,48461.194661
-6085.38802,941,48761.254533
-5831.62056,910,49257.455969
-6505.976311,1001,49571.442942
-6101.183026,947,49856.286379
-6109.331258,948,50152.889256
-6328.070382,969,50451.776011
-6429.628747,997,50959.239864
-6121.980608,958,51278.523443
-6494.933661,1001,51609.613791
-5773.733266,902,51890.633416
-5936.15299,917,52171.921955
-6028.787289,938,52705.262496
-5928.264121,931,52989.232675
-5893.055129,915,53272.258003
-5974.042159,937,53589.082048
-6061.472209,949,53903.614351
-5929.75971,926,54193.953469
-6258.181008,970,54691.576804
-6104.213055,952,55006.678536
-5947.218328,917,55284.154656
-6055.68309,947,55592.043365
-5789.725898,915,55885.689531
-6215.780724,968,56411.626306
-5827.101638,921,56706.949865
-5777.450795,913,56995.278735
-5886.889158,921,57288.112988
-5904.234258,933,57591.534599
-5784.599466,910,57858.794047
-5817.513217,919,58343.471392
-5851.115483,926,58631.459243
-5965.819927,937,58921.329892
-5706.347219,896,59193.546652
-5606.796904,889,59443.080411
-5945.177625,928,59863.060055
-6003.58803,938,60130.541709
-5823.274538,919,60392.111874
-5881.128033,929,60649.922065
-6106.704792,939,60897.66436
-5754.081454,907,61369.982982
-5674.361863,896,61641.886216
-6084.350951,952,61933.428259
-5655.714576,897,62209.937032
-5748.833608,914,62487.474669
-5930.67238,930,62756.445629
-5658.057649,893,63198.777336
-5591.730675,887,63463.998901
-5665.744394,895,63737.12949
-5865.211989,912,64014.311905
-5762.20137,905,64299.009965
-5925.18292,940,64758.010635
-5633.497196,890,65033.824298
-6035.882871,947,65334.018466
-5802.855657,918,65626.953857
-5590.099467,888,65875.64196
-5742.158588,897,66152.304775
-5673.370857,903,66581.651292
-5730.314737,906,66857.076252
-5656.234996,881,67136.530397
-5577.985889,890,67420.338391
-5623.582471,888,67704.299076
-5663.174101,903,68176.010304
-5755.184293,919,68461.961878
-5692.989411,909,68749.848167
-5685.587229,909,69043.187715
-5546.54747,878,69332.333298
-5604.779219,887,69611.428775
-5489.834274,872,70096.163124
-5626.886145,894,70383.266747
-5522.826214,879,70676.714236
-5673.053532,899,70961.875906
-5798.110538,923,71244.443063
-5701.85733,898,71514.408469
-5548.581294,880,71990.142022
-5581.007848,882,72256.824946
-5506.957613,876,72515.994196
-5705.749507,905,72793.938113
-5653.974751,901,73077.456805
-5680.635505,897,73525.937624
-5541.464887,879,73811.482689
-5763.584649,909,74107.471417
-5582.55032,886,74376.839758
-5540.389213,886,74650.034262
-5543.568088,883,74916.994442
-5529.735171,880,75383.360957
-5367.675026,857,75641.488626
-5497.213464,882,75921.919895
-5511.704837,876,76206.583652
-5482.592146,881,76487.103307
-5451.820438,870,76676.334765
-5579.903857,887,76979.541833
-5551.487445,890,77172.731159
-5493.130454,867,77364.458865
-5516.830449,874,77573.092475
-5495.764169,874,77781.933555
-5649.299267,897,78114.196758
-5368.454732,851,78321.309888
-5384.440081,853,78534.134034
-5621.858672,893,78763.754293
-5453.202054,865,78974.628163
-5296.502811,842,79183.804159
-5490.16506,875,79506.053544
-5389.443988,858,79721.963149
-5493.205354,878,79951.130112
-5573.865047,888,80172.127476
-5284.260801,835,80379.554003
-5390.196316,862,80595.867802
-5259.762567,841,80939.043705
-5544.820006,883,81164.269715
-5504.065948,881,81390.868108
-5509.091236,869,81606.522479
-5373.455244,861,81828.019918
-5391.545524,865,82044.462041
-5380.086422,852,82401.489054
-5394.170801,856,82633.175652
-5387.868151,860,82898.284082
-5350.304331,856,83140.080479
-5376.159748,855,83375.123963
-5461.076611,867,83774.058404
-5337.804005,847,84026.84303
-5324.440331,844,84282.454264
-5362.125742,856,84538.741629
-5431.468466,870,84796.103097
-5496.048192,880,85046.483269
-5345.805376,846,85402.062815
-5309.70838,842,85633.597977
-5323.356354,851,85869.601481
-5227.150281,835,86096.876295
-5403.164636,865,86335.186512
-5308.502877,835,86562.765377
-5223.695725,833,86920.871768
-5373.401408,850,87153.378375
-5257.096353,838,87386.452516
-5345.285192,866,87627.794006
-5131.147717,814,87845.506523
-5186.761364,823,88091.955846
-5272.400565,827,88592.076564
-5338.450082,843,88856.339489
-5336.948103,848,89113.061777
-5266.180467,836,89374.900666
-5266.706905,835,89641.420428
-5306.410659,843,89910.004295
-5379.312729,848,90333.171074
-5224.929678,828,90584.719202
-5445.653256,862,90854.348637
-5204.497809,827,91107.878045
-5298.650763,842,91364.904397
-5264.06363,837,91636.843398
-5315.522334,841,92187.32175
-5273.322013,836,92444.877357
-5136.073945,816,92705.994663
-5322.785129,846,92966.969514
-5245.239988,834,93229.109074
-5219.344619,825,93482.975059
-5190.18996,826,93974.133088
-5122.190601,817,94214.983376
-5133.132456,809,94459.718313
-5110.525359,814,94711.972978
-5027.194351,801,94958.828921
-5125.744859,817,95213.812032
-5142.23872,812,95696.224515
-5058.3608,804,95954.680533
-5169.652807,823,96204.729135
-5124.360116,806,96434.684095
-5152.434685,809,96673.128551
-5081.833346,810,96911.820163
-5122.777554,813,97368.012511
-5070.349969,807,97600.022439
-5161.595849,817,97842.417142
-5150.949506,815,98095.567197
-5100.792146,806,98347.94386
-5086.718402,804,98601.76772
-5139.618196,811,98854.191153
-5081.99655,805,99248.191466
-5047.727203,795,99468.798311
-5121.393021,807,99707.959126
-5072.484964,804,99944.643143
-5170.208176,815,100182.975042
-4934.045013,786,100422.361619
-4985.933511,788,100858.361962
-4971.833269,789,101070.194281
-5031.874067,795,101281.400831
-4962.467911,789,101486.886026
-5037.405751,794,101683.219611
-5108.228991,810,101884.444446
-4953.718128,781,102288.152446
-4944.268893,794,102529.131788
-5016.215706,798,102751.933207
-4965.044912,792,102974.353777
-5084.611725,807,103182.347914
-4959.835494,791,103377.108083
-4942.175176,783,103726.90423
-4951.204212,784,103934.3234
-4962.571354,788,104143.980627
-4921.399397,780,104337.374234
-4884.295332,770,104520.526427
-4996.340291,790,104725.441221
-4923.058329,783,104929.967955
-4910.471465,773,105268.242543
-4900.70862,774,105470.328916
-4914.007389,778,105667.061775
-4852.545049,769,105850.585613
-4899.084913,777,106046.909979
-4940.727162,785,106242.057344
-4895.429682,783,106570.62894
-4878.481019,774,106769.837237
-4837.015687,773,106976.073621
-4815.036035,764,107176.780108
-4857.730451,775,107374.357669
-4989.003578,782,107572.495971
-4800.112415,767,107763.228447
-4874.662984,773,108078.887486
-4863.639998,770,108270.378139
-4915.352872,781,108476.563135
-4838.632934,773,108676.494615
-4890.508224,779,108881.082725
-4800.989687,767,109075.471885
-4969.132173,786,109387.046394
-4879.743491,777,109580.985954
-4892.768899,780,109802.368881
-4859.315809,776,110033.386319
-4842.05914,773,110254.214465
-4840.295536,767,110477.135324
-4763.856941,769,110690.565217
-4895.479084,777,111047.159423
-4840.333251,773,111250.284685
-4793.722791,771,111464.795619
-4710.645384,750,111666.03735
-4816.030403,774,111875.919312
-4842.199154,772,112095.430091
-4763.854996,760,112465.792813
-4798.928491,762,112697.386498
-4641.454878,743,113009.893442
-4739.445582,757,113285.282415
-4816.389819,764,113598.442358
-4831.883066,772,113930.731326
-4867.763009,779,114259.100144
-4788.382236,757,114853.952689
-4822.39137,769,115187.474745
-4815.438693,765,115482.428425
-4737.921268,759,115784.495357
-4721.222218,752,116106.881731
-4661.962562,751,116299.292264
-4730.462399,750,116773.980318
-4870.666202,780,117053.63605
-4743.64372,763,117372.15495
-4723.190529,757,117666.968103
-4660.307647,748,117986.279483
-4710.546481,751,118371.041439
-4658.936951,754,118738.416498
