#{"t_start": 1655306997.891558, "env_id": "kuka_handlit_multiprocess-v0"}
r,l,t
-7670.245176,1001,368.022461
-7969.883693,1001,736.099675
-7275.697377,1001,1106.010463
-6729.69347,1001,1474.04021
-7151.366905,1001,2278.628587
-6998.920642,1001,2655.051347
-6263.05317,951,3031.746807
-7203.285213,1001,3424.144354
-7312.82308,1001,3843.537701
-7463.202013,1001,4285.976234
-7512.68787,1001,5221.888269
-7741.672529,1001,5562.809883
-7057.380552,1001,5942.341088
-7067.600677,1001,6327.392483
-7256.357077,1001,6700.190893
-7011.592293,1001,7428.644832
-7900.27513,1001,7766.931605
-7116.702441,1001,8131.845588
-7088.60571,1001,8550.565168
-7657.170361,1001,8947.448352
-7703.386422,1001,9854.684711
-7616.872643,1001,10235.772424
-7671.522914,1001,10649.367199
-7684.544636,1001,11027.799295
-7400.263229,1001,11379.105515
-6905.39647,1001,11885.396596
-7091.189671,1001,12187.858938
-6660.657969,1001,12488.906563
-7481.409138,1001,12784.548015
-6808.385238,1001,13082.158083
-7771.998819,1001,13560.070073
-7719.76542,1001,13857.781769
-7427.760078,1001,14164.068099
-8046.802186,1001,14460.442438
-6802.531315,1001,14766.143453
-7741.643292,1001,15240.849007
-7824.464342,1001,15537.270839
-7858.246305,1001,15819.108624
-7923.871822,1001,16106.017159
-7683.097347,1001,16398.147177
-6999.225682,1001,16833.166111
-7416.183842,1001,17113.116211
-7104.019006,1001,17407.966347
-7282.945098,1001,17693.647152
-7682.115004,1001,17979.092845
-7456.00207,1001,18410.521529
-6992.503317,1001,18696.526438
-6658.135907,1001,18982.340364
-6780.555806,1001,19270.357414
-7375.141342,1001,19558.014504
-6697.654595,1001,19992.075466
-8024.162372,1001,20280.400913
-7900.536467,1001,20568.01153
-8139.740739,1001,20857.231839
-6936.640467,1001,21289.610278
-7417.762556,1001,21578.153832
-6977.797117,1001,21865.666158
-7770.185962,1001,22155.442793
-6771.444035,1001,22446.827307
-7326.428625,1001,22883.356131
-7590.927154,1001,23174.851213
-7448.627986,1001,23465.496157
-6862.270806,1001,23753.065716
-8001.80286,1001,24043.742645
-7255.769821,1001,24481.327651
-6929.730677,1001,24770.709273
-6674.26976,998,25060.864328
-7875.630353,1001,25350.349614
-7207.560312,1001,25642.076601
-7041.087693,1001,26083.864676
-7150.487037,1001,26375.778925
-7046.026818,1001,26667.033043
-7232.620271,1001,26955.976134
-6976.191064,1001,27244.488679
-6191.313964,940,27515.302888
-7326.865131,1001,27954.184921
-7489.62298,1001,28242.171257
-7814.898941,1001,28530.199626
-7571.544928,1001,28817.73919
-7573.698411,1001,29105.812266
-7716.885658,1001,29539.697901
-7177.32348,1001,29828.574188
-7239.911446,1001,30117.668841
-6794.849916,1001,30409.849771
-7351.977455,1001,30699.545723
-7330.970574,1001,31137.497521
-7988.339045,1001,31427.274998
-7642.194537,1001,31716.284409
-7355.24103,1001,32006.681137
-7500.883329,1001,32287.477621
-8099.162311,1001,32716.937433
-6678.904202,1001,33015.92638
-7474.689703,1001,33316.265481
-7653.152336,1001,33616.12547
-7264.274998,1001,33902.132653
-6842.927407,1001,34265.550555
-6882.732323,1001,34510.481729
-7230.249395,1001,34746.177036
-6920.012465,1001,34979.159061
-7223.209601,1001,35222.822425
-6888.419235,1001,35587.589792
-7923.083211,1001,35884.042423
-7072.463768,1001,36182.819868
-6895.257644,1001,36483.695513
-6718.711361,1001,36761.846986
-7024.862685,1001,37126.661887
-6705.434531,1001,37377.846283
-7139.836961,1001,37660.837258
-7737.495675,1001,37975.483355
-6799.416377,1001,38268.150557
-6755.617689,1001,38774.445672
-6959.107938,1001,39093.681078
-6520.145105,979,39412.5926
-6666.065971,1001,39746.672147
-6677.886941,1001,40064.428823
-6957.308755,1001,40539.354272
-6480.764431,991,40842.408819
-6658.98393,1001,41167.699793
-6996.226195,1001,41496.80678
-6593.843239,999,41805.207561
-6382.597675,976,42322.001727
-6532.100751,999,42647.016887
-6156.827358,953,42953.169332
-6575.30747,1001,43276.051605
-6518.040798,990,43592.042193
-6639.793991,1001,44070.309158
-6574.126492,1001,44387.348426
-6229.499611,963,44686.450396
-6948.929833,1001,44993.972831
