#{"t_start": 1655306993.648271, "env_id": "kuka_handlit_multiprocess-v0"}
r,l,t
-7945.244196,1001,295.535329
-7621.313125,1001,593.087314
-7429.398973,1001,897.03016
-7159.176149,1001,1193.615006
-7548.440327,1001,1890.203486
-6910.62198,1001,2185.852264
-7698.81985,1001,2498.734349
-7568.862296,1001,2817.711729
-7643.550133,1001,3124.290458
-7655.941433,1001,3849.286578
-7126.939809,1001,4171.230537
-7371.738292,1001,4458.376255
-7028.149948,1001,4743.996009
-7379.521133,1001,5043.208193
-7722.893878,1001,5456.628091
-7917.548939,1001,5728.436252
-8057.381513,1001,6011.96634
-6893.777062,1001,6328.808963
-8165.478399,1001,6648.360017
-8031.421053,1001,7300.08385
-7667.984217,1001,7577.949389
-6912.822043,1001,7815.007629
-7959.744973,1001,8043.219968
-7101.133077,1001,8284.170572
-7331.418839,1001,8719.879644
-7101.249113,1001,8983.086822
-7245.153271,1001,9235.325084
-7414.901558,1001,9501.509554
-7058.863921,1001,9743.029413
-6927.647133,1001,10109.169557
-6913.154703,1001,10347.844449
-7428.117466,1001,10585.04538
-8231.346972,1001,10814.320798
-6957.00919,1001,11046.164281
-7074.583081,1001,11416.139703
-7728.667697,1001,11648.490987
-8067.097544,1001,11885.301049
-7228.014256,1001,12116.533239
-7997.601541,1001,12354.135484
-7432.462133,1001,12714.369107
-7501.680385,1001,12951.491811
-7266.312307,1001,13182.655213
-7464.328763,1001,13397.521231
-7425.45142,1001,13617.318286
-7244.892357,1001,13904.518398
-7291.781219,1001,14097.96974
-7345.705051,1001,14290.798564
-7602.795108,1001,14480.021437
-7525.593428,1001,14660.931151
-7353.056128,1001,14919.880209
-7247.973643,1001,15109.989943
-7269.950081,1001,15293.104297
-7641.415301,1001,15478.074327
-7672.959672,1001,15659.580709
-7170.922918,1001,15898.76081
-7167.487928,1001,16071.494272
-7241.210627,1001,16243.548137
-7609.62071,1001,16415.296463
-7843.441462,1001,16587.458309
-7717.199867,1001,16826.401373
-8122.684998,1001,16999.080923
-7454.441927,1001,17171.015865
-7360.550773,1001,17344.146632
-7658.820919,1001,17519.286988
-7238.043226,1001,17757.984818
-7975.513622,1001,17930.684903
-8037.382118,1001,18102.178085
-7335.044105,1001,18275.998558
-7446.028944,1001,18448.779205
-7448.069245,1001,18688.150862
-7597.045114,1001,18861.501478
-7691.369558,1001,19033.67914
-7144.108999,1001,19205.720244
-8167.968606,1001,19379.403468
-6840.83267,1001,19617.676401
-6937.362644,1001,19789.753042
-7087.525861,1001,19962.452136
-6905.19624,1001,20136.918238
-7531.236194,1001,20312.376842
-7446.527058,1001,20563.585608
-7974.046674,1001,20741.016154
-7105.603171,1001,20918.073902
-7169.834723,1001,21095.068442
-6897.916432,1001,21271.994156
-7545.076462,1001,21522.411118
-7736.951477,1001,21699.57742
-7442.434708,1001,21876.075535
-7259.470015,1001,22053.519226
-6961.866963,1001,22231.261338
-6830.713147,1001,22476.574488
-7856.722898,1001,22651.499501
-7843.770603,1001,22825.301911
-7700.223609,1001,22999.131797
-7794.275689,1001,23175.813
-7574.664045,1001,23423.191599
-7036.222707,1001,23599.031672
-7020.496264,1001,23774.580844
-7326.871749,1001,23949.38527
-6816.02445,1001,24124.321503
-7832.203289,1001,24371.268321
-7871.715544,1001,24545.211926
-7474.524265,1001,24719.404428
-7768.333465,1001,24892.897164
-7313.183057,1001,25065.668373
-7326.057212,1001,25304.460062
-7148.261237,1001,25477.851367
-7066.235829,1001,25650.741489
-7839.947959,1001,25824.491261
-7446.558754,1001,25997.474432
-7005.108283,1001,26238.94171
-7781.900938,1001,26411.731479
-6693.595689,1001,26584.507768
-8014.685023,1001,26757.861439
-7462.007238,1001,26931.147204
-7523.883663,1001,27169.893306
-7174.14085,1001,27343.27677
-7624.87163,1001,27516.153247
-6573.08994,1001,27689.622841
-7068.443539,1001,27862.59831
-7576.963489,1001,28104.95606
-6914.370662,1001,28279.484558
-8048.139824,1001,28452.890805
-7453.542457,1001,28626.209752
-6861.441588,1001,28799.085332
-6931.622367,1001,29038.66283
-6667.441058,1001,29212.589875
-7094.58965,1001,29385.053049
-6848.638668,1001,29558.744265
-7124.608061,1001,29732.378115
-7229.436157,1001,29974.517027
-8099.553377,1001,30148.308884
-7152.361972,1001,30321.387857
-6804.973462,1001,30494.72316
-6607.519465,1001,30667.166579
-7080.457846,1001,30904.840522
-6971.139986,1001,31078.642413
-6798.733985,1001,31250.45231
-7196.91005,1001,31422.504575
-6965.8588,1001,31594.992727
-7005.044295,1001,31831.889663
-6284.05438,961,31997.972858
-6330.589044,963,32163.196592
-6680.896412,1001,32335.35358
-6995.338684,1001,32506.334856
-6892.672137,1001,32743.025405
-6657.396445,1001,32915.051016
-6545.779902,1001,33086.050927
-7199.459649,1001,33258.090199
-7506.88468,1001,33429.785777
-7164.839373,1001,33664.022469
-6488.233101,1001,33836.465178
-6405.697901,975,34004.06246
-6598.563956,1001,34174.873283
-6472.376962,1001,34346.202669
-6761.238403,1001,34586.551403
-5992.435753,939,34747.148461
-6227.885932,968,34914.030591
-6107.588188,947,35076.511763
-6231.013713,960,35241.337974
-7329.388091,1001,35413.896697
-6664.167454,1001,35657.545275
